title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label
Kitāb Ṭabaqāt al-fuqahāʼ al-kubrá /,كتاب طبقات الفقهاء الكبرى /,Ṭabaqāt al-fuqahāʼ al-kubrá,طبقات الفقهاء الکبرى,Ṭabaqāt al-fuqahāʼ al-kubrá
Kitāb Ṭabaqāt al-muḥaddithīn min al-ḥuffāẓ wa-al-mujtahidīn /,كتاب طبقات المحدثين من الحفاظ والمجتهدين /,Ṭabaqāt al-muḥaddithīn min al-ḥuffāẓ wa-al-mujtahidīn.,طبقات المحدثين من الحفاظ والمجتهدين.,Ṭabaqāt al-muḥaddithīn min al-ḥuffāẓ wa-al-mujtahidīn
Kitāb Taḥbīr al-Taysīr fī al-qirāʼāt al-ʻasharah /,كتاب تحبير التيسير في القراءات العشرة /,Taḥbīr al-Taysīr fī al-qirāʼāt al-aʼimmah al-ʻasharah,تحبير التيسير في القراءات الائمة العشرة,Taḥbīr al-Taysīr fī al-qirāʼāt al-aʼimmah al-ʻasharah
Kitāb Taḥrīr al-maqāl fī ādāb wa-aḥkām wa-fawāʼid yaḥtāju ilayhā muʼaddib al-aṭfāl /,"كتاب تحرير المقال في آداب واحكام وفوائد يحتاج اليها مؤدب الاطفال
				/","Taḥrīr al-maqāl fī ādāb wa-aḥkām wa-fawāʼid yaḥtāju ilayhā muʼaddib
				al-aṭfāl",تحرير المقال في آداب واحکام وفوائد يحتاج اليها مؤدب الاطفال,Taḥrīr al-maqāl fī ādāb wa-aḥkām wa-fawāʼid yaḥtāju ilayhā muʼaddib al-aṭfāl
Kitāb Tāj al-majāmīʻ /,كتاب تاج المجاميع /,Tāj al-majāmīʻ.,تاج المجاميع.,Tāj al-majāmīʻ
Kitāb Tajrīd al-tawḥīd al-mufīd /,كتاب تجريد التوحيد المفيد /,Tajrīd al-tawḥīd al-mufīd,تجريد التوحيد المفيد,Tajrīd al-tawḥīd al-mufīd
Kitāb Tanwīr baṣāʼir al-muqallidīn fī manāqib al-aʼimmah al-mujtahidīn /,كتاب تنوير بصاير المقلدين في مناقب الايمة المجتهدين /,Tanwīr baṣāʼir al-muqallidīn fī manāqib al-aʼimmah al-mujtahidīn,تنوير بصائرالمقلدين في مناقب الائمة المجتهدين,Tanwīr baṣāʼir al-muqallidīn fī manāqib al-aʼimmah al-mujtahidīn
Kitāb Taqrīb al-asānīd fī al-ḥadīth /,كتاب تقريب الاسانيد في الحديث /,Taqrīb al-asānīd wa-tartīb al-masānīd,تقريب الاسانيد وترتيب المسانيد,Taqrīb al-asānīd wa-tartīb al-masānīd
Kitāb Tarājim,كتاب تراجم.,,,Kitāb Tarājim
Kitāb Tarjīḥ al-ʻuzlah fī ākhir al-zamān /,كتاب ترجيح العزلة في آخر الزمان /,Tarjīḥ al-ʻuzlah fī ākhir al-zamān,ترجيح العزلة في آخر الزمان,Tarjīḥ al-ʻuzlah fī ākhir al-zamān
Kitāb Tasʹhīl al-maqāṣid li-zuwwār al-masājid wa-ḥilyat al-abdāl wa-mudāwat al-nafs wa-ʻuyūbihā wa-adʻīyat mubārakahu wa-farāyiḍ al-ṣalāwāt wa-al-wuḍūʼ wa-ghayr dhālik,"كتاب تسهيل المقاصد لزوار المساجد وحلية الابدال ومداوت النفس وعيوبها وادعية
				مباركه وفرايض الصلاواة والوضو وغير ذلك.",Tasʹhīl al-maqāṣid li-zuwwār al-masājid,تسهيل المقاصد لزوّار المساجد,Tasʹhīl al-maqāṣid li-zuwwār al-masājid
Kitāb Tawḍīḥ al-Alfīyah /,كتاب توضيح الالفية /,Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik,اوضح المسالك الى الفية ابن مالك,Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik
Kitāb Taʻlīm al-mutaʻallim ... etc,كتاب تعليم المتعلم ... الخ.,,,Taʻlīm al-mutaʻallim
Kitāb Thamarāt al-bustān fī taḥqīq masʼalat al-Rummān /,كتاب ثمرات البستان في تحقيق مسئلة الرمان /,Thamarāt al-bustān fī taḥqīq masʼalat al-Rummān,ثمرات البستان في تحقيق مسئلة الرمان,Thamarāt al-bustān fī taḥqīq masʼalat al-Rummān
Kitāb Ṭibb Aʻrābī,کتاب طب اعرابي.,,,Kitāb Ṭibb Aʻrābī
Kitāb Ṭirāz al-ḥullah fī salṭanat al-qullah /,كتاب طراز الحلة في سلطنة القلة /,Ṭirāz al-ḥullah fī salṭanat al-qullah,طراز الحلة فى سلطنة القلة,Ṭirāz al-ḥullah fī salṭanat al-qullah
Kitāb Tuḥfat al-adīb fī al-radd ʻalá ahl al-ṣalīb /,كتاب تحفة الاديب في الرد على اهل الصليب /,Tuḥfat al-arīb fī al-radd ʻalá ahl al-ṣalīb,تحفة الاريب في الرد على اهل الصليب,Tuḥfat al-arīb fī al-radd ʻalá ahl al-ṣalīb
Kitāb Tuḥfat al-anām fī faḍāʼil al-Shām /,كتاب تحفة الانام في فضائل الشام /,Tuḥfat al-anām fī faḍāʼil al-Shām,تحفة الانام في فضائل الشام,Tuḥfat al-anām fī faḍāʼil al-Shām
Kitāb Tuḥfat al-jalīl fī akhbār Miṣr wa-al-Nīl /,كتاب تحفة الجليل في اخبار مصر والنيل /,Tuḥfat al-jalīl fī akhbār Miṣr wa-al-Nīl,تحفة الجليل في اخبار مصر والنيل,Tuḥfat al-jalīl fī akhbār Miṣr wa-al-Nīl
Kitāb Uṣūl al-handasah wa-al-ḥisāb,كتاب اصول الهندسة والحساب \,Elements.,,Elements
Kitāb Yatīmat al-dahr,کتاب يتيمة الدهر.,Yatīmat al-dahr,يتيمة الدهر,Yatīmat al-dahr
Kitāb Yatīmat al-dahr fī maḥāsin ahl al-ʻaṣr /,كتاب يتيمة الدهر في محاسن اهل العصر /,Yatīmat al-dahr fī maḥāsin ahl al-ʻaṣr,يتيمة الدهر في محاسن اهل العصر,Yatīmat al-dahr fī maḥāsin ahl al-ʻaṣr
Kitāb yusammá al-ʻAqīdah al-Darwīshīyah fī taḥrīr al-sabʻ funūn al-adabīyah /,كتاب يسمى العقيدة الدرويشية في تحرير السبع فنون الادبية /,"ʻAqīdah al-Darwīshīyah fī taḥrīr al-sabʻ funūn
				al-adabīyah.",عقيدة الدرويشية في تحرير السبع فنون الادبية.,ʻAqīdah al-Darwīshīyah fī taḥrīr al-sabʻ funūn al-adabīyah
Kitāb Zahr al-rayāḥīn fī Riyāḍ al-ṣāliḥīn /,كتاب زهر الرياحين في رياض الصالحين /,Zahr al-rayāḥīn fī Riyāḍ al-ṣāliḥīn,زهرالرياحين من رياض الصالحين,Zahr al-rayāḥīn fī Riyāḍ al-ṣāliḥīn
Kitāb Zubdat al-bayān fī rusūm maṣāḥif ʻUthmān /,كتاب زبدة البيان في رسوم مصاحف عثمان /,Zubdat al-bayān fī rusūm maṣāhif ʻUthmān,زبدة البيان في رسوم مصاحف عثمن,Zubdat al-bayān fī rusūm maṣāhif ʻUthmān
Kitāb Zubdat al-minḥah fī ʻilmay al-ʻilāj wa-al-ṣiḥḥah. Kitāb Risālat al-Shuhdah fī takmīl muqaddimat al-Zubdah,"كتاب زبدة المنحة في علمي العلاج والصحة. كتاب رسالة الشهدة في تكميل مقدمة
				الزبدة",Works.,اعمال.,Works
Kitāb ʻUjālat al-muḥtāj li-sharḥ al-Minhāj /,كتاب عجالة المحتاج لشرح المنهاج /,ʻUjālat al-muḥtāj ilá tawjīh al-Minhāj.,عجالة المحتاج الى توجيه المنهاج.,ʻUjālat al-muḥtāj ilá tawjīh al-Minhāj
Kitāb ʻUmdat al-aḥkām /,كتاب عمدة الاحكام /,ʻUmdat al-aḥkām,عمدة الاحكام,ʻUmdat al-aḥkām
Kitāb ʻUmdat al-aḥkām min aḥādīth Sayyid al-Anām /,كتاب عمدة الاحكام من احاديث سيد الانام /,,,ʻUmdat al-aḥkām min aḥādīth Sayyid al-Anām
Kitāb ʻUnqūd al-zawāhir,كتاب عنقود الزواهر.,ʻUnqūd al-zawāhir,عنقود الزواهر,ʻUnqūd al-zawāhir
Kitāb ʻUyūn al-madhāhib fī khilāfāt al-amṣār /,كتاب عيون المذاهب في خلافاة الامصار /,ʻUyūn al-madhāhib fī khilāfāt al-amṣār,عيون المذاهب في خلافات الامصار,ʻUyūn al-madhāhib fī khilāfāt al-amṣār
Koran,,,,Qurʼan
Koran,,Qurʼan.,قرآن.,Qurʼan
Kōryō satsuyō,口料撮要.,,,Kōryō satsuyō
Kōsan maka han'nya haramitsu Sanmaibon no yo kan jū Kōsangyō kanbon dai jūshichi /,光讃摩訶般若波羅蜜三昧品之餘卷十光讃経観品第十七 /,Tripiṭaka.,,Tripiṭaka
Ktaba d-zalgē wšūrara d-šetēsē ʻidtanayetē.,[ܟܬܒܐ ܕܙܠܓ̈ܐ ܘܫܘܪܪܐ ܕܫܬܐܣ̈ܐ ܥܕܬܢܝ̈ܬܐ],,,Ktaba d-zalgē wšūrara d-šetēsē ʻidtanayetē
Kullīyāt.,کليات,,,Kullīyāt
"Kurtze Verzeichnus was auf den drittenn Tag Heuwmonats Anno 1582 zwijschen Herrenn Jacob Christoffel Blaarer Bischoff zu Brundruth und den? Unnderthonen der Herrschaft zu Pfeffingen, durch die Gesandten der siben catholischen Orthen der Eijdtgnossschaft, als Lutzern, Urij, Schwijtz, Underwalden, Zug, Frijburg und Solothurn, von wegen Religions sachen fürgenommen uund verhandlet worden, wie volgt",,,,Kurtze verzeichnus
Kıya-yı Hazret-i Yûsuf Zulaykhâ,كيايۀ حضرت يوسف زليخا.,Yūsuf va Zulaykhā.,ىوسف و زلىخا.,Yūsuf va Zulaykhā
L. Coelii firmani Lactancii divinarum institutionum adversus gentiles libri feliciter incipiunt. Et primo incipit liber primus de falsa religione ad Constantinum Imperatorem,,,,Divinae institutiones
L'arbre des batailles,,Arbre des batailles,,Arbre des batailles
L'arte de la medicina de le bestie,,Mulomedicina,,Mulomedicina
L'arte del navegare,,,,L'arte del navegare
L'evangile de l'enfance ...etc,,,,L'evangile de l'enfance
L'image del monde ... etc,,Image du monde.,,Image du monde
L'introduttione di Pietro Magno nell' antica republica Romana,,,,L'introduttione di Pietro Magno nell' antica republica Romana
"Laberinto de fortuna, o las trescientas",,,,Laberinto de fortuna
"La chimie, couleurs, parfumerie",,,,"La chimie, couleurs, parfumerie"
La declaracion de tous les haulx fais et glorieuses aventures du duc Phelippe du Bourgoingne,,,,La declaracion de tous les haulx fais et glorieuses aventures du duc Phelippe
La destruction de Troye ... etc,,Istoire de la destruction de Troye la grant,,Historia destructionis Troiae
Ladino manuscript,,,,Manuscript
"Lady in ship escorted by fame and fortune, Jupiter and Juno above",,,,Drawing
Laelius de Amicitia,,,,Laelius de amicitia
Laelius sive de amicitia,,,,Laelius de amicitia
La fontaine de toute science,,Livre de Sydrac,,Book of Sydrac
La generacion de Adam,,,,La generacion de Adam
La legenda di sanctissimi Thebey soto Dioclitiano & Maximiano imperatori,,,,Legend of the Theban legion
Lamentations,,,,Lamentations
Lamentatio yeremiae prophetae,,,,Lamentatio Jeremiae
La mistica theolozia dellamore divino,,Viae Sion Lugent.,,La mistica theolozia dellamore divino
Lāmīyat Ibn al-Wardī,لاميت ابن الوردي.,Sharḥ Lāmīyat Ibn al-Wardī,شرح لامية ابن الوردي,Sharḥ Lāmīyat Ibn al-Wardī
Land sale contract,,,,Contracts
Lanndtafel dess Fürstenthümbs Obern und Nidern Bairn,,,,Lanndtafel dess Fürstenthümbs Obern und Nidern Bairn
"Lantrecht van Zallant, van Twenthe, van Vullenhoe, van Drenthe, mit anderen priviligien des landes van Overijssel",,,,Landrecht;Privileges
Lapa Torti power of attorney,,,,Power of attorney
La physique françoise; an astronomical miscellany,,,,Astronomical miscellany
Lapo di Michele and Bartolomeo Fiori power of attorney,,,,Power of attorney
Lapo di Niccolò power of attorney,,,,Power of attorney
La regla de las hermanas de la horden de Sancta Clara,,,,Regulations of the Order of Saint Clare
La regla y constituciones de la cofradia y congregacion y cofrades del glorioso y bienaventurado señor sant Pedro martyr,,,,La regla y constituciones de la cofradia y congregacion y cofrades
"La regola de frati minori in volgare and other Italian religious works, including the Laudi of Jacopone da Todi",,,,Religious works
La reigle et status des monasteres de vierges de lordre Sainct Benoist reformees au diocese de Paris /,,,,La reigle et status des monasteres
Large leaf from a breviary containing musical notation,,,,Breviary
"Large vellum manuscript leaf from a glossed Decretales of Gregory IX, with an miniature of an execution",,,,Decretals
La scientia chiamata Arismetrica,,,,La scientia chiamata Arismetrica
La sfera,,,,La sfera
La sfera /,,,,La sfera
Laṭāʼif al-kalām fī aḥkām al-aʻwām,لطائف الكلام في احكام الاعوام.,,,Laṭāʼif al-kalām fī aḥkām al-aʻwām
"Latin Bible, with prologues attributed to St. Jerome and the interpretation of Hebrew names",,,,Bible;Prologues;Interpretation of Hebrew names
"Latin fragment ""gaudio""",,,,Gaudio
Latin miscellany,,,,Miscellany
Latin Religious Text,,,,Latin religious text
Latin Text,,,,Latin text
Latin text leaf,,,,Latin text
Latin treatises on religious matters,,,,Religious works
Laudario (Hymnal),,,,Hymnal
"Laudes, sermones, miracula, exempla, etc. de Beata Maria Virgine",,,,Sermons
"Laurentius Quglielmus Tij, De arte metrica, De pedibus",,,,De arte metrica;De pedibus
La vita de Sancto Orso,,,,La vita de Sancto Orso
La vita e ... la conversione del nostro segniore jhesu christo,,,,La vita e la conversione del nostro segniore jhesu christo
La voie de Povreté ou de Richesse (The Way of Poverty or of Wealth),,,,La voie de povreté ou de richesse
"La vray-disant, advocate des dames",,,,Advocate des dames
Laylī va Majnūn.,[ليلى و مجنون],,,Laylī va Majnūn
Leaf apparently from a harmony of the Gospels,,Bible.,,Gospels
"Leaf containing ""Splendor paternae gloriae"" / Ambrose of Milan",,,,Splendor paternae gloriae
"Leaf containing Ecclesiastes xii, 16 to xvi, 22",,Bible.,,Ecclesiastes
Leaf containing Psalm 141 leaf 10 to Psalm 143 leaf 8,,Bible.,,Psalms
"Leaf containing psalms 136 (137), 137 (138), 138 (139)",,,,Psalms
Leaf containing the first Sunday after Pentecost,,Missal (Manuscript Kenneth Spencer Research Library. MS J6:3:A5),,Missal
Leaf containing the service of the first Tuesday in Lent. Missal,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/2:30),,Missal
"Leaf from ""Stories of the Prophets,"" the Prophet Abraham Visiting Sarah",,,,"Stories of the Prophets leaf, Abraham visiting Sarah"
Leaf from a 14th century German antiphonal manuscript,,,,Antiphonal
"Leaf from a bible, including a portion of Genesis",,,,Bible
Leaf from a Book of Hours,,Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/2:9),,Book of hours
Leaf from a book of hours,,Book of hours ((Manuscript Kenneth Spencer Research Library. MS 9/2:10),,Book of hours
Leaf from a book of hours,,Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/2:3),,Book of hours
Leaf from a book of hours,,,,Book of hours
"Leaf from a book of hours, calendar for November",,Book of hours (Manuscript Kenneth Spencer Research Library. MS A28),,Book of hours
Leaf from a book of hours containing a miniature of the Crucifixion,,,,Book of hours
Leaf from a book of hours containing Psalms 44 (45) and 45 (46),,Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/2:4),,Book of hours
Leaf from a book of hours containing the fifteen joys of Mary (Doulce dame de misericorde),,Book of hours (Kenneth Spencer Research Library. Department of Special Collections. Manuscript. MS 9/2:6),,Book of hours
Leaf from a Book of Hours depicting the Last Supper,,,,Book of hours
Leaf from a book of hours or breviary,,,,Book of hours;Breviary
Leaf from a book of hours printed by Thielman Kerver,,Book of hours,,Book of hours
Leaf from a Book of Hours showing nativity scene,,Book of hours.,,Book of hours
Leaf from a Breviary,,,,Breviary
Leaf from a breviary with an initial F depicting the Assumption of the Virgin,,,,Breviary;Historiated initial
Leaf from a choir book,,,,Choir book
Leaf from a French Book of hours,,Book of hours.,,Book of hours
Leaf from a glossarium (Li-ma),,,,Glossary
Leaf from a large manuscript Bible,,,,Bible
Leaf from a liturgical chant manuscript,,,,Liturgical text
"Leaf from al-Qazwini's ""Wonders of Creation,"" A Swimming Lesson",,,,"""Wonders of Creation"" leaf"
"Leaf from al-Qazwini's ""Wonders of Creation,"" Five Angels and Five Parrots",,,,"""Wonders of Creation"" leaf"
"Leaf from al-Qazwini's ""Wonders of Creation,"" Four Men Kneeling on the Bank of a River",,,,"""Wonders of Creation"" leaf"
"Leaf from al-Qazwini's ""Wonders of Creation,"" Two Waqwaq Trees",,,,"""Wonders of Creation"" leaf"
Leaf from a manuscript Bible,,,,Bible
Leaf from a manuscript book of hours,,,,Book of hours
Leaf from a manuscript breviary,,,,Breviary
Leaf from a manuscript missal,,,,Breviary
Leaf from a manuscript Pentateuch containing blessings for the reading of the Megillah of Esther,,,,Pentateuch
Leaf from a manuscript pocket breviary or homiliary,,,,Breviary;Homiliary
"Leaf from a manuscript Vulgate Bible, Book of wisdom",,,,Bible
Leaf from a medieval book of sermons,,,,Sermons
Leaf from a missal with miniature depicting Jesus washing Peter's feet,,,,Missal
Leaf from an antiphonary,,,,Antiphonary
Leaf from an antiphonary (Manuscript Kenneth Spencer Research Library. MS R29),,,,Antiphonary
Leaf from an antiphonary with historiated initial B depicting David as musician,,,,Antiphonary
Leaf from an antiphonary with historiated initial E depicting John the Evangelist,,,,Antiphonary
Leaf from an antiphonary with the Gloria Patri,,,,Antiphonary
Leaf from a pre-15th century manuscript used as binding waste,,,,Binding fragment
Leaf from a printed Book of Hours depicting the Annunciation,,,,Book of hours
Leaf from a Priscian Grammar,,,,Grammar
Leaf from a psalter,,,,Psalter
Leaf from a scribe's advertising specimen,,,,Scribal advertisement
"Leaf from a treatise on words, with some etymologies, in verse",,,,Treatise on words
Leaf from a vernacular book of hours,,,,Book of hours
Leaf from a Vulgate Bible (Prophecy of Jeremiah),,,,Bible
Leaf from Catholicon,,,,Catholicon;Medical
Leaf from Computus,,,,Computus;Calendar
Leaf from De Contemptu Mundi,,,,De contemptu mundi
Leaf from De Remediis Utriusque Fortunae,,,,De remediis utriusque fortunae
Leaf from Doctrinale,,,,Doctrinale
"Leaf from Fuzuli's Divan, A Young Man Offers A Drink to His Companion",,,,Divan leaf
