subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
Angels--Christianity--History of doctrines--Early works to 1800.,a--x--x--v,0,,Angels--Christianity;Christianity;Early works,http://id.worldcat.org/fast/1766563;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636
Angels--Early works to 1800,a--v,0,,Angels;Early works,http://id.worldcat.org/fast/808746;http://id.worldcat.org/fast/1411636
Angels--Early works to 1800.,a--v,0,,Angels;Early works,http://id.worldcat.org/fast/808746;http://id.worldcat.org/fast/1411636
Angels.,a,fast,http://id.worldcat.org/fast/808746,Angels,http://id.worldcat.org/fast/808746
Animal culture,a,fast,http://id.worldcat.org/fast/809131,Animal culture,http://id.worldcat.org/fast/809131
Animal culture--Early works to 1800,a--v,0,,Animal culture;Early works,http://id.worldcat.org/fast/809131;http://id.worldcat.org/fast/1411636
Animal culture--Early works to 1800.,a--v,0,,Animal culture;Early works,http://id.worldcat.org/fast/809131;http://id.worldcat.org/fast/1411636
Animal culture.,a,fast,http://id.worldcat.org/fast/809131,Animal culture,http://id.worldcat.org/fast/809131
Animal sacrifice,a,fast,http://id.worldcat.org/fast/809382,Animal sacrifice,http://id.worldcat.org/fast/809382
Animal sacrifice--India,a--z,0,,Animal sacrifice;India,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/1210276
Animal sacrifice--Religious aspects,a--x,0,,Animal sacrifice,http://id.worldcat.org/fast/809382
Animal sacrifice--Religious aspects--Hinduism,a--x--x,0,,Animal sacrifice;Hinduism,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/957121
Animal sacrifice--Religious aspects--Hinduism--Early works to 1800,a--x--x--v,0,,Animal sacrifice;Hinduism;Early works,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636
Animals,a,fast,(OCoLC)fst00809468,Animals,http://id.worldcat.org/fast/809468
Animals in art,a,0,http://id.loc.gov/authorities/subjects/sh85005283,Animals in art,http://id.worldcat.org/fast/809573
Animals in art,a,fast,http://id.worldcat.org/fast/809573,Animals in art,http://id.worldcat.org/fast/809573
Animals--Art,a--v,0,,Animals;Art,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1423702
Animals--Early works to 1800,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005249,Animals;Early works,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1411636
Animals--Early works to 1800.,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005249,Animals;Early works,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1411636
Animals--Poetry,a--v,0,http://id.loc.gov/authorities/subjects/sh85005262,Animals;Poetry,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1423828
Animals--Religious aspects--Islam--Early works to 1800,a--x--x--v,0,,Animals--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/809526;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Animals--Religious aspects--Islam--Early works to 1800.,a--x--x--v,0,,Animals--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/809526;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Animals--Symbolic aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh89004021,Animals--Symbolic aspects,http://id.worldcat.org/fast/809551
Animals--Symbolic aspects,a--x,fast,http://id.worldcat.org/fast/809551,Animals--Symbolic aspects,http://id.worldcat.org/fast/809551
Animals.,a,fast,(OCoLC)fst00809468,Animals,http://id.worldcat.org/fast/809468
Annecy (France)--History,a--x,0,,France--Annecy;History,http://id.worldcat.org/fast/1208990;http://id.worldcat.org/fast/958235
Annecy (France)--History.,a--x,0,,France--Annecy;History,http://id.worldcat.org/fast/1208990;http://id.worldcat.org/fast/958235
Annotated,,openn-keywords,,annotations,http://vocab.getty.edu/aat/300026100
Antichrist,a,fast,http://id.worldcat.org/fast/810461,Antichrist,http://id.worldcat.org/fast/810461
Antichrist--Early works to 1800,a--v,0,,Antichrist;Early works,http://id.worldcat.org/fast/810461;http://id.worldcat.org/fast/1411636
Antichrist--Early works to 1800.,a--v,0,,Antichrist;Early works,http://id.worldcat.org/fast/810461;http://id.worldcat.org/fast/1411636
Antichrist--Islam,a--x,fast,(OCoLC)fst02020216,Antichrist--Islam,http://id.worldcat.org/fast/2020216
Antichrist--Islam--Early works to 1800,a--x--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005655,Antichrist--Islam;Islam;Early works,http://id.worldcat.org/fast/2020216;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Antichrist--Islam--Early works to 1800.,a--x--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005655,Antichrist--Islam;Islam;Early works,http://id.worldcat.org/fast/2020216;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Antichrist--Islam.,a--x,fast,(OCoLC)fst02020216,Antichrist--Islam,http://id.worldcat.org/fast/2020216
Antichrist.,a,fast,http://id.worldcat.org/fast/810461,Antichrist,http://id.worldcat.org/fast/810461
Antidotes--Early works to 1800,a--v,0,,Antidotes;Early works,http://id.worldcat.org/fast/810494;http://id.worldcat.org/fast/1411636
Antidotes--Early works to 1800.,a--v,0,,Antidotes;Early works,http://id.worldcat.org/fast/810494;http://id.worldcat.org/fast/1411636
Antiphonaries,a,fast,http://id.worldcat.org/fast/810657,Antiphonaries,http://id.worldcat.org/fast/810657
Antiphonaries--Early works to 1800,a--v,0,,Antiphonaries;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1411636
Antiphonaries--France,a--z,0,,Antiphonaries;France,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1204289
Antiphonaries--France.,a--z,0,,Antiphonaries;France,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1204289
Antiphonaries--Manuscripts,a--x,0,,Antiphonaries--Manuscripts,http://id.worldcat.org/fast/810659
Antiphonaries--Manuscripts.,a--x,0,,Antiphonaries--Manuscripts,http://id.worldcat.org/fast/810659
Antiphonaries--Specimens,a--v,0,,Antiphonaries;Specimens,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423861
Antiphonaries--Specimens.,a--v,0,,Antiphonaries;Specimens,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423861
Antiphonaries--Texts--Early works to 1800,a--v--v,0,,Antiphonaries;Texts;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636
Antiphonaries--Texts--Early works to 1800.,a--v--v,0,,Antiphonaries;Texts;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636
Antiphonaries.,a,fast,http://id.worldcat.org/fast/810657,Antiphonaries,http://id.worldcat.org/fast/810657
Antiphonary,,openn-keywords,,Antiphonaries,http://id.worldcat.org/fast/810657
Antiphons (Music),a,fast,http://id.worldcat.org/fast/810660,Antiphons (Music),http://id.worldcat.org/fast/810660
Antiphons (Music)--Early works to 1800,a--v,0,,Antiphons (Music);Early works,http://id.worldcat.org/fast/810660;http://id.worldcat.org/fast/1411636
Antiphons (Music)--Early works to 1800.,a--v,0,,Antiphons (Music);Early works,http://id.worldcat.org/fast/810660;http://id.worldcat.org/fast/1411636
Antiquities,a,fast,(OCoLC)fst00810745,Antiquities,http://id.worldcat.org/fast/810745
Antiquities.,a,fast,(OCoLC)fst00810745,Antiquities,http://id.worldcat.org/fast/810745
Aphorisms and apothegms,a,0,,Aphorisms and apothegms,http://id.worldcat.org/fast/811330
Aphrodisiacs--Islamic Empire--Early works to 1800,a--z--v,0,,Aphrodisiacs;Islamic Empire;Early works,http://id.worldcat.org/fast/811336;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636
Aphrodisiacs--Islamic Empire--Early works to 1800.,a--z--v,0,,Aphrodisiacs;Islamic Empire;Early works,http://id.worldcat.org/fast/811336;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636
Apologetics--Early works to 1800,a--v,0,,Apologetics;Early works,http://id.worldcat.org/fast/811449;http://id.worldcat.org/fast/1411636
Apologetics--Early works to 1800.,a--v,0,,Apologetics;Early works,http://id.worldcat.org/fast/811449;http://id.worldcat.org/fast/1411636
Apostles in art,a,fast,http://id.worldcat.org/fast/811486,Apostles in art,http://id.worldcat.org/fast/811486
Apostles in art,a,0,http://id.loc.gov/authorities/subjects/sh85006055,Apostles in art,http://id.worldcat.org/fast/811486
Apostles in art.,a,fast,http://id.worldcat.org/fast/811486,Apostles in art,http://id.worldcat.org/fast/811486
Apostles in art.,a,0,http://id.loc.gov/authorities/subjects/sh85006055,Apostles in art,http://id.worldcat.org/fast/811486
Apsaras,a,fast,http://id.worldcat.org/fast/811851,Apsaras,http://id.worldcat.org/fast/811851
Apsaras--Buddhism--Pictorial works,a--x--v,0,,Apsaras;Buddhism;Pictorial works,http://id.worldcat.org/fast/811851;http://id.worldcat.org/fast/840028;http://id.worldcat.org/fast/1423874
Aqueducts,a,fast,http://id.worldcat.org/fast/812149,Aqueducts,http://id.worldcat.org/fast/812149
Aqueducts--Italy--Rome--Early works to 1800,a--z--z--v,0,,Aqueducts;Italy--Rome;Rome (Empire);Early works,http://id.worldcat.org/fast/812149;http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1411636
Aqueducts--Italy--Rome--Early works to 1800.,a--z--z--v,0,,Aqueducts;Italy--Rome;Rome (Empire);Early works,http://id.worldcat.org/fast/812149;http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1411636
Aqueducts.,a,fast,http://id.worldcat.org/fast/812149,Aqueducts,http://id.worldcat.org/fast/812149
Aquileia (Italy)--History--To 1500,a--x--y,0,http://id.loc.gov/authorities/subjects/sh2002003927,Italy--Aquileia;History,http://id.worldcat.org/fast/1202897;http://id.worldcat.org/fast/958235
Aquileia (Italy)--History--To 1500.,a--x--y,0,http://id.loc.gov/authorities/subjects/sh2002003927,Italy--Aquileia;History,http://id.worldcat.org/fast/1202897;http://id.worldcat.org/fast/958235
Arab countries,a,fast,http://id.worldcat.org/fast/1240128,Arab countries,http://id.worldcat.org/fast/1240128
Arab countries.,a,fast,http://id.worldcat.org/fast/1240128,Arab countries,http://id.worldcat.org/fast/1240128
Arabe (Langue)--Étymologie--Noms--Ouvrages avant 1800.,a--x--x--v,6,,Arabic language--Etymology;Great Britain. National Offender Management Service;Early works,http://id.worldcat.org/fast/812326;http://id.worldcat.org/fast/1608525;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Flexion--Ouvrages avant 1800,a--x--v,6,,Arabic language--Inflection;Early works,http://id.worldcat.org/fast/812360;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Flexion--Ouvrages avant 1800.,a--x--v,6,,Arabic language--Inflection;Early works,http://id.worldcat.org/fast/812360;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Grammaire--Ouvrages avant 1800,a--x--v,6,,Arabic language--Grammar;Early works,http://id.worldcat.org/fast/812341;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Grammaire--Ouvrages avant 1800.,a--x--v,6,,Arabic language--Grammar;Early works,http://id.worldcat.org/fast/812341;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Métrique et rythmique--Ouvrages avant 1800.,a--x--v,6,,Arabic language--Metrics and rhythmics;Early works,http://id.worldcat.org/fast/812378;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Métrique et rythmique--Ouvrages avant 1800,a--x--v,6,,Arabic language--Metrics and rhythmics;Early works,http://id.worldcat.org/fast/812378;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Rhétorique--Ouvrages avant 1800.,a--x--v,6,,Arabic language--Rhetoric;Early works,http://id.worldcat.org/fast/812415;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Rhétorique.,a--x,6,,Arabic language--Rhetoric,http://id.worldcat.org/fast/812415
Arabe (Langue)--Rhétorique,a--x,6,,Arabic language--Rhetoric,http://id.worldcat.org/fast/812415
Arabe (Langue)--Rhétorique--Ouvrages avant 1800,a--x--v,6,,Arabic language--Rhetoric;Early works,http://id.worldcat.org/fast/812415;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Syntaxe--Ouvrages avant 1800,a--x--v,6,,Arabic language--Syntax;Early works,http://id.worldcat.org/fast/812441;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Syntaxe--Ouvrages avant 1800.,a--x--v,6,,Arabic language--Syntax;Early works,http://id.worldcat.org/fast/812441;http://id.worldcat.org/fast/1411636
Arabe (Langue)--Étymologie--Noms--Ouvrages avant 1800,a--x--x--v,6,,Arabic language--Etymology;Great Britain. National Offender Management Service;Early works,http://id.worldcat.org/fast/812326;http://id.worldcat.org/fast/1608525;http://id.worldcat.org/fast/1411636
Arabes--Musique,a--x,6,,Arabs--Music,http://id.worldcat.org/fast/1424542
Arabes--Musique.,a--x,6,,Arabs--Music,http://id.worldcat.org/fast/1424542
"Arabia, Southern--History--Poetry--Early works to 1800",a--x--v--v,0,(uri) http://id.loc.gov/authorities/subjects/sh86000427,Southern Arabia;History;Poetry;Early works,http://id.worldcat.org/fast/1692642;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636
"Arabia, Southern--History--Poetry--Early works to 1800.",a--x--v--v,0,(uri) http://id.loc.gov/authorities/subjects/sh86000427,Southern Arabia;History;Poetry;Early works,http://id.worldcat.org/fast/1692642;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636
Arabic alphabet--Symbolic aspects--Early works to 1800,a--x--v,0,,Arabic alphabet;Signs and symbols;Early works,http://id.worldcat.org/fast/812259;http://id.worldcat.org/fast/1118355;http://id.worldcat.org/fast/1411636
Arabic alphabet--Symbolic aspects--Early works to 1800.,a--x--v,0,,Arabic alphabet;Signs and symbols;Early works,http://id.worldcat.org/fast/812259;http://id.worldcat.org/fast/1118355;http://id.worldcat.org/fast/1411636
Arabic alphabet--Writing,a--x,0,,Arabic alphabet;Writing,http://id.worldcat.org/fast/812259;http://id.worldcat.org/fast/1181638
Arabic language,a,fast,http://id.worldcat.org/fast/812287,Arabic language,http://id.worldcat.org/fast/812287
Arabic language--Dictionaries,a--v,0,http://id.loc.gov/authorities/subjects/sh85006309,Arabic language;Dictionaries,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826
Arabic language--Dictionaries--Early works to 1800,a--x--v,0,,Arabic language;Dictionaries;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Early works to 1800,a--v--v,0,,Arabic language;Dictionaries;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Early works to 1800,a--v--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85006306,Arabic language;Dictionaries;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Early works to 1800.,a--x--v,0,,Arabic language;Dictionaries;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Early works to 1800.,a--v--v,0,,Arabic language;Dictionaries;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Early works to 1800.,a--v--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85006306,Arabic language;Dictionaries;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--History and criticism--Early works to 1800,a--x--x--v,0,,"Arabic language;Dictionaries;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Persian--Early works to 1800,a--v--x--v,0,,Arabic language;Dictionaries;Persian language;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Persian--Early works to 1800.,a--v--x--v,0,,Arabic language;Dictionaries;Persian language;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Turkish--Early works to 1800,a--v--x--v,0,,Arabic language;Dictionaries;Turkish language;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1159411;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries--Turkish--Early works to 1800.,a--v--x--v,0,,Arabic language;Dictionaries;Turkish language;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1159411;http://id.worldcat.org/fast/1411636
Arabic language--Dictionaries.,a--v,0,http://id.loc.gov/authorities/subjects/sh85006309,Arabic language;Dictionaries,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826
Arabic language--Early works to 1800,a--v,0,,Arabic language;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1411636
Arabic language--Early works to 1800.,a--v,0,,Arabic language;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1411636
Arabic language--Errors of usage,a--x,fast,(OCoLC)fst00812325,Arabic language--Errors of usage,http://id.worldcat.org/fast/812325
