title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label
Liber sententiarum,,,,Liber sententiarum
"Liber Sextus Decretalium, commentary on",,,,Commentary on Liber Sextus Decretalium
Liber sive quaternus reformationum communitatis et hominum terrae Montis Rubiani,,,,Liber sive quaternus reformationum
Liber tastharium domini Batide Rolandi et Polafoli,,,,Liber tastharium
Liber V of a Treatise on the Decalogue,,,,Treatise on the Decalogue
Libri animalium notata supra librum animalium Aristotelis,,,,De animalibus
Libro della divina potentia,,,,Libro della divina potentia
"Libro del signor capitano di Fivizzano nel quale sono registrate ricevute, suppliche e lettere di diversi anni",,,,Libro del signor capitano di Fivizzano
Libro di crediti,,,,Libro di crediti
Libro dil transito e de li dignissimi miracoli del glorioso e excelente doctore Misser Sancto Jeronimo,,,,Libro de li dignissimi miracoli
Libro di ricordanze,,,,Libro di ricordanze
Libro di Santo Justo Paladino,,,,Cantare di Giusto Paladino
Libro fortune,,Liber fortunae.,,Liber fortunae
Librum aurore /,,Aurora,,Librum aurore
Life of Holy Francis and his companions,,,,Life of St. Francis
Life of Moses the Ethiopian,,,,Life of Moses the Abyssinian
Life of Saint Martin,,,,Life of St. Martin
Life of St. Leucius,,,,Life of St. Leucius
"Life of the Virgin Mary, together with two poems on the Passion and Resurrection of Christ",,,,Life of the Virgin Mary
Life of Thomas Aquinas,,,,Life of Thomas Aquinas
Līlāvatī,لیلاوتى.,Līlāvatī.,,Līlāvatī
"Lilium medicinae, extract",,,,Lilium medicinae
Linea de los Reyes de Aragon /,,,,Linea de los Reyes
List of prisoners in battle and notes,,,,Lists
List of salutations,,,,List of salutations
List of Sienese government officials,,,,Lists
Lists of names,,,,Lists
Litany,,,,Litany
Literary miscellany,,,,Literary miscellany
Litterarum simulationis liber,,,,Litterarum simulationis liber
Liturgical miscellany,,,,Liturgical miscellany
Liturgical Office,,,,Liturgy
Liturgical text; Manipulus curatorum (Handbook for priests),,,,Manipulus curatorum
Liturgy,,,,Liturgy
Lives of the Caesars,,,,Lives of the Caesars
Lives of the fathers,,,,Lives of the fathers
Lives of the Saints,,,,Lives of the Saints
Livre des cens et rentes,,,,Livre des cens et rentes
Loan payment receipt,,,,Receipt
Lodovico Bandinelli dowry receipt,,,,Receipt
Logbok islendinga,,Jónsbók.,,Jónsbók
Logic,,,,Logic
Logica parva,,,,Logica parva
Lorenzo di Antonio power of attorney,,,,Power of attorney
Lorenzo di Pierfrancesco de' Medici power of attorney,,,,Power of attorney
Los Benavides,,,,Los Benavides
"Los dos tratados del Papa, i de la Misa",,,,Los dos tratados del Papa
Louis XII debt commitment letter,,,,Letter
Loyca parva ... etc,,Logica parva,,Logica parva
Ludovici Heliani Vercellensis Christianissimi Francorum regis senatoris ac oratioris de bello suscipiendo adversus Venetianos et Turcas gratio Maximiliano Augusto in conventu presulum electorum et civitatum Romani Imperii dicta in Augusta Vindelica quarta Idus Aprilis anno a partu virginis millesimoquingentesimodecimo,,,,De bello suscipiendo adversus venetianos
Luigi de Covoni power of attorney,,,,Power of attorney
Luigi di Giovanni power of attorney,,,,Power of attorney
Luigi Gaddi power of attorney,,,,Power of attorney
Luke 17:10-24,,,,Bible;Gospel of Luke
Luke 22:34 - 23:2,,,,Bible;Gospel of Luke
Lumen confessorum,,,,Lumen confessorum
M. V. M. Epigramaton liber primus,,,,Epigrammaton
Machsor (in Hebrew),,,,Machsor
"Macrobius, Saturnalia, Liber II.7-III.5-6",,,,Saturnalia
Madonna and child,,,,Miniature
Magna Glossatura in Epistolas Pauli,,,,Magna glossatura
Magna Glossatura in Psalmost,,,,Magna glossatura
Maḥazor minhag Ashkenaz le-Yamim ha-noraʼim ule-Sukot,מחזור מנהג אשכנז לימים הנוראים ולסוכות.,Maḥzor.,מחזור.,Maḥzor
Malavolti family records of guardianship,,,,Family documents
Malefitzsachen veindlicher Bekhanntnusser ingefangen den 30 Maii anno 1572 ... etc,,,,Malefitzsachen veindlicher Bekhanntnusser
Malogranatus and other texts,,,,Malogranatus
Manevi şerhi,معنوى شرحى,Şerh-i maʻnevi-i şerif,شرح معنوى شريف,Şerh-i maʻnevi-i şerif
Manipulus florum,,,,Manipulus florum
Manresa legal documents,,,,Legal documents
Manuale Bernardi Canal notarii de Rippis,,,,Manuale notarii de rippis
"Manuale in investionibus, professionibus, et iubileis monialium necessarium, ad usum prioris monasterii Rubee vallis",,Manual,,Manual
"Manual of a Venetian consigliere, written for Giovanni Francesco Basadonna",,,,Manual
Manuscript Bible leaf,,,,Bible
Manuscript bifolia from Liber aggregatus in medicinis simplicibus,,,,Liber aggregatus in medicinis simplicibus
Manuscript binding waste,,,,Binding fragment
Manuscript fragment from a Sarum missal,,,,Missal
Manuscript fragment of the Seven Sleepers of Ephesus,,Seven sleepers of Ephesus.,,Seven sleepers of Ephesus
Manuscript Fragment with Decorated Initial,,,,Decorated initial
Manuscript leaf,,,,Manuscript
Manuscript leaf from a book of commentary,,,,Commentary
Manuscript leaf from a book of hours,,Book of hours.,,Book of hours
Manuscript leaf from a collection of papal decretals,,,,Papal decree
Manuscript leaf from an Ashkenazic maḥzor for Pesaḥ,,,,Maḥzor
"Manuscript leaf from Antiquitates Judaicae, Book 13",,Antiquitates Judaicae.,,Antiquitates Judaicae
Manuscript leaf from a prose version of the Tristan legend,,,,Tristan
Manuscript leaf from Aurora,,,,Aurora
Manuscript leaf from a Vulgate Bible,,,,Bible
Manuscript leaf from De casibus virorum illustrium,,De casibus virorum illustrium.,,De casibus virorum illustrium
Manuscript leaf from Diaeta salutis,,Diaeta salutis,,Diaeta salutis
Manuscript leaf from expense records,,,,Expense records
Manuscript leaf from In libros De caelo et mundo Aristotelis,,In libros De caelo et mundo Aristotelis,,In libros De caelo et mundo Aristotelis
Manuscript leaf from Interpretationes Hebraicorum nominum,,Interpretationes Hebraicorum nominum.,,Interpretationes Hebraicorum nominum
Manuscript leaf from Physics,,Physics.,,Physics
Manuscript leaf from Régime du corps,,Régime du corps,,Régime du corps
"Manuscript leaf from Speculum historiale, Book 29",,Speculum historiale.,,Speculum historiale
Manuscript leaf from Summa de poenitentia et matrimonio,,Summa de poenitentia et matrimonio.,,Summa de poenitentia et matrimonio
Manuscript leaf from the Book of Numbers,,Bible.,,Bible
Manuscript leaf from Vulgate Deuteronomy,,Bible.,,Bible
Manuscript leaf of glossed Gospel of John,,Bible.,,Bible
"Manuscript leaf of most of Deuteronomy XV, 6-XVI, 10, with Masorah",קטע דברים.,Bible.,,Bible
Manuscript leaf with crest,,,,Coat of arms
Manuscript leaves from a breviary,,Breviary.,,Breviary
Manuscript leaves from a canon law text,,Decretales Gregorii IX.,,Decretales Gregorii IX
Manuscript leaves from an Ashkenazic Maḥzor for the High Holidays,,Maḥzor.,מחזור.,Maḥzor
Manuscript leaves from Defecerunt scrutantes scrutinio,,Defecerunt scrutantes scrutinio.,,Defecerunt scrutantes scrutinio
Manuscript leaves from legal text,,,,Legal text
Manuscript list of manuscript and printed books,,,,List
Manuscript of an evangelist and prebendary of the minor orders,,,,Evangliary;documents
Manuscript pastedowns from De proprietatibus rerum,,De proprietatibus rerum.,,De proprietatibus rerum
Map of district in Tarn-et-Garonne,,,,Map
Maqālah fī al-ʻamal bi-al-yad,مقالة في العمل باليد.,,,Maqālah fī al-ʻamal bi-al-yad
Maqālah fī khalq al-insān,مقالة في خلق الانسان.,,,Maqālah fī khalq al-insān
Maqamat al-Sihr al-Halal,,,,Maqama of the permissible magic
Marci Valerii Marcialis Epigramaton Liber Primus Incipit,,,,Epigrammaton
Marginal Miniatures,,,,Fragments;Illuminated initial
Maria de Bonzi record of house sale,,,,Record of sale
Maria Riccomanni copies of legal proceedings,,,,Legal documents
Mariotto Cresci power of attorney,,,,Power of attorney
Mark 14:25-66,,,,Bible;Gospel of Mark
Mark 14:43 - 15:8,,,,Bible;Gospel of Mark
Marriage document,,,,Legal document
Martini family deed of gift and power of attorney,,,,Power of attorney;Deed
Martini family power of attorney,,,,Power of attorney
Martyrology,,,,Martyrologies
Mary assisting with the sick,,,,Miniature
Marʼeh ha-ofanim ... etc,,Sphaera mundi.,,Sphaera mundi
Masālik al-abṣār fī mamālik al-amṣār,مسالك الابصار في ممالك الامصار.,Masālik al-abṣār fī mamālik al-amṣār.,مسالك الابصار في ممالك الامصار.,Masālik al-abṣār fī mamālik al-amṣār
Massacre of the Bretons by the English,,,,Genealogy
Massbook,,,,Massbook
Mass of Ordination with neumes for the Gradual,,,,Gradual
Mass Rubrics in Verse,,,,Liturgical verse
Matines des trespassez. Au lundi [verso],,,,Matins
Matricola (Matriculation list),,,,Matricola
Mattea Petrini power of attorney,,,,Power of attorney
Matteo d'Alessandro d'Andrea Todeschini Piccolomini legal brief,,,,Legal documents
Matteo di Santi record of house sale,,,,Record of sale
Matteo Piccolomini land contract,,,,Land contract
Matthew 15; John 4,,,,Gospel of Matthew;Gospel of John
"Matthew Prologue, Chapters 1:1 - 3:15",,,,Bible;Gospel of Matthew
M ccc lxxxxii. Qui chomincia la fisicha del maestro Aldobrandino da Siena il quale chonpuose in linghua franciescha della santa del chorpo del uomo e di ciaschuno nenbro per se traslatata in volghare per ser Zucchero Bencivenni notaio fiorentino . . .,,,,De regimine sanitatis
Mea Lupi power of attorney,,,,Power of attorney
Media Glossatura in Epistolas Pauli,,,,Media Glossatura in Epistolas Pauli
Medical and astrological miscellany,,,,Medical miscellany;Astrological miscellany
Medical and astronomical miscellany,,,,Medical miscellany;Astronomical miscellany
Medical and magical compendium,,,,Medical miscellany;magical miscellany
Medical manual and prescriptions ... etc,,,,Medical miscellany
Medical miscellany,,,,Medical miscellany
Medical recipes,,,,Medical miscellany
Medical Treatise,,,,Medical treatise
Medici contracts,,,,Contracts
Medici inventories for the L'Agliata estate,,,,Inventories
Medicina cordis,,,,Medicina cordis
Medieval Manuscript,,,,Medieval manuscript
Medieval Manuscript Fragment,,,,Medieval manuscript fragment
Meditationes /,,,,Meditations
Meditationes de passione christi,,,,Meditationes de passione christi
Meditationes in duodecim primos psalmos Davidis prophetae in honorem 12 apostolorum,,,,Meditations
Medulla Grammatice,,,,Medulla Grammaticae
Megilat Ester ... etc,,Bible.,,Bible
Meḳitse nirdamim,,,,Meḳitse nirdamim
Mémoires d'estat,,,,Memoires
Mémoires sur les choses qui se sont pass?es en France,,,,Mémoires sur les choses qui se sont passées en France
Memoranda and account book,,,,Account book
Memorandum,,,,Memorandum
Memoriale ad passagium mortis tute faciendum /,,,,Memoriale ad passagium mortis tute faciendum
Memorie manuscritte relative alla famiglia de Medici et all'istoria fiorentina,,,,Memoires
Menologium,,,,Menologium
Mercantia notarial document,,,,Notarial documents
Metaphysics,,Metaphysics.,,Metaphysics
Meteorologica,,,,Meteorologica
Michele Chiari power of attorney,,,,Power of attorney
Michele di Fidanza power of attorney,,,,Power of attorney
Michele di Niccolò deed,,,,Deed
"Milke and hony, or a miscellanious collation of many Christian experiences, sayinges contentes and severall pleases =places of scripturs improved",,,,"Milk and Honey;or, a Miscellaneous Collation of Many Christian Experiences, Sayings, Sentences, and Several Places of Scripture Improved"
Miniato di Cimatore and Antonio dei Biffoli power of attorney,,,,Power of attorney
Miniature depicting All Saints,,,,Miniature
Miniature depicting battle between Abner and Joab,,,,Miniature
Miniature depicting Disciples,,,,Miniature
Miniature depicting Michael Archangel,,,,Miniature
Miniature depicting Michael the Archangel fighting the dragon with his angels,,,,Miniature
Miniature depicting sainted clergy,,,,Miniature
Miniature depicting St. Bridget of Sweden,,,,Miniature
Miniature depicting the Archangel Gabriel and Joseph,,,,Miniature
Miniature depicting the Transfiguration of Christ,,,,Miniature
Miniature depicting Vincent of Saragossa being thrown into the water,,,,Miniature
"Miniature from a choir book, depicting the Trinity",,,,Miniature
Miniature from an alchemical manuscript,,,,Miniature
"Miniature leaf, possibly from a psalter",,,,Psalter
Miniature of a children's game: children dancing around the cock,,,,Miniature
"Miniature of a dispute over the housekeeper's keys, with feasting couple in background",,,,Miniature
Miniature of a pair of lovers,,,,Miniature
Miniature of Christ calling Peter and Andrew,,,,Miniature
Miniature of Daniel interpreting the dream of Nebuchadnezzar,,,,Miniature
Miniature of Hercules' choice,,,,Miniature
Miniature of Jesus in prayer,,,,Miniature
"Miniature of Kaiser Konrad receiving the Smith, Konrad Stich",,,,Miniature
Miniature of monks reading from a lectern,,,,Miniature
Miniature of St. Anthony resisting temptation,,,,Miniature
Miniature of St. John the Evangelist,,,,Miniature
Miniature of the alchemist's thieving apprentice,,,,Miniature
"Miniature of the devil rejoicing over a brew made of monks, nuns, and priests",,,,Miniature
Miniature of the Holy Family,,,,Miniature
Miniature of the Presentation in the Temple,,,,Miniature
Miniature of the sly fox,,,,Miniature
Miniature of twelve virgin saints,,,,Miniature
Miracles of the Virgin,,,,Miracles of the Virgin
Miracoli e leggende,,,,Religious miscellany
Miscellanea storica di Guastalla,,,,Historical miscellany
Miscellaneous manuscripts,,,,Miscellany
"Miscellaneous manuscripts, (Large)",,,,Miscellany
Miscellaneous manuscripts (Large),,,,Miscellany
Miscellaneous manuscripts (Large),,Bible.,,Bible
Miscellaneous manuscripts (Large),,Missal.,,Missal
Miscellaneous manuscripts (Large),,In Evangelium Iohannis tractatus.,,In Evangelium Iohannis tractatus
Miscellaneous Text,,,,Miscellany
Miscellany,,,,Miscellany
Miscellany of religious verse and prose,,,,Religious miscellany
Miscellany of religious works,,,,Religious miscellany
Miscellany of scientific treatises,,,,Scientific miscellany
"Miscellany of theological, devotional and liturgical works",,,,Religious miscellany
Miscellany of theological and devotional works,,,,Religious miscellany
"Miscellany of works on Catholic doctrine, canon law and religious life",,,,Religious miscellany
Missal,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/1:A24),,Missal
Missal,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/1:B4),,Missal
Missal,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/1:B3),,Missal
Missal,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/1:B5),,Missal
Missal,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/1:C3),,Missal
Missal,,,,Missal
"Missal, Gospels and Epistles for Circumcision and Epiphany",,,,Missal
"Missal, noted",,,,Missal
"Missal, Sarum use",,,,Missal
"Missal, use of Rome",,,,Missal
"Missal: Ash Wednesday, following Thursday, one other day in Lent",,,,Missal
Missal: August 10-13,,,,Missal
"Missal: August 15, November 10-11",,,,Missal
"Missal: December 27-28, with neumes",,,,Missal
"Missal: December 7, Vigil of the Immaculate Conception",,,,Missal
"Missal: Ember Saturday, Second Sunday in Lent",,,,Missal
"Missal: Ember Saturday, with neumes",,,,Missal
"Missal: Epistle from Jeremiah, Gospel from Luke 8:22-26",,,,Missal
Missal: Feast of Corpus Christi,,,,Missal
"Missal: Feast of the Assumption of the Virgin Mary, August 15",,,,Missal
"Missal: Feasts of St. Caesarius Martyr, All Saints, Dedication of a Church",,,,Missal
"Missal: February 3-5, with neumes",,,,Missal
Missal: First Sunday in Advent,,,,Missal
Missal: First Sunday in Lent and Following Monday,,,,Missal
"Missal: Friday, Saturday of the Ember Days after Pentecost, Second Sunday after Pentecost",,,,Missal
"Missal: Good Friday, with neumes",,,,Missal
Missal: Good Friday and Holy Saturday,,,,Missal
"Missal: Good Friday and Ninth Sunday after Pentecost, with Gospel from the Eighth Sunday, with neumes",,,,Missal
"Missal: Holy Saturday, with neumes",,,,Missal
"Missal: Holy Saturday, with neumes and interlinear glosses",,,,Missal
"Missal: Holy Thursday, Good Friday",,,,Missal
"Missal: January 18, St. Peter's Chair at Rome",,,,Missal
Missal: July 22-30,,,,Missal
Missal: July 2-4,,,,Missal
"Missal: July 3-4, July 29-August 1, with neumes",,,,Missal
Missal: May 1-25,,,,Missal
Missal: May 1-3,,,,Missal
Missal: May 1-3 and June 23-24,,,,Missal
"Missal: Monday, Tuesday, and Saturday after the Fourth Sunday in Lent",,,,Missal
"Missal: Ninth Sunday after Pentecost, Gospel Lesson from Mark 9:37-47",,,,Missal
Missal: October 4-9 and September 21,,,,Missal
"Missal: Ordinary for the Mass, Offertory, Dominican Liturgy",,,,Missal
Missal: Prayers for Votive Masses,,,,Missal
"Missal: Sanctoral Cycle, July 30-August 14",,,,Missal
"Missal: Saturday after Ash Wednesday, First Sunday in Lent",,,,Missal
Missal: Saturday of Passion Week and Palm Sunday,,,,Missal
"Missal: Second and Third Feriae after the Second Sunday in Lent, with neumes",,,,Missal
Missal: Second to Third Sundays after Epiphany,,,,Missal
Missal: September 8-16,,,,Missal
"Missal: Sexagesima Sunday and part of an earlier Mass, not of Septuagesima",,,,Missal
"Missal: Special Prefaces, Communicantes, and Hanc Igitur",,,,Missal
Missal: Sunday within the Octave and the Octave of Ephiphany,,,,Missal
"Missal: Votive Masses for the Pope, King, Peace, an Abbot",,,,Missal
Missal. (Smith College Ms. 261),,,,Missal
Missal (Canon),,,,Missal
"Missal (Pater noster), with neumes",,,,Missal
Missal (Smith College Ms. 263),,,,Missal
Missale,,,,Missal
Missale estivalis quem comparavit Johannes laicus de rastorf quondam mrg’ coq’ne felicis memorie qui obit in vigilia s. margarethe ac cuius anniversarium datur dominis xxx solidi annuatim ad caritatem.,,,,Missal
Missal for Dominican use,,,,Missal
Missal leaf,,,,Missal
Missal with neumes,,,,Missal
Monastic account book,,,,Monastic account book
Monastic ritual and Passion sequence,,,,Rituals
Monks Praying,,,,Miniature
Monocordium,,,,Monocordium
Monticchiello notarial document,,,,Notarial documents
Moralia in Job,,,,Moralia in Job
Moralia sunt figuris utriusque testamenti ... etc,,,,Moralia sunt figuris utriusque testamenti
Morte dell'illustrissimo sig. Troilo Savello decapitato in Roma nel Castello Sant' Angelo alli 18 d'aprile 1592 /,,,,Morte dell'illustrissimo sig. Troilo Savello
Morte dell'Illustrissimo Signor Troilo Savelli,,,,Morte dell'Illustrissimo Signor Troilo Savelli
Mughnī al-labīb,مغني اللبيب.,Mughnī al-labīb ʻan kutub al-aʻārīb,مغني اللبيب عن كتب الاعاريب,Mughnī al-labīb ʻan kutub al-aʻārīb
Mulakhkhaṣ fī al-hayʼah,ملخص في الهيئه.,,,Mulakhkhaṣ fī al-hayʼah
Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt,منتهى الارادات في جمع المقنع مع التنقيح وزيادات.,,,Muntahá al-irādāt fī jamʻ al-Muqniʻ maʻa al-Tanqīḥ wa-ziyādāt
Music and Text Leaf,,,,Music
Music Fragment,,,,Music
Music Fragment with Decorated Initial,,,,Music
Music Leaf,,,,Music
Music Manuscript,,,,Music
Music Manuscript Fragment,,,,Music
Mystical miscellany,,,,Religious miscellany
Nado de Tolomeo assumption of guardianship,,,,Assumption of guardianship
Naples legal document,,,,Legal documents
Nastasia Falcucci power of attorney,,,,Power of attorney
Naturalis Historia,,,,Naturalis Historia
Natural Philosophy,,,,Natural philosophy
Neoplatonic and neopythagorean translations,,,,Neoplatonic translations;Neopythagorean translations
Nepo Brunelleschi power of attorney,,,,Power of attorney
New Testament in the translation of John Wycliffe,,Bible.,,Bible
New Testament-Psalter,,,,Psalter;New Testament
Niccolò de Marignis power of attorney,,,,Power of attorney
Niccolò di Giovanni Machiavelli receipt,,,,Receipt
Nicene Creed,,,,Nicene creed
Nicola Antonio Marini deed,,,,Deed
Nicolaccio de' Mignanellis deed,,,,Deed
Nicola di Primo deed,,,,Deed
Nobilis et discretus vir dominus marcuspaulo de veneciis cum xxvi annis continuis,,,,Milione
Noels (Christmas carols),,,,Hymnal
Nonnina Balducci power of attorney,,,,Power of attorney
Nonus Almansoris cum annotationibus Doctoris S?,,,,Nonus almansoris cum annotationibus doctoris
Notarial document,,,,Notarial documents
Notarial document concerning sale of horses,,,,Notarial documents
Notarial document excerpt,,,,Notarial documents
Notarial documents,,,,Notarial documents
Notarial formulae,,,,Notarial formulae
Notarized account of Jacopo de Piccolomini agreement,,,,Agreement
Notated breviary,,,,Breviary
Notated office book,,,,Office book
Note and Receipt,,,,Note and receipt
Notebook of Amadori memoranda,,,,Notebook
Notebook of Giomi debtors and creditors,,,,Notebook
Notebook of Medici (?) accounts,,,,Notebook
Notebook of Medici(?) accounts and memoranda,,,,Notebook
Notebook of Medici accounts,,,,Notebook
Notebook of memoranda,,,,Notebook
Notebook of Ridolfi accounts,,,,Notebook
Notebook of Seccrani debtors and creditors,,,,Notebook
"Noted Missal, Dominican use",,,,Missal
Noted service book.,,,,Service book
Note of Obligation and Condition,,,,Note of obligation and condition
Note on land transaction,,,,Transaction
Notes on Aristotle's Ethics and Metaphysics,,,,Ethics;Metaphysics
Novum testamentum domini nostri Jesu Christi,,Bible.,,Bible
"Numbers 33:13-35, with marginal commentary",,,,Bible;Numbers
Observationes in regularum ordinis Sancti Dominici,,,,Observationes in regularum ordinis
Observations upon the rise and progress of the late Rebellion against King Charles the First,,,,Observations upon the rise and progress of the late Rebellion against King Charles the First
Oculus sacerdotis,,,,Oculus sacerdotis
Oedipi et Sphingis dialogus (Dialogues between Oedipus and the Sphinx); Le Sphinx,,,,Oedipi et sphingis dialogus
Office de la Virège Marie,,,,Book of hours
Office of the Dead,,,,Office of the Dead
Office of the Virgin Mary,,,,Book of hours
Officii et magistrati,,,,Officii et magistrati
Old Believer personal anthology of edificatory literature,,,,Anthology
Omnes ad praeda venient,,,,Omnes ad praeda venient
On buying and selling,,,,On buying and selling
One leaf of a 13th century Latin Bible,,Bible.,,Bible
Opera,,,,Opera
Opera omnia,,Works.,,Works
Opera varia,,,,Miscellany
Opuscula,,,,Opuscula
Opuscula varia,,,,Opuscula
Opusculum de formandis epistolis (incomplete),,,,Opusculum de formandis epistolis
Opusculum pulcherrimum de memorie naturalis reparatione,,,,De memorie naturalis reparatione
Oraisons et confessions extraicts de plusieurs livres bien devotes,,,,Oraisons et confessions
Oratio,,,,Orationes
Orationes,,,,Orationes
Orationes including Lucian of Samosata's Scipio,,,,Orationes
Orationes itinerantium,,,,Orationes
"Orationes legatorum Caroli VIII, regis Francorum ... etc",,,,Orationes
Orationi...sopra le discordie civile di Siena /,,,,Orationes
Oratio pro se ipso <?>,,,,Orationes
Order for peaceable behavior,,,,Order for peaceable behavior
Ordinatio totius officii divini secundum usum monasterii Beatae Mariae de Balgentiaco,,,,Ordinatio totius officii divini
"Ordo ad confitendum de septem peccatibus mortalibus, et de condictionibus ea aggrauantibus, de x preceptis et vii virtutibus. De v sensibus et iii potentiis animae. De vii operibus misericordie corporalibus et sex spiritualibus Incipit prologus",,,,Ordo ad confitendum de septem peccatibus mortalibus
Ordo judicarius,,,,Ordo judicarius
"Oreste e Pylade, a tragedy",,,,Oreste e Pylade
Organon,,,,Organon
Organon and related texts,,,,Organon
"Origen, Homilies on the Book of Jesus Nave (Joshua)",,,,Homilies on the book of Jesus Nave
Orthodox liturgical roll fragments,,Liturgy of St. Basil.,,Liturgy of St. Basil
Orvieto border arbitration,,,,Arbitration
Otia imperialia,,Otia imperialia,,Otia imperialia
"Ovid, Tristia, Liber I, Elegiae I,II",,,,Tristia
"Ovid, Tristia, Liber I, Elegiae IX,X",,,,Tristia
Ox payment decision,,,,Decision
Painting of Christ crowned with thorns,,,,Miniature
Palimpsest leaf from manuscript antiphonal,,,,Antiphonal
Paludi Pontine,,,,Paludi pontine
Panormia,,,,Panormia
Pantheon,,,,Pantheon
Paolo Bertini power of attorney,,,,Power of attorney
Paolo del Calandra deed of gift,,,,Deed
Papyrus Fragments with Hieroglyphs,,,,Papyrus fragments with hieroglyphs
Paradoxa,,,,Paradoxa
Partnership agreement,,,,Agreement
Paschale carmen,,,,Paschale carmen
Pasquillus in aulicos,,,,Pasquillus in aulicos
Passione del nostro signore cio e del venerdi sancto,,,,Passione del nostro signore
"Passion of Christ and apocryphal stories, including translations from the Nicodemus Gospel",,,,Gospel of Nicodemus
Passion of Saint Catherine of Alexandria,,,,Passion of St. Catherine of Alexandria
Passio sancti Blasii ... etc,,,,Passio sancti Blasii
Pastor's schedule in four German dialects,,,,Pastor's schedule
Patristic writings,,,,Patristic writings
Pattern-book,,,,Pattern-book
"Pattern-book of bridles, bits and straps",,,,Pattern-book
Pattern-books of bridles and harnesses,,,,Pattern-books
Pawilhar,,,,Pawilhar
Payment receipt,,,,Receipt
Payment request,,,,Request
Pen Flourished Initial,,,,Decorated initial
Penitential Psalms and fifteen Gradula Psalms,,,,Psalter
Pentecost,,,,Miniature
Periermenias Aristotelis ... etc,,,,Periermenias
Peri Hermenias,,,,Periermenias
Periochae,,,,Periochae
Permission to Pedro de Anaya to erect a house,,,,Permission
Perpetual calendar with Metonic cycle,,,,Calendar
Persian manuscript,,,,Persian manuscript
Persii opera,,,,Persian works
Pesiḳta rabata,פסיקתא רבתא.,Pesikta rabbati.,פסיקתא רבתי.,Pesikta rabbati
"Peter Comestor, 'Historia Scholastica,' Incunabulum printed at Basel by Amerbach, 1486",,,,Historia scholastica
Petition for guardianship,,,,Petition
Petrino Blassori power of attorney,,,,Power of attorney
Phaedon,,Phaedo.,,Phaedo
Phalaridis Epistolae,,,,Phalaridis Epistolae
Philosophical and Theological Notes,,,,Philosophical and theological notes
Philosophical text,,,,Philosophical text
"Philosophical Text: Aristotle's Physics, or On Generation and Corruption",,,,Physics;On generation and corruption
Physica,,,,Physics
Piccolomini family land agreement,,,,Family documents
Piero di Binduccio power of attorney,,,,Power of attorney
Pietro Lamberto legal decision,,,,Legal documents
Pietro Parenzi notarial document,,,,Notarial documents
Pietro Partini deed,,,,Deed
Pistoia notarial documents,,,,Notarial documents
Plinii Veronensis de Viris illustribus Liber incipit feliciter. In nomine domini,,,,De Viris illustribus
Podestà of Fucecchio order,,,,Order
Poem,,,,Poetry
"Poems, letters, prose",,,,Poems;Letters
Poems based on the Seven Penitential Psalms,,,,Poems on the Seven Penitential Psalms
Poems on monastic life,,,,Poetry
Poesias y obras,,,,Poetry
Poetical miscellany,,,,Poetry
Poetry,,,,Poems
Polemical Treatise or Letter on Liturgical and Monastic Matters,,,,Religious treatise
Pontifical,,,,Pontifical
Pontifical (Fragment Kenneth Spencer Research Library. MS 9/2:28),,,,Pontifical
Pontifical and Missal,,,,Pontifical;Missal
Pontifical bifolium,,,,Pontifical
Pope Adrian VI bull,,,,Bull
Pope Alexander VI bull,,,,Bull
Pope Boniface VIII and attendants,,,,Legal text;Miniature
Pope Clement VII bull,,,,Bull
Pope Gregory XIII papal brief,,,,Bull
Pope Gregory XIV bull,,,,Bull
Pope Julius II bull,,,,Bull
Pope Leo X brief,,,,Papal brief
Pope Leo X bull,,,,Bull
Pope Paul III bull,,,,Bull
Pope Pius III agreement,,,,Papal agreement
Pope Pius III bull,,,,Bull
Pope Pius III judgment,,,,Papal judgement
Pope Pius III judgment review,,,,Papal judgement
Pope Pius IV brief,,,,Papal brief
Pope Sixtus V brief,,,,Papal brief
Pope Sixtus V indulgence,,,,Indulgence
Porcelii poetae clarissimi et oratoris Ortographia,,,,Orthographia
Portolan atlas,,,,Atlas
Postilla epistolarum dominicalium,,,,Postilla epistolarum dominicalium
Postilla in libro Ecclesiastico,,,,Commentary on Ecclesiastes
Postilla super totam Bibliam,,,,Commentary on the Bible
Power of attorney,,,,Power of attorney
Pratica deli devoti,,,,Pratica dei devoti
Prayer,,,,Prayers
Prayer against the plague; Prayer book,,,,Prayerbook
Prayerbook,,,,Prayerbook
Prayer Book,,,,Prayerbook
Prayer book,,,,Prayerbook
"Prayer Book, Use of Cologne",,,,Prayerbook
Prayer book and processional,,,,Prayerbook
Prayers,,,,Prayers
"Prayers, with rubrics in French",,,,Prayers
Prayers and commentary,,,,Prayerbook
Prayers and devotional poems,,,,Prayers;devotional poems
Prayers in honor of virgins,,,,Prayers
Prediche sul nome di Gesu /,,,,Sermons
Prefaces to martyrologies,,,,Martyrologies
