name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Hoe, Robert, 1839-1909",former owner,,,,,,,,human,Robert Hoe III,Q3663034,Q438
"Beatty, A. Chester Sir, 1875-1968",former owner,,,,,,,,human,Alfred Chester Beatty,Q1387981,Q439
"Marx, Hermann",former owner,,,,,,,,human,Hermann Marx,Q114242527,Q440
"Girardi, G.",author,,,,,,,,human,G. Girardi,Q116181454,Q4390
"Claudianus, Claudius",author,,,,,,,,human,Claudian,Q205947,Q7321
"Middleton, J. J",former owner,,,,,,,,human,J.J. Middleton,Q116192612,Q7322
"Middleton, Henry",former owner,,,,,,,,human,Henry Middleton,Q116192604,Q7323
"Cofradía del Señor Sant Pedro martyr (Palencia, Spain)",author,,,,,,,,organization,Confraternity of St. Peter martyr (Palencia),Q116731023,Q7917
"Sixtus V, Pope, 1520-1590",author,,,,,,,,human,Sixtus V,Q133350,Q8235
"Hélian, Louis",author,,,,,,,,human,Louis Hélian,Q116378630,Q5112
"Ivo, Saint, Bishop of Chartres, approximately 1040-1116",author,,,,,,,,human,Ivo of Chartres,Q124775,Q7649
"Saint-Gatien (Cathedral : Tours, France)",former owner,,,,,,,,organization,Tours Cathedral,Q547013,Q7650
"Kemp, Johannes",scribe,,,,,,,,human,Johannes van der Kemp,Q88802107,Q7655
"Alamanno, di Bernardo di Alamanni de Medici",author,,,,,,,,human,Alamanno de' Medici,Q116181729,Q4419
"Sarfati, Joseph ben Moses, active approximately 1400-1450",author,,,,,,,,human,Joseph ben Moses Sarfati,Q116577244,Q2858
"Hirschel, Solomon, 1761-1842",former owner,,,,,,,,human,Solomon Hirschell,Q2299213,Q2855
"Ferro, Antonius",author,,,,,,,,human,Antonius Ferro,Q116181493,Q5123
Torelli family,author,,,,,,,,organization,Torelli family,Q116707858,Q4396
"Lempereur, Jacques",author,,,,,,,,human,Jacques Lempereur,Q116172313,Q4399
"Beck, Helmut, 1919-2001",former owner,,,,,,,,human,Helmut Beck,Q94821473,Q399
Saint-Benoît-sur-Loire (Abbey),former owner,,http://id.loc.gov/authorities/names/n83019607,,,,,,organization,Fleury Abbey,Q956741,Q400
"Charles VIII, King of France, 1470-1498",author,,http://id.loc.gov/authorities/names/n82158482,,,,,,human,Charles VIII of France,Q134452,Q8214
"Cesano, Gabriel",author,,,,,,,,human,Gabriele Cesano,Q3756567,Q7346
"Baldovinetti, Giovanni",former owner,,,,,,,,human,Giovanni Baldovinetti,Q116065836,Q7347
"Alexander VI, Pope, 1431-1503",author,,http://id.loc.gov/authorities/names/n50058829,,,,,,human,Alexander VI,Q108316,Q3818
"Bilicich, Stephanus",scribe,,,,,,,,human,Stephanus Bilicich,Q113817442,Q427
"Augustiner-Chorherrenstift Sankt Johannes Baptist (Rebdorf, Germany)",former owner,,,organization,Kloster Rebdorf,Q1775841,DSNAME2458,Q17667,,,,
Schøyen Collection,former owner,,,organization,Schøyen Collection,Q2380144,DSNAME8533,Q76701,,,,
"Israeli, Isaac, approximately 832-approximately 932",author,,http://id.loc.gov/authorities/names/n86820023,,,,,,human,Isaac Israeli ben Solomon,Q536837,Q414
"Dysart, Lionel Tollemache, Earl of, 1708-1770",former owner,,,,,,,,human,"Lionel Tollemache, 4th Earl of Dysart",Q6555815,Q416
"Tollemache, Bentley Lyonel John Tollemache, Baron, 1883-1955",former owner,,,,,,,,human,"Bentley Lyonel John Tollemache, 3rd Baron Tollemache",Q18109261,Q417
"Robinson, Philip",former owner,,http://id.loc.gov/authorities/names/n88056718,,,,,,human,Philip Robinson,Q114242505,Q415
"Medici, Carlo de'",author,,,,,,,,human,Carlo de' Medici,Q2507940,Q5491
"Tansillo, Luigi, 1510-1568",author,,,,,,,,human,Luigi Tansillo,Q707853,Q8080
"Berio, Francesco Maria, marchese di Salza, 1765-1820",former owner,,http://id.loc.gov/authorities/names/nr88008669,,,,,,human,Francesco Berio di Salsa,Q21001104,Q8082
"Dudley, John William Ward, Earl of, 1781-1833",former owner,,,,,,,,human,"John Ward, 1st Earl of Dudley",Q334108,Q8081
"Mocenigo, Alvise I, 1507-1577",author,,http://id.loc.gov/authorities/names/n95010092,,,,,,human,Alvise I Mocenigo,Q449435,Q2854
"Leeche, John, 14th century",former owner,,,,,,,,human,John Leeche,Q114242515,Q422
"Barker-Benfield, B. C",former owner,,,,,,,,human,B.C. Barker-Benfield,Q113817294,Q423
"Lanthony Priory (Gloucestershire, England)",former owner,,,,,,,,organization,Llanthony Priory,Q3397679,Q424
Pseudo-Augustinus,author,,,,,,,,human,Pseudo-Augustine,Q1241114,Q1921
"Donatus, Rudolphus Rasser",former owner,,,,,,,,human,Rudolphus Rasser Donatus,Q116325443,Q7629
"Gulielmus, de Monte Lauduno, active 1305-1343",author,,,,,,,,human,William of Montlauzun,Q17285004,Q7652
"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.",author,,http://viaf.org/viaf/90637919,,,,,,human,Seneca,Q2054,Q6126
"Ubaldini, Antonio",former owner,,,,,,,,human,Antonio Ubaldini,Q116647059,Q7338
"Ilyās ibn Khamzah ʻAlī Niyat ʻAlī ibn Khamzah, active 1484",scribe,"الياس بن خمزه علي نيت علي بن خمزه, d",,,,,,,human,Ilyās ibn Khamzah ʻAlī Niyat ʻAlī ibn Khamzah,Q116417213,Q3191
"Schiller, Johann Michael, 17th century",former owner,,,,,,,,human,Johann Michael Schiller,Q116578184,Q3192
"Ess, Leander van, 1772-1847",former owner,,,,,,,,human,Johann Heinrich van Ess,Q1810643,Q1514
"Università de' mercanti (Florence, Italy)",author,,,,,,,,organization,Uffizio della mercanzia of Florence,Q116709749,Q5144
"Oricoli, Roberto Celio degli",scribe,,,,,,,,human,Roberto Celio degli Oricoli,Q116486954,Q5145
"Louis XII, King of France, 1462-1515",author,,,,,,,,human,Louis XII of France,Q58514,Q1866
"Borve, Adrien de le",author,,,,,,,,human,Adrien de le Borve,Q116269505,Q4424
"Spirito, Lorenzo, -1496",author,,,,,,,,human,Lorenzo Spirito Gualtieri,Q3837084,Q7313
"Lippi, Carlo",scribe,,,,,,,,human,Carlo Lippi,Q116452921,Q7314
"Keysser, Georg",scribe,,,,,,,,human,Georg Keysser,Q116250320,Q7056
"Lee, William",author,,,,,,,,human,William Lee,Q116447028,Q4398
"Balthasar, de Piscia, 15th century",author,,,,,,,,human,Balthasar de Piscia,Q116250665,Q8420
"Carnesecchi, Bernardo",author,,,,,,,,human,Bernardo Carnesecchi,Q3638770,Q8313
"Ibn Abī Ṣādiq al-Nīsābūrī, Abū al-Qāsim ʻAbd al-Raḥmān ibn ʻAlī, -approximately 1068",author,ابن ابي صادق النيسابوري، ابو القاسم عبد الرحمن بن علي، -approximately 1068,,,,,,,human,Abū al-Qāsim ʻAbd al-Raḥmān ibn ʻAlī ibn Abī Ṣādiq al Nīsābūrī,Q116380012,Q3197
"Ciarfalli, Antonio",author,,,,,,,,human,Antonio Ciarfalli,Q116272347,Q5492
"Rubeus, Raginaldus Collus",author,,,,,,,,human,Raginaldus Collus Rubeus,Q116574973,Q4412
"Sedulius, active 5th century",author,,http://id.loc.gov/authorities/names/n84213550,,,,,,human,Coelius Sedulius,Q538564,Q7867
"Casas, Bartolomé de las, 1484-1566",author,,,,,,,,human,Bartolomé de Las Casas,Q207416,Q7078
"Dechert, Robert",former owner,,,,,,,,human,Robert Dechert,Q116075255,Q7079
"Ibn al-Najjār, Taqī al-Dīn Muḥammad ibn Aḥmad, 1492 or 1493-1564 or 1565",author,"ابن النجار، تقي الدين محمد بن احمد, 1492 or 1493-1564 or 1565",http://id.loc.gov/authorities/names/n83066149,,,,,,human,Taqī al-Dīn Muḥammad ibn Aḥmad Ibn al-Najjār,Q25451844,Q3792
"Wilhelm IV, Landgrave of Hesse, 1532-1592",author,,,,,,,,human,"William IV, Landgrave of Hesse-Kassel",Q696040,Q7069
"Pandone, Porcelio, approximately 1405-approximately 1485",author,,http://id.loc.gov/authorities/names/no2017149576,,,,,,human,Porcellio,Q12270006,Q7902
"Parisino, D. Andreas",former owner,,,,,,,,human,D. Andreas Parisino,Q116487091,Q7903
"Faverjon, Franciscus",former owner,,,,,,,,human,Franciscus Faverjon,Q116250160,Q7057
"Giraud, Petrus",former owner,,,,,,,,human,Petrus Giraud,Q116377440,Q7058
"Gendreau, Georges",former owner,,,,,,,,human,Georges Gendreau,Q116328168,Q7059
"Cathédrale Saint-Jean-Baptiste (Lyon, France)",former owner,,,,,,,,organization,Lyon Cathedral,Q1521,Q7060
"Jacobus, de Voragine, approximately 1229-1298",author,,,,,,,,human,Jacobus de Voragine,Q313460,Q7339
"Pichon, Jérôme, baron, 1812-1896",former owner,,http://id.loc.gov/authorities/names/n88244569,,,,,,human,Jérôme Pichon,Q3191022,Q7906
Ildibrandinus,author,,,,,,,,human,Ildibrandinus,Q116417464,Q8215
Bertin family,author,,,,,,,,organization,Bertin family,Q116730924,Q8090
Naples (Kingdom). Sacro regio consiglio,author,,,,,,,,organization,Sacro Regio Consiglio,Q3944697,Q5151
Pistoia (Italy). Commissari del sale,author,,,,,,,,organization,Pistoia,Q13376,Q4409
"Dénie, Jean Felix",former owner,,,,,,,,human,Jean Felix Dénie,Q116326188,Q8421
"Goix, Jean de",former owner,,,,,,,,human,Jean de Goix,Q116377559,Q8425
"Goix, Jeanne de",former owner,,,,,,,,human,Jeanne de Goix,Q116377667,Q8423
"Rérolle, Antoine Joseph, 1850-1924",former owner,,,,,,,,human,Antoine Joseph Rérolle,Q116574766,Q8424
"Jansen op de Haar, G.A",former owner,,,,,,,,human,Arnold Jansen op de Haar,Q2216274,Q8422
"Charles IX, King of France, 1550-1574",author,,,,,,,,human,Charles IX of France,Q134309,Q4385
"Balbi, Jacobus",author,,,,,,,,human,Jacobus Balbi,Q116250637,Q3823
Ordre de la nef,author,,,,,,,,organization,Order of the Argonauts of Saint Nicholas,Q4789680,Q7613
"Felton, John",author,,,,,,,,human,John Felton,Q114242450,Q1934
"Ingilby, William Henry, Sir, 1874-1952",former owner,,,,,,,,human,"Sir William Henry Ingilby, 4th Bt.",Q75298662,Q7618
"Llull, Ramon, 1232?-1316",author,,http://id.loc.gov/authorities/names/n79142616,,,,,,human,Ramon Llull,Q193660,Q7892
"Cardelinis, Julius de",former owner,,,,,,,,human,Julius de Cardelinis,Q116041094,Q7893
"Eyr, John",author,,,,,,,,human,John Eyr,Q116172260,Q8414
"Università de' mercanti (Siena, Italy)",author,,,,,,,,organization,Università de' mercanti (Siena),Q116710000,Q8094
Parma and Piacenza (Duchy). Archivio,author,,,,,,,,organization,Duchy of Parma and Piacenza,Q165040,Q4417
"Vegio, Maffeo, 1406 or 1407-1458",author,,http://id.loc.gov/authorities/names/n79108873,,,,,,human,Maffeo Vegio,Q1372875,Q7871
"Pius IV, Pope, 1499-1565",author,,http://id.loc.gov/authorities/names/n84133262,,,,,,human,Pius IV,Q161983,Q8315
"Biagio, Oddo di",author,,,,,,,,human,Oddo di Biagio,Q116250877,Q8073
"Williams, John Camp, 1859?-1929",former owner,,,,,,,,human,John Camp Williams,Q111383985,Q8074
"Eximeno, Jacobus Benedictus",scribe,,,,,,,,human,Jacobus Benedictus Eximeno,Q116326479,Q3819
Detti family,author,,,,,,,,organization,Detti family,Q116706577,Q8243
"Lichtenberger, Johannes, active 15th century",author,,http://id.loc.gov/authorities/names/n91052263,,,,,,human,Johannes Lichtenberger,Q1697953,Q3252
"Holtzschuher, Veit Georg, 1573-1606",former owner,,,,,,,,human,Veit Georg Holtzschuher,Q116379020,Q3253
"Holtzschuher, Veit Engelhardt, 1581-1656",former owner,,,,,,,,human,Veit Engelhard Holtzschuher,Q55677510,Q3254
"Wilczek, Johann Nepomuk, Graf von",former owner,,,,,,,,human,Count Johann Nepomuk Wilczek,Q79101,Q3255
Burg Kreuzenstein (Austria),former owner,,,,,,,,organization,Burg Kreuzenstein,Q669642,Q3256
"Arnoul, de Bohéries, 12th century",author,,,,,,,,human,Arnulf of Bohéries,Q88017720,Q7642
"Agarius, Petrus",scribe,,,,,,,,human,Petrus Agarius,Q116235295,Q8069
"Piccolomini, Giovanni d'Andrea di Nanni Todeschini, 1475-1537",former owner,,,,,,,,human,Giovanni d'Andrea di Nanni Todeschini Piccolomini,Q116520425,Q5114
"Schultze, Ernst, 1874-1943",former owner,,,,,,,,human,Ernst Schultze,Q15507845,Q7878
"Seifrit, active 14th century",author,,,,,,,,human,Seifrit,Q14566774,Q4447
"Eyb, Albrecht von, 1420-1475",dubious author,,http://id.loc.gov/authorities/names/n87102176,,,,,,human,Albrecht von Eyb,Q77715,Q4448
"Schwent, Hans",scribe,,,,,,,,human,Hans Schwent,Q116619680,Q4449
"Gruber, P. Leopold, 1733-1807",former owner,,,,,,,,human,Leopold Gruber,Q95247210,Q4450
Piaristenkollegium St. Thekla auf der Wieden (Vienna),former owner,,,,,,,,organization,Sankt Thekla church (Vienna),Q2323339,Q4451
"Nardi Galatheo, Giovan Theseo de",author,,,,,,,,human,Giovan Theseo de Nardi Galatheo,Q116486782,Q7309
"Braco, Petrus de, -approximately 1352",author,,,,,,,,human,Petrus de Braco,Q116040900,Q5131
"Arnaldus, de Villanova, -1311",author,,http://id.loc.gov/authorities/names/n50001534,,,,,,human,Arnaldus de Villa Nova,Q356568,Q459
"Cnipius, Johannes, -1586",author,,,,,,,,human,Johannes Cnipius,Q20752901,Q4387
"Steitz, Georg Eduard, 1810-1879",former owner,,,,,,,,human,Georg Eduard Steitz,Q17123313,Q4388
"Medici, Fabrizio de'",author,,,,,,,,human,Fabrizio de' Medici,Q116453200,Q5498
"Ragone, Jacopo",author,,,,,,,,human,Jacopo Ragone,Q116571465,Q7616
"Syddell, Thomas",former owner,,,,,,,,human,Thomas Syddell,Q116619885,Q3731
"Syddell, Edward",former owner,,,,,,,,human,Edward Syddell,Q116619878,Q3732
"Danūkh, Saʻīd",former owner,,,,,,,,human,Saʻīd Danūkh,Q116323226,Q2846
Pseudo-Phalaris,author,,,,,,,,human,Pseudo-Phalaris,Q101173400,Q826
"Jaldakī, Aydamar ibn ʻAbd Allāh, active 1349-1361",author,جلدكي، ايدمر بن عبد الله، active 1349-1361,http://id.loc.gov/authorities/names/n88636116,,,,,,human,Al-Jaldaki,Q4164868,Q3239
"Shams al-Dīn ibn ʻAbbās, active 1562",scribe,شمس الدين بن عباس، active 1562,,,,,,,human,Shams al-Dīn ibn ʻAbbās,Q116579514,Q3240
"Tūqātī, ʻUbayd Allāh Bektāsh",former owner,توقاتي، عبيد الله بكتاش،,,,,,,,human,ʻUbayd Allāh Bektāsh Tūqātī,Q116647241,Q3241
"Selim II, Sultan of the Turks, 1524-1574",former owner,,,,,,,,human,Selim II,Q161872,Q3242
"Santander San Juan, Simon de, -1791",former owner,,,,,,,,,,,
"La Serna Santander, Carlos Antonio de, 1752-1813",former owner,,,,,,,,human,Antonio Laserna,Q2410483,Q3227
"Blarer, Jacques-Christophe, de Wartensee, 1542-",author,,http://id.loc.gov/authorities/names/nb99161676,,,,,,human,Jakob Christoph Blarer von Wartensee,Q116949,Q5111
"Ḥanāshī, Ibrāhīm ibn Aḥmad",scribe,,,,,,,,human,Ibrāhīm ibn Aḥmad Ḥanāshī,Q116419063,Q3809
Universität Wien. Orientalisches Institut,former owner,,http://id.loc.gov/authorities/names/n81108646,,,,,,organization,Institut für Orientalistik (Universität Wien),Q116706885,Q3810
Cacciacomes family,author,,,,,,,,organization,Cacciacomes,Q116730957,Q8110
Cancon (France),author,,,,,,,,organization,Cancon,Q1063738,Q7939
"Ambrose, Saint, Bishop of Milan, -397",author,,,,,,,,human,Ambrose,Q43689,Q3766
"Spezzani, Alfonso",author,,,,,,,,human,Alfonso Spezzani,Q116619856,Q4416
Sette Comuni,author,,,,,,,,organization,Federation of the Seven Communities,Q5404684,Q7575
"Bartolomeus, de Velo Luxiane",scribe,,,,,,,,human,Bartolomeus de Velo Luxiane,Q116250761,Q7576
"Epping, Johann",scribe,,,,,,,,human,Johann Epping,Q116181470,Q5097
Virgil,author,,http://id.loc.gov/authorities/names/n79014062,,,,,,human,Virgil,Q1398,Q6128
"La Vallière, Louis César de LaBaume LeBlanc de, 1708-1780",former owner,,http://id.loc.gov/authorities/names/n94101565,,,,,,human,Louis César de La Baume Le Blanc,Q1158739,Q7919
"Gougy, Lucien",former owner,,,,,,,,human,Lucien Gougy,Q89484729,Q7920
"Wells, Gabriel, 1862-1946",former owner,,http://id.loc.gov/authorities/names/n84017487,,,,,,human,Gabriel Wells,Q17627120,Q909
"Gracia, Pedro de",author,,,,,,,,human,Pedro de Gracia,Q116181564,Q4373
Blois (France : County). Noblesse,author,,,,,,,,organization,House of Blois,Q1590002,Q8400
England. Sovereign (1377-1399 : Richard II),author,,,,,,,,organization;human,Kingdom of England;Richard II of England,Q179876;Q81000,Q42625;Q3773
"Nevill, Robert, 1404-1457",former owner,,,,,,,,human,Robert Neville,Q6013428,Q3774
"Babthorpe, William",former owner,,,,,,,,human,William Babthorpe,Q8004899,Q3775
"Fowle, Nicolas",former owner,,,,,,,,human,Nicolas Fowle,Q116327461,Q3776
"Thomson, Thomas",former owner,,,,,,,,human,Thomas Thomson,Q116192647,Q3777
"Clarke, Adam, approximately 1762-1832",former owner,,,,,,,,human,Adam Clarke,Q3292302,Q3778
"Stefonio, Bernardino, 1560-1620",author,,,,,,,,human,Bernardino Stefonio,Q59527928,Q7926
Ardillonius,scribe,,,,,,,,human,Ardillonius,Q116235905,Q7927
"Colman, Francis, -1733",former owner,,,,,,,,human,Francis Colman,Q75399420,Q7928
"Sucher, Hermann",former owner,,,,,,,,human,Hermann Suchier,Q109415,Q5125
"Millini, Pietro",former owner,,,,,,,,human,Pietro Millini,Q114242487,Q404
Venice (Italy). Senato,author,,,,,,,,organization,Senate of the Republic of Venice,Q767590,Q7590
"Cheney, Edward, 1803-1884",former owner,,,,,,,,human,Edward Cheney,Q19039655,Q7591
"Ruskin, John, 1819-1900",former owner,,,,,,,,human,John Ruskin,Q179126,Q1627
