subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
Adhan--Early works to 1800.,a--v,0,,Adhan;Early works,http://id.worldcat.org/fast/1742302;http://id.worldcat.org/fast/1411636,Q11547;Q300
Āditya (Hindu deity),a,0,,Ādityas (Hindu deities),http://id.worldcat.org/fast/1185162,Q76346
Administration,a,fast,http://id.worldcat.org/fast/1351613,Administration,http://id.worldcat.org/fast/1351613,Q6907
Administration.,a,fast,http://id.worldcat.org/fast/1351613,Administration,http://id.worldcat.org/fast/1351613,Q6907
Administration militaire,a,6,,Military administration,http://id.worldcat.org/fast/1020856,Q27166
Administration of estates--Philippines--Manila--History--16th century--Sources,a--z--z--x--y--v,0,,Administration of estates;Philippines--Manila;History;Sixteenth century;Sources,http://id.worldcat.org/fast/796713;http://id.worldcat.org/fast/1205230;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q66941;Q66939;Q6879;Q335;Q2769
Admonition,a,0,http://id.loc.gov/authorities/subjects/sh85000938,Admonition,http://id.worldcat.org/fast/796964,Q76389
Admonition,a,fast,http://id.worldcat.org/fast/796964,Admonition,http://id.worldcat.org/fast/796964,Q76389
Adriatic Sea,a,0,,Mediterranean Sea--Adriatic Sea,http://id.worldcat.org/fast/1239504,Q17505
Adriatic Sea.,a,0,,Mediterranean Sea--Adriatic Sea,http://id.worldcat.org/fast/1239504,Q17505
Advaita,a,0,,Advaita,http://id.worldcat.org/fast/797410,Q26701
Advaita,a,0,http://id.loc.gov/authorities/subjects/sh85001058,Advaita,http://id.worldcat.org/fast/797410,Q26701
Advaita,a,fast,http://id.worldcat.org/fast/797410,Advaita,http://id.worldcat.org/fast/797410,Q26701
Advaita--Early works to 1800,a--x,0,,Advaita;Early works,http://id.worldcat.org/fast/797410;http://id.worldcat.org/fast/1411636,Q26701;Q300
Advaita--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2007100676,Advaita;Early works,http://id.worldcat.org/fast/797410;http://id.worldcat.org/fast/1411636,Q26701;Q300
Advent--Liturgy--Texts--Early works to 1800,a--x--v--v,0,,Advent--Liturgy;Texts;Early works,http://id.worldcat.org/fast/797428;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q48320;Q3066;Q300
Advent sermons--Early works to 1800,a--v,0,,Advent sermons;Early works,http://id.worldcat.org/fast/797433;http://id.worldcat.org/fast/1411636,Q67025;Q300
"Adventure stories, Spanish",a,0,http://id.loc.gov/authorities/subjects/sh95004520,"Adventure stories, Spanish",http://id.worldcat.org/fast/797496,Q48474
"Adventure stories, Spanish",a,fast,,"Adventure stories, Spanish",http://id.worldcat.org/fast/797496,Q48474
Advisory opinions (Islamic law),a,fast,,Advisory opinions (Islamic law),http://id.worldcat.org/fast/797979,Q8132
Advisory opinions (Islamic law)--Early works to 1800,a--v,0,,Advisory opinions (Islamic law);Early works,http://id.worldcat.org/fast/797979;http://id.worldcat.org/fast/1411636,Q8132;Q300
Advisory opinions (Islamic law)--Turkey,a--z,0,,Advisory opinions (Islamic law);Turkey,http://id.worldcat.org/fast/797979;http://id.worldcat.org/fast/1208963,Q8132;Q4294
Advisory opinions (Islamic law)--Turkey--Early works to 1800,a--z--v,0,,Advisory opinions (Islamic law);Turkey;Early works,http://id.worldcat.org/fast/797979;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q8132;Q4294;Q300
Aesthetics,a,fast,http://id.worldcat.org/fast/798702,Aesthetics,http://id.worldcat.org/fast/798702,Q27340
"Aesthetics, Ancient--Early works to 1800",a--v,0,,"Aesthetics, Ancient;Early works",http://id.worldcat.org/fast/798742;http://id.worldcat.org/fast/1411636,Q101314;Q300
"Aesthetics, Indic",a,fast,http://id.worldcat.org/fast/798781,"Aesthetics, Indic",http://id.worldcat.org/fast/798781,Q26715
"Aesthetics, Indic",a,0,http://id.loc.gov/authorities/subjects/sh85001462,"Aesthetics, Indic",http://id.worldcat.org/fast/798781,Q26715
Aesthetics--Poetry,a--v,0,,Aesthetics;Poetry,http://id.worldcat.org/fast/798702;http://id.worldcat.org/fast/1423828,Q27340;Q247
Affinity (Law),a,fast,(OCoLC)fst00798890,Affinity (Law),http://id.worldcat.org/fast/798890,Q5900
Affinity (Law)--Early works to 1800,a--v,0,,Affinity (Law);Early works,http://id.worldcat.org/fast/798890;http://id.worldcat.org/fast/1411636,Q5900;Q300
Affinity (Law)--Early works to 1800.,a--v,0,,Affinity (Law);Early works,http://id.worldcat.org/fast/798890;http://id.worldcat.org/fast/1411636,Q5900;Q300
Afghanistan--History--Early works to 1800,a--x--v,0,,Afghanistan;History;Early works,http://id.worldcat.org/fast/1205406;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q38444;Q6879;Q300
Afghans--Genealogy,a--x,0,,Afghans;Genealogy,http://id.worldcat.org/fast/798948;http://id.worldcat.org/fast/939652,Q110463;Q38912
Africa,a,fast,(OCoLC)fst01239509,Africa,http://id.worldcat.org/fast/1239509,Q11337
"Africa, North--11th century--History--Sources",a--y--x--v,0,,North Africa;Eleventh century;History;Sources,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q26769;Q306;Q6879;Q2769
"Africa, North--12th century--History--Sources",a--y--x--v,0,,North Africa;Twelfth century;History;Sources,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1159791;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q26769;Q304;Q6879;Q2769
"Africa, North--Description and travel",a--x,0,,North Africa;Voyages and travels,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1169308,Q26769;Q3600
"Africa, North--Description and travel--Early works to 1800",a--x--v,0,,North Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q26769;Q3600;Q300
"Africa, North--History--1517-1882",a--x--y,0,,North Africa;History,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/958235,Q26769;Q6879
"Africa, North--History--647-1517",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85001640,North Africa;History,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/958235,Q26769;Q6879
"Africa, North--Travel and description--18th century",a--x--y,0,,North Africa;Voyages and travels;Eighteenth century,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/904058,Q26769;Q3600;Q3024
Africa.,a,fast,(OCoLC)fst01239509,Africa,http://id.worldcat.org/fast/1239509,Q11337
Africa--Description and travel--Early works to 1800,a--x--v,0,,Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239509;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q11337;Q3600;Q300
Africa--Description and travel--Early works to 1800.,a--x--v,0,,Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239509;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q11337;Q3600;Q300
Africa--Maps--Early works to 1800,a--v--v,0,,Africa;Maps;Early works,http://id.worldcat.org/fast/1239509;http://id.worldcat.org/fast/1423704;http://id.worldcat.org/fast/1411636,Q11337;Q12688;Q300
Afrique du Nord--Descriptions et voyages--Ouvrages avant 1800,a--x--v,6,,North Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q26769;Q3600;Q300
Afrique du Nord--Histoire--1517-1882,a--x--y,6,,North Africa;History,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/958235,Q26769;Q6879
Agama,a,fast,http://id.worldcat.org/fast/800080,Agama,http://id.worldcat.org/fast/800080,Q27315
Agama,a,0,http://id.loc.gov/authorities/subjects/sh85002033,Agama,http://id.worldcat.org/fast/800080,Q27315
Aggada,a,0,http://id.loc.gov/authorities/subjects/sh85002181,Aggada,http://id.worldcat.org/fast/800216,Q38804
Aggada,a,fast,(OCoLC)fst00800216,Aggada,http://id.worldcat.org/fast/800216,Q38804
Aggada--Commentaries--Early works to 1800,a--v--v,0,,Aggada;Commentaries;Early works,http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q38804;Q2812;Q300
Aggada--Commentaries--History and criticism,a--x--x,0,,"Aggada;Commentaries;Criticism, interpretation, etc.",http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411635,Q38804;Q2812;Q177
Aggada--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2009114101,Aggada;Early works,http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1411636,Q38804;Q300
Aggada--History and criticism--Early works to 1800,a--x--v,0,,"Aggada;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q38804;Q177;Q300
Aghorīs,a,0,http://id.loc.gov/authorities/subjects/sh86001295,Aghorīs,http://id.worldcat.org/fast/800288,Q26757
Aghorīs,a,fast,http://id.worldcat.org/fast/800288,Aghorīs,http://id.worldcat.org/fast/800288,Q26757
"Agincourt, Battle of, Agincourt, France, 1415",a,0,,"Battle of Agincourt (Agincourt, France : 1415)",http://id.worldcat.org/fast/800291,Q67034
Agni (Hindu deity),a,0,,Agni (Hindu deity),http://id.worldcat.org/fast/800393,Q27033
Agnihotra (Hindu rite),a,fast,http://id.worldcat.org/fast/800396,Agnihotra (Hindu rite),http://id.worldcat.org/fast/800396,Q26993
Agnihotra (Hindu rite),a,0,http://id.loc.gov/authorities/subjects/sh85002227,Agnihotra (Hindu rite),http://id.worldcat.org/fast/800396,Q26993
Agnihotra (Hindu rite)--Early works to 1800,a--v,0,,Agnihotra (Hindu rite);Early works,http://id.worldcat.org/fast/800396;http://id.worldcat.org/fast/1411636,Q26993;Q300
Agniṣṭoma (Hindu rite),a,fast,http://id.worldcat.org/fast/1737600,Agniṣṭoma (Hindu rite),http://id.worldcat.org/fast/1737600,Q27230
Agniṣṭoma (Hindu rite),a,0,http://id.loc.gov/authorities/subjects/sh2003007140,Agniṣṭoma (Hindu rite),http://id.worldcat.org/fast/1737600,Q27230
Agriculture,a,fast,http://id.worldcat.org/fast/801355,Agriculture,http://id.worldcat.org/fast/801355,Q326
Agriculture.,a,fast,http://id.worldcat.org/fast/801355,Agriculture,http://id.worldcat.org/fast/801355,Q326
Agriculture--Accounting,a--x,fast,http://id.worldcat.org/fast/fst00801363,Agriculture--Accounting,http://id.worldcat.org/fast/801363,Q68046
Agriculture--Accounting--Early works to 1800,a--x--v,0,,Agriculture--Accounting;Early works,http://id.worldcat.org/fast/801363;http://id.worldcat.org/fast/1411636,Q68046;Q300
Agriculture--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2007100872,Agriculture;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1411636,Q326;Q300
Agriculture--Early works to 1800,a--v,0,,Agriculture;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1411636,Q326;Q300
Agriculture--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2007100872,Agriculture;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1411636,Q326;Q300
Agriculture--Economic aspects,a--x,fast,http://id.worldcat.org/fast/801415,Agriculture--Economic aspects,http://id.worldcat.org/fast/801415,Q7951
Agriculture--Economic aspects.,a--x,fast,http://id.worldcat.org/fast/801415,Agriculture--Economic aspects,http://id.worldcat.org/fast/801415,Q7951
Agriculture--Economic aspects--France--History,a--x--z--x,0,,Agriculture--Economic aspects;France;History,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q7951;Q152;Q6879
Agriculture--Economic aspects--France--History.,a--x--z--x,0,,Agriculture--Economic aspects;France;History,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q7951;Q152;Q6879
Agriculture--Economic aspects--Italy,a--x--z,0,http://id.loc.gov/authorities/subjects/sh2007100846,Agriculture--Economic aspects;Italy,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204565,Q7951;Q249
Agriculture--Economic aspects--Italy.,a--x--z,0,http://id.loc.gov/authorities/subjects/sh2007100846,Agriculture--Economic aspects;Italy,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204565,Q7951;Q249
"Agriculture--Handbooks, manuals, etc.--Early works to 1800",a--v--v,0,,Agriculture;Handbooks and manuals;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1423877;http://id.worldcat.org/fast/1411636,Q326;Q212;Q300
Agriculture--Iran--Early works to 1800,a--z--v,0,,Agriculture;Iran;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1411636,Q326;Q16384;Q300
Agriculture--Iran--Ouvrages avant 1800,a--z--v,6,,Agriculture;Iran;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1411636,Q326;Q16384;Q300
Agriculture--Islamic countries,a--z,0,,Agriculture;Islamic countries,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1244130,Q326;Q2810
Agriculture--Italy--Umbria,a--z--z,0,,Agriculture;Italy--Umbria,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204896,Q326;Q7759
Agriculture--Poetry--Early works to 1800,a--v--v,0,,Agriculture;Poetry;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q326;Q247;Q300
Agriculture--Religious aspects--Hinduism,a--x--x,0,http://id.loc.gov/authorities/subjects/sh2019001010,Agriculture--Religious aspects--Hinduism,http://id.worldcat.org/fast/2004291,Q26979
Agriculture--Religious aspects--Hinduism,a--x--x,fast,http://id.worldcat.org/fast/2004291,Agriculture--Religious aspects--Hinduism,http://id.worldcat.org/fast/2004291,Q26979
Agriculture--Rome--Poetry,a--z--v,0,,Agriculture;Rome (Empire);Poetry,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828,Q326;Q3038;Q247
Agriculture--Taxation--Syria,a--x--z,0,,Agriculture--Taxation;Syria,http://id.worldcat.org/fast/801686;http://id.worldcat.org/fast/1208757,Q110453;Q11447
Agunahs--Early works to 1800,a--v,0,,Agunahs;Early works,http://id.worldcat.org/fast/801919;http://id.worldcat.org/fast/1411636,Q74993;Q300
Ajuda (Portugal)--History--16th century--Sources,a--x--y--v,0,,History;Sixteenth century;Sources,http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q6879;Q335;Q2769
"Akkadian language--Glossaries, vocabularies, etc",a--v,0,,"Akkadian language;Glossaries, vocabularies, etc.",http://id.worldcat.org/fast/803982;http://id.worldcat.org/fast/1423786,Q74942;Q3028
Alassio (Italy),a,0,http://id.loc.gov/authorities/names/n85039139,Italy--Alassio,http://id.worldcat.org/fast/1232716,Q8026
Albenga (Italy),a,0,http://id.loc.gov/authorities/names/n80001314,Italy--Albenga,http://id.worldcat.org/fast/1207333,Q7999
Albi (France),a,0,http://id.loc.gov/authorities/names/n81043405,France--Albi,http://id.worldcat.org/fast/1213039,Q5479
Albigenses,a,0,http://id.loc.gov/authorities/subjects/sh85003228,Albigenses,http://id.worldcat.org/fast/804195,Q7687
Albigenses,a,fast,http://id.worldcat.org/fast/804195,Albigenses,http://id.worldcat.org/fast/804195,Q7687
Albigenses.,a,0,http://id.loc.gov/authorities/subjects/sh85003228,Albigenses,http://id.worldcat.org/fast/804195,Q7687
Albigenses.,a,fast,http://id.worldcat.org/fast/804195,Albigenses,http://id.worldcat.org/fast/804195,Q7687
"Albinhac (Aveyron, France)--Early works to 1800",a--v,0,,Early works,http://id.worldcat.org/fast/1411636,Q300
Albums--Italy,a--z,0,,Albums;Italy,http://id.worldcat.org/fast/804224;http://id.worldcat.org/fast/1204565,Q5869;Q249
Albums--Italy.,a--z,0,,Albums;Italy,http://id.worldcat.org/fast/804224;http://id.worldcat.org/fast/1204565,Q5869;Q249
alchemy,a,aat,,alchemy,http://vocab.getty.edu/aat/300054588,Q48849
Alchemy,,openn-keywords,,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy,a,fast,http://id.worldcat.org/fast/804245,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy,a,2,,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy,a,0,http://id.loc.gov/authorities/subjects/sh85003265,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy.,a,fast,http://id.worldcat.org/fast/804245,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy--19th century,a--y,0,,Alchemy;Nineteenth century,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1037841,Q3005;Q3538
Alchemy--Arab countries--Early works to 1800,a--z--v,0,,Alchemy;Arab countries;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q3005;Q218;Q300
Alchemy--Bibliography,a--x,0,,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Bibliography,a--x,fast,http://id.worldcat.org/fast/1424492,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Bibliography.,a--x,fast,http://id.worldcat.org/fast/1424492,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Bibliography.,a--x,0,,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2007100968,Alchemy;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636,Q3005;Q300
Alchemy--Early works to 1800,a--v,0,,Alchemy;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636,Q3005;Q300
Alchemy--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2007100968,Alchemy;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636,Q3005;Q300
Alchemy--Early works to 1800--Manuscripts,a--x--v,0,,Alchemy;Early works;Manuscripts,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636;http://id.worldcat.org/fast/1424060,Q3005;Q300;Q331
Alchemy--England--Early works to 1800--Manuscripts,a--z--x--v,0,,Alchemy;England;Early works;Manuscripts,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636;http://id.worldcat.org/fast/1424060,Q3005;Q320;Q300;Q331
