subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
Advisory opinions (Islamic law)--Turkey--Early works to 1800,0,a--z--v,,Advisory opinions (Islamic law);Turkey;Early works,http://id.worldcat.org/fast/797979;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q8132;Q4294;Q300
Aesthetics,fast,a,http://id.worldcat.org/fast/798702,Aesthetics,http://id.worldcat.org/fast/798702,Q27340
"Aesthetics, Indic",fast,a,http://id.worldcat.org/fast/798781,"Aesthetics, Indic",http://id.worldcat.org/fast/798781,Q26715
"Aesthetics, Indic",0,a,http://id.loc.gov/authorities/subjects/sh85001462,"Aesthetics, Indic",http://id.worldcat.org/fast/798781,Q26715
Aesthetics--Poetry,0,a--v,,Aesthetics;Poetry,http://id.worldcat.org/fast/798702;http://id.worldcat.org/fast/1423828,Q27340;Q247
Affinity (Law),fast,a,(OCoLC)fst00798890,Affinity (Law),http://id.worldcat.org/fast/798890,Q5900
Affinity (Law)--Early works to 1800,0,a--v,,Affinity (Law);Early works,http://id.worldcat.org/fast/798890;http://id.worldcat.org/fast/1411636,Q5900;Q300
Affinity (Law)--Early works to 1800.,0,a--v,,Affinity (Law);Early works,http://id.worldcat.org/fast/798890;http://id.worldcat.org/fast/1411636,Q5900;Q300
Afghanistan--History--Early works to 1800,0,a--x--v,,Afghanistan;History;Early works,http://id.worldcat.org/fast/1205406;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q38444;Q6879;Q300
Africa,fast,a,(OCoLC)fst01239509,Africa,http://id.worldcat.org/fast/1239509,Q11337
"Africa, North--11th century--History--Sources",0,a--y--x--v,,North Africa;Eleventh century;History;Sources,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q26769;Q306;Q6879;Q2769
"Africa, North--12th century--History--Sources",0,a--y--x--v,,North Africa;Twelfth century;History;Sources,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1159791;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q26769;Q304;Q6879;Q2769
"Africa, North--Description and travel",0,a--x,,North Africa;Voyages and travels,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1169308,Q26769;Q3600
"Africa, North--Description and travel--Early works to 1800",0,a--x--v,,North Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q26769;Q3600;Q300
Africa.,fast,a,(OCoLC)fst01239509,Africa,http://id.worldcat.org/fast/1239509,Q11337
Africa--Description and travel--Early works to 1800,0,a--x--v,,Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239509;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q11337;Q3600;Q300
Africa--Description and travel--Early works to 1800.,0,a--x--v,,Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239509;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q11337;Q3600;Q300
Africa--Maps--Early works to 1800,0,a--v--v,,Africa;Maps;Early works,http://id.worldcat.org/fast/1239509;http://id.worldcat.org/fast/1423704;http://id.worldcat.org/fast/1411636,Q11337;Q12688;Q300
Afrique du Nord--Descriptions et voyages--Ouvrages avant 1800,6,a--x--v,,North Africa;Voyages and travels;Early works,http://id.worldcat.org/fast/1239515;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q26769;Q3600;Q300
Agama,fast,a,http://id.worldcat.org/fast/800080,Agama,http://id.worldcat.org/fast/800080,Q27315
Agama,0,a,http://id.loc.gov/authorities/subjects/sh85002033,Agama,http://id.worldcat.org/fast/800080,Q27315
Aggada,0,a,http://id.loc.gov/authorities/subjects/sh85002181,Aggada,http://id.worldcat.org/fast/800216,Q38804
Aggada,fast,a,(OCoLC)fst00800216,Aggada,http://id.worldcat.org/fast/800216,Q38804
Aggada--Commentaries--Early works to 1800,0,a--v--v,,Aggada;Commentaries;Early works,http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q38804;Q2812;Q300
Aggada--Commentaries--History and criticism,0,a--x--x,,"Aggada;Commentaries;Criticism, interpretation, etc.",http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411635,Q38804;Q2812;Q177
Aggada--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2009114101,Aggada;Early works,http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1411636,Q38804;Q300
Aggada--History and criticism--Early works to 1800,0,a--x--v,,"Aggada;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/800216;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q38804;Q177;Q300
Aghorīs,0,a,http://id.loc.gov/authorities/subjects/sh86001295,Aghorīs,http://id.worldcat.org/fast/800288,Q26757
Aghorīs,fast,a,http://id.worldcat.org/fast/800288,Aghorīs,http://id.worldcat.org/fast/800288,Q26757
"Agincourt, Battle of, Agincourt, France, 1415",0,a,,"Battle of Agincourt (Agincourt, France : 1415)",http://id.worldcat.org/fast/800291,Q67034
Agni (Hindu deity),0,a,,Agni (Hindu deity),http://id.worldcat.org/fast/800393,Q27033
Agnihotra (Hindu rite),fast,a,http://id.worldcat.org/fast/800396,Agnihotra (Hindu rite),http://id.worldcat.org/fast/800396,Q26993
Agnihotra (Hindu rite),0,a,http://id.loc.gov/authorities/subjects/sh85002227,Agnihotra (Hindu rite),http://id.worldcat.org/fast/800396,Q26993
Agnihotra (Hindu rite)--Early works to 1800,0,a--v,,Agnihotra (Hindu rite);Early works,http://id.worldcat.org/fast/800396;http://id.worldcat.org/fast/1411636,Q26993;Q300
Agniṣṭoma (Hindu rite),fast,a,http://id.worldcat.org/fast/1737600,Agniṣṭoma (Hindu rite),http://id.worldcat.org/fast/1737600,Q27230
Agniṣṭoma (Hindu rite),0,a,http://id.loc.gov/authorities/subjects/sh2003007140,Agniṣṭoma (Hindu rite),http://id.worldcat.org/fast/1737600,Q27230
Agriculture,fast,a,http://id.worldcat.org/fast/801355,Agriculture,http://id.worldcat.org/fast/801355,Q326
Agriculture.,fast,a,http://id.worldcat.org/fast/801355,Agriculture,http://id.worldcat.org/fast/801355,Q326
Agriculture--Accounting,fast,a--x,http://id.worldcat.org/fast/fst00801363,Agriculture--Accounting,http://id.worldcat.org/fast/801363,Q68046
Agriculture--Accounting--Early works to 1800,0,a--x--v,,Agriculture--Accounting;Early works,http://id.worldcat.org/fast/801363;http://id.worldcat.org/fast/1411636,Q68046;Q300
Agriculture--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2007100872,Agriculture;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1411636,Q326;Q300
Agriculture--Early works to 1800,0,a--v,,Agriculture;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1411636,Q326;Q300
Agriculture--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2007100872,Agriculture;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1411636,Q326;Q300
Agriculture--Economic aspects,fast,a--x,http://id.worldcat.org/fast/801415,Agriculture--Economic aspects,http://id.worldcat.org/fast/801415,Q7951
Agriculture--Economic aspects.,fast,a--x,http://id.worldcat.org/fast/801415,Agriculture--Economic aspects,http://id.worldcat.org/fast/801415,Q7951
Agriculture--Economic aspects--France--History,0,a--x--z--x,,Agriculture--Economic aspects;France;History,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q7951;Q152;Q6879
Agriculture--Economic aspects--France--History.,0,a--x--z--x,,Agriculture--Economic aspects;France;History,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q7951;Q152;Q6879
Agriculture--Economic aspects--Italy,0,a--x--z,http://id.loc.gov/authorities/subjects/sh2007100846,Agriculture--Economic aspects;Italy,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204565,Q7951;Q249
Agriculture--Economic aspects--Italy.,0,a--x--z,http://id.loc.gov/authorities/subjects/sh2007100846,Agriculture--Economic aspects;Italy,http://id.worldcat.org/fast/801415;http://id.worldcat.org/fast/1204565,Q7951;Q249
"Agriculture--Handbooks, manuals, etc.--Early works to 1800",0,a--v--v,,Agriculture;Handbooks and manuals;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1423877;http://id.worldcat.org/fast/1411636,Q326;Q212;Q300
Agriculture--Iran--Early works to 1800,0,a--z--v,,Agriculture;Iran;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1411636,Q326;Q16384;Q300
Agriculture--Iran--Ouvrages avant 1800,6,a--z--v,,Agriculture;Iran;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1411636,Q326;Q16384;Q300
Agriculture--Islamic countries,0,a--z,,Agriculture;Islamic countries,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1244130,Q326;Q2810
Agriculture--Italy--Umbria,0,a--z--z,,Agriculture;Italy--Umbria,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204896,Q326;Q7759
Agriculture--Poetry--Early works to 1800,0,a--v--v,,Agriculture;Poetry;Early works,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q326;Q247;Q300
Agriculture--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2019001010,Agriculture--Religious aspects--Hinduism,http://id.worldcat.org/fast/2004291,Q26979
Agriculture--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/2004291,Agriculture--Religious aspects--Hinduism,http://id.worldcat.org/fast/2004291,Q26979
Agriculture--Rome--Poetry,0,a--z--v,,Agriculture;Rome (Empire);Poetry,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828,Q326;Q3038;Q247
Agunahs--Early works to 1800,0,a--v,,Agunahs;Early works,http://id.worldcat.org/fast/801919;http://id.worldcat.org/fast/1411636,Q74993;Q300
Ajuda (Portugal)--History--16th century--Sources,0,a--x--y--v,,History;Sixteenth century;Sources,http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q6879;Q335;Q2769
"Akkadian language--Glossaries, vocabularies, etc",0,a--v,,"Akkadian language;Glossaries, vocabularies, etc.",http://id.worldcat.org/fast/803982;http://id.worldcat.org/fast/1423786,Q74942;Q3028
Alassio (Italy),0,a,http://id.loc.gov/authorities/names/n85039139,Italy--Alassio,http://id.worldcat.org/fast/1232716,Q8026
Albenga (Italy),0,a,http://id.loc.gov/authorities/names/n80001314,Italy--Albenga,http://id.worldcat.org/fast/1207333,Q7999
Albi (France),0,a,http://id.loc.gov/authorities/names/n81043405,France--Albi,http://id.worldcat.org/fast/1213039,Q5479
Albigenses,0,a,http://id.loc.gov/authorities/subjects/sh85003228,Albigenses,http://id.worldcat.org/fast/804195,Q7687
Albigenses,fast,a,http://id.worldcat.org/fast/804195,Albigenses,http://id.worldcat.org/fast/804195,Q7687
Albigenses.,0,a,http://id.loc.gov/authorities/subjects/sh85003228,Albigenses,http://id.worldcat.org/fast/804195,Q7687
Albigenses.,fast,a,http://id.worldcat.org/fast/804195,Albigenses,http://id.worldcat.org/fast/804195,Q7687
"Albinhac (Aveyron, France)--Early works to 1800",0,a--v,,Early works,http://id.worldcat.org/fast/1411636,Q300
Albums--Italy,0,a--z,,Albums;Italy,http://id.worldcat.org/fast/804224;http://id.worldcat.org/fast/1204565,Q5869;Q249
Albums--Italy.,0,a--z,,Albums;Italy,http://id.worldcat.org/fast/804224;http://id.worldcat.org/fast/1204565,Q5869;Q249
alchemy,aat,a,,alchemy,http://vocab.getty.edu/aat/300054588,Q48849
Alchemy,openn-keywords,,,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy,fast,a,http://id.worldcat.org/fast/804245,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy,2,a,,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy,0,a,http://id.loc.gov/authorities/subjects/sh85003265,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy.,fast,a,http://id.worldcat.org/fast/804245,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchemy--Bibliography,0,a--x,,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Bibliography,fast,a--x,http://id.worldcat.org/fast/1424492,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Bibliography.,fast,a--x,http://id.worldcat.org/fast/1424492,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Bibliography.,0,a--x,,Alchemy--Bibliography,http://id.worldcat.org/fast/1424492,Q3072
Alchemy--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2007100968,Alchemy;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636,Q3005;Q300
Alchemy--Early works to 1800,0,a--v,,Alchemy;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636,Q3005;Q300
Alchemy--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2007100968,Alchemy;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636,Q3005;Q300
Alchemy--Early works to 1800--Manuscripts,0,a--x--v,,Alchemy;Early works;Manuscripts,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1411636;http://id.worldcat.org/fast/1424060,Q3005;Q300;Q331
Alchemy--England--Early works to 1800--Manuscripts,0,a--z--x--v,,Alchemy;England;Early works;Manuscripts,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636;http://id.worldcat.org/fast/1424060,Q3005;Q320;Q300;Q331
Alchemy--France--Early works to 1800,0,a--z--v,,Alchemy;France;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,Q3005;Q152;Q300
Alchemy--India,0,a--z,,Alchemy;India,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1210276,Q3005;Q26595
Alchemy--Islamic countries,0,a--z,,Alchemy;Islamic countries,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244130,Q3005;Q2810
Alchemy--Islamic countries--Early works to 1800,0,a--z--v,,Alchemy;Islamic countries;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,Q3005;Q2810;Q300
Alchemy--Islamic Empire--15th century,0,a--z--y,,Alchemy;Islamic Empire;Fifteenth century,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/923962,Q3005;Q11211;Q154
Alchemy--Islamic Empire--Early works to 1800,0,a--z--v,,Alchemy;Islamic Empire;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q3005;Q11211;Q300
Alchemy--Manuscripts,0,a--v,,Alchemy;Manuscripts,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1424060,Q3005;Q331
Alchemy--Poetry--Early works to 1800,0,a--v--v,,Alchemy;Poetry;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q3005;Q247;Q300
Alchemy--Poetry--Early works to 1800.,0,a--v--v,,Alchemy;Poetry;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q3005;Q247;Q300
Alchimie,6,a,,Alchemy,http://id.worldcat.org/fast/804245,Q3005
Alchimie--Empire islamique--Ouvrages avant 1800,6,a--z--v,,Alchemy;Islamic Empire;Early works,http://id.worldcat.org/fast/804245;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q3005;Q11211;Q300
Alcoholism--Religious aspects--Islam,fast,a--x--x,(OCoLC)fst00804537,Alcoholism--Religious aspects--Islam,http://id.worldcat.org/fast/804537,Q11560
Alcoholism--Religious aspects--Islam.,fast,a--x--x,(OCoLC)fst00804537,Alcoholism--Religious aspects--Islam,http://id.worldcat.org/fast/804537,Q11560
Alcoholism--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85003292,Alcoholism--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/804537;http://id.worldcat.org/fast/1411636,Q11560;Q300
Alcoholism--Religious aspects--Islam--Early works to 1800.,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85003292,Alcoholism--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/804537;http://id.worldcat.org/fast/1411636,Q11560;Q300
Aleppo (Syria),0,a,http://id.loc.gov/authorities/names/n81053997,Syria--Aleppo,http://id.worldcat.org/fast/1213345,Q54953
Aleppo (Syria)--History--19th century,0,a--x--y,,Syria--Aleppo;History;Nineteenth century,http://id.worldcat.org/fast/1213345;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1037841,Q54953;Q6879;Q3538
Algazi Synagogue--18th century,0,a--y,,Eighteenth century,http://id.worldcat.org/fast/904058,Q3024
Algebra,0,a,http://id.loc.gov/authorities/subjects/sh85003425,Algebra,http://id.worldcat.org/fast/804885,Q2815
Algebra,fast,a,http://id.worldcat.org/fast/804885,Algebra,http://id.worldcat.org/fast/804885,Q2815
Algebra.,fast,a,http://id.worldcat.org/fast/804885,Algebra,http://id.worldcat.org/fast/804885,Q2815
Algebra--Early works to 1800,0,a--v,,Algebra;Early works,http://id.worldcat.org/fast/804885;http://id.worldcat.org/fast/1411636,Q2815;Q300
Algebra--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2007100984,Algebra;Early works,http://id.worldcat.org/fast/804885;http://id.worldcat.org/fast/1411636,Q2815;Q300
Algebra--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2007100984,Algebra;Early works,http://id.worldcat.org/fast/804885;http://id.worldcat.org/fast/1411636,Q2815;Q300
Alids--Biography--Early works to 1800,0,a--v--v,,Alids;Biographies;Early works,http://id.worldcat.org/fast/805047;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q48821;Q3051;Q300
Alimony (Islamic law)--Early works to 1800,0,a--v,,Alimony (Islamic law);Early works,http://id.worldcat.org/fast/805351;http://id.worldcat.org/fast/1411636,Q7364;Q300
Aljamía,fast,a,(OCoLC)fst00805361,Aljamía,http://id.worldcat.org/fast/805361,Q27260
Aljamía--Texts--Early works to 1800,0,a--v--v,,Aljamía;Texts;Early works,http://id.worldcat.org/fast/805361;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q27260;Q3066;Q300
