name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"ʻAlqamī, Muḥammad ibn ʻAbd al-Raḥmān, 1491 or 1492-1555 or 1556",author,علقمي، محمد بن عبد الرحمن، 1491 or 1492-1555 or 1556,,human,Muhammad ibn Abd al-Rahman al-Alqami,Q57677328,DSNAME7556,Q67842,,,,
"Qalīlī, ʻAlī ibn ʻĪsá, active 16th century",scribe,قليلي، علي بن عيسى، active 16th century,,human,ʻAlī ibn ʻĪsá Qalīlī,Q131748574,DSNAME7812,Q68422,,,,
"Rūmī, Nūḥ ibn Muṣṭafá, -1659 or 1660",author,رومي، نوح بن مصطفى، -1659 or 1660,,human,Nūḥ ibn Muṣṭafá Rūmī,Q131386053,DSNAME7032,Q63962,,,,
"Armayūnī, Yūsuf ibn ʻAbd Allāh, -1551",author,ارميوني، يوسف بن عبد الله، -1551,http://id.loc.gov/authorities/names/no99011960,,,,,,human,Yūsuf ibn ʻAbd Allāh Armayūnī,Q122946945,Q12439
"Maḥallī, Aḥmad ibn Muḥammad",scribe,محلي، احمد بن محمد,,,,,,,,,,
"Ḥasanī, Aḥmad ibn Makkī, active 17th century",author,حسني، احمد بن مكي، active 17th century,,human,Aḥmad ibn Makkī Ḥasanī,Q131398930,DSNAME7813,Q68423,,,,
"Qarāfī, ʻAlī ibn Aḥmad, -approximately 1533",author,قرافي، علي بن احمد، -approximately 1533,http://id.loc.gov/authorities/names/n98950774,,,,,,human,ʻAlī ibn Aḥmad Qarāfī,Q122946976,Q12440
"Sabʻī, ʻAbd Allāh ibn Muḥammad, active 19th century",scribe,سبعي، عبد الله بن محمد، active 19th century,,human,ʻAbd Allāh ibn Muḥammad Sabʻī,Q131748575,DSNAME7814,Q68424,,,,
"Ibn Faqīh Fuṣṣah, ʻAbd al-Bāqī ibn ʻAbd al-Bāqī, 1596 or 1597-1660 or 1661",author,ابن فقيه فصة، عبد الباقي بن عبد الباقي، 1596 or 1597-1660 or 1661,,human,ʻAbd al-Bāqī ibn ʻAbd al-Bāqī Ibn Faqīh Fuṣṣah,Q131398932,DSNAME7544,Q67830,,,,
"Zurqānī, Muḥammad ibn ʻAbd al-Bāqī, 1645-1710",author,زرقاني، محمد بن عبد الباقي، 1645-1710,http://id.loc.gov/authorities/names/n82078406,,,,,,human,Muhammad al-Zurqani,Q16859425,Q12441
"Wāḥī, ʻAlī ibn Ibrāhīm, active 18th century",scribe,واحي، علي بن ابراهيم، active 18th century,,,,,,,human,ʻAlī ibn Ibrāhīm Wāḥī,Q121502809,Q12442
"Nābulusī, ʻAbd al-Ghanī ibn Ismāʻīl, 1641-1731",author,نابلسي، عبد الغني بن اسماعيل، 1641-1731,http://id.loc.gov/authorities/names/n83198301,,,,,,human,Abd al-Ghani al-Nabulsi,Q4164547,Q12278
"Khinn, Muḥammad Ṣāliḥ ibn Salīm, active 19th century",scribe,خن، محمد صالح بن سليم، active 19th century,,human,Muḥammad Ṣāliḥ ibn Salīm Khinn,Q131748576,DSNAME7815,Q68425,,,,
"Mīrghanī, ʻAbd Allāh ibn Ibrāhīm, -1792 or 1793",author,ميرغني، عبد الله بن ابراهيم، -1792 or 1793,http://id.loc.gov/authorities/names/n88241509,,,,,,human,ʻAbd Allāh ibn Ibrāhīm Mīrghanī,Q122946973,Q12443
"Rūdānī, Muḥammad ibn Muḥammad, 1627 or 1628-1682 or 1683",author,روداني، محمد بن محمد، 1627 or 1628-1682 or 1683,http://id.loc.gov/authorities/names/nr90008302 http://id.loc.gov/authorities/names/nr90008302 http://viaf.org/viaf/sourceID/LC%7cnr90008302,,,,,,human,Mohammed al-Rudani,Q6893439,Q12444
"Sūrānī, Mūsá ibn Muḥammad, active 18th century",scribe,سوراني، موسى بن محمد، active 18th century,,human,Mūsá ibn Muḥammad Sūrānī,Q131748577,DSNAME7816,Q68426,,,,
"Baghdādī, ʻAlī ibn Aḥmad, active 16th century",scribe,بغدادي، علي بن احمد، active 16th century,,human,ʻAlī ibn Aḥmad Baghdādī,Q131748578,DSNAME7817,Q68427,,,,
"Ibn al-Sarī, Hannād, 769-857",author,ابن السري، هناد، 769-857,http://id.loc.gov/authorities/names/n88251733 http://id.loc.gov/authorities/names/n88251733 http://viaf.org/viaf/sourceID/LC%7cn88251733,,,,,,human,Hannād Ibn al-Sarī,Q12250101,Q12445
"Ibn Abī al-Dunyā, ʻAbd Allāh ibn Muḥammad, 823-894",author,ابن ابي الدنيا، عبد الله بن محمد، 823-894,http://id.loc.gov/authorities/names/n85136568,,,,,,human,Ibn Abi al-Dunya,Q6532706,Q12400
"Khaṭṭābī, Ḥamd ibn Muḥammad, 931-996",author,خطابي، حمد بن محمد، 931-996،,,,,,,,human,Abu Sulaiman al-Khattabi,Q12178032,Q12446
"Ṣadr al-Dīn al-Qūnawī, Muḥammad ibn Isḥāq, -1273 or 1274",author,صدر الدين القونوي، محمد بن اسحاق، -1273 or 1274,http://id.loc.gov/authorities/names/n84011667 http://id.loc.gov/authorities/names/n84011667 http://viaf.org/viaf/sourceID/LC%7cn84011667,,,,,,human,Sadr al-Din al-Qunawi,Q770298,Q12447
"Dakālī, Qāsim ibn Saʻīd, active 18th century",scribe,دكالي، قاسم بن سعيد، active 18th century,,human,Qāsim ibn Saʻīd Dakālī,Q131748579,DSNAME7818,Q68428,,,,
"Fākihānī, ʻUmar ibn ʻAlī, 1256 or 1257-1333 or 1334",author,فاكهاني، عمر بن علي، 1256 or 1257-1333 or 1334,http://id.loc.gov/authorities/names/nr96003428,,,,,,human,ʻUmar ibn ʻAlī Fākihānī,Q12201801,Q12448
"Munāwī, ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn, -1621",author,مناوي، عبد الرأوف بن تاج العارفين، -1621,http://id.loc.gov/authorities/names/n80013467,,,,,,human,Muhammad al-Munawi,Q3594807,Q12413
"Shibshīrī, Muḥammad ibn ʻAlī, -1581 or 1582",author,شبشيري، محمد بن علي، -1581 or 1582,http://id.loc.gov/authorities/names/nr00023145,,,,,,human,Muḥammad ibn ʻAlī Shibshīrī,Q122946978,Q12449
"ʻAlāʼī, Khalīl ibn Kaykaldī, 1295-1359",author,علائي، خليل بن كيكلدي، 1295-1359,,,,,,,human,Ṣalāḥ al-Dīn al-ʻAlāʾī,Q12190370,Q12450
"Baḥr al-Mālikī, Muḥammad ibn Muḥammad, active 18th century",scribe,بحر المالكي، محمد بن محمد، active 18th century,,human,Muḥammad ibn Muḥammad Baḥr al-Mālikī,Q131748580,DSNAME7819,Q68429,,,,
"Yamanī, Ibrāhīm ibn Muḥammad, active 18th century",author,يمني، ابراهيم بن محمد، active 18th century,,human,Ibrāhīm ibn Muḥammad Yamanī,Q131398933,DSNAME7820,Q68430,,,,
"Ibn al-Ṣayrafī, Muḥammad ibn Ṭughrīl, 1293 or 1294-1336 or 1337",author,ابن الصيرفي، محمد بن طغريل، 1293 or 1294-1336 or 1337,,,,,,,human,Muḥammad ibn Ṭughrīl Ibn al-Ṣayrafī,Q121338602,Q12451
"Qamrāwī, ʻAbd Allāh ibn Muḥammad",author,قمراوي، عبد الله بن محمد,,,,,,,,,,
Muḥammad ibn Abī Bakr,author,محمد بن ابي بكر,http://id.loc.gov/authorities/names/n2017056543(uri) http://id.loc.gov/authorities/names/n2017056543(uri) http://viaf.org/viaf/sourceID/LC%7cn2017056543,,,,,,human,Muhammad ibn Abi Bakr,Q1112754,Q12452
"Shihāb al-Baghdādī, Jābir ibn Sālim, active 16th century",scribe,شهاب البغدادي، جابر بن سالم، active 16th century,,human,Jābir ibn Sālim Shihāb al-Baghdādī,Q131748581,DSNAME7821,Q68431,,,,
"Ibn Kathīr, Ismāʻīl ibn ʻUmar, approximately 1301-1373",author,ابن كثير، اسماعيل بن عمر، approximately 1301-1373,,,,,,,human,Ibn Kathir,Q369690,Q12281
"Ibn al-Durayhim, Aḥmad, active 17th century",scribe,ابن الدريهم، احمد، active 17th century,,human,Aḥmad Ibn al-Durayhim,Q131748582,DSNAME7822,Q68432,,,,
"Ibn Jamāʻah, Muḥammad ibn Abī Bakr, 1347?-1416 or 1417",author,ابن جماعة، محمد بن ابي بكر، 1347?-1416 or 1417,http://id.loc.gov/authorities/names/no2009005576,,,,,,human,Muḥammad ibn Abī Bakr Ibn Jamāʻah,Q25453588,Q12453
"Ghunaymī, Ḥamdān ibn ʻImārah, active 17th century",scribe,غنيمي، حمدان بن عمارة، active 17th century,,human,Ḥamdān ibn ʻImārah Ghunaymī,Q131748583,DSNAME7823,Q68433,,,,
"ʻIrāqī, ʻAbd al-Raḥīm ibn al-Ḥusayn, 1325-1404",author,عراقي، عبد الرحيم بن الحسين، 1325-1404,,,,,,,human,Abd al-Rahim ibn al-Husain al-'Iraqi,Q4664581,Q12390
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520",author,انصاري، زكريا بن محمد، approximately 1423-approximately 1520,http://id.loc.gov/authorities/names/n85197808 http://id.loc.gov/authorities/names/n85197808 http://viaf.org/viaf/sourceID/LC%7cn85197808,,,,,,human,Zakariyya al-Ansari,Q4117458,Q12326
"Ghazzālī, Yūsuf ibn Ḥajjāj, active 17th century",scribe,غزالي، يوسف بن حجاج، active 17th century,,human,Yūsuf ibn Ḥajjāj Ghazzālī,Q131748584,DSNAME7824,Q68434,,,,
"Adhraʻī, Abū Bakr ibn Aḥmad",author,اذرعي، ابو بكر بن احمد,,,,,,,,,,
"Ibn al-Jammāl, Abū al-ʻAbbās ibn Muḥammad, active 17th century",scribe,بن الجمال، ابو العباس بن محمد، active 17th century,,human,Abū al-ʻAbbās ibn Muḥammad Ibn al-Jammāl,Q131748585,DSNAME7825,Q68435,,,,
"Dardīr, Aḥmad ibn Muḥammad, 1715-1786",author,دردير، احمد بن محمد، 1715-1786,http://id.loc.gov/authorities/names/n82144362 http://id.loc.gov/authorities/names/n82144362 http://viaf.org/viaf/sourceID/LC%7cn82144362,,,,,,human,Ad-Dardir,Q12178564,Q12454
"Mallawī, ʻAbd al-Karīm, active 18th century",scribe,ملوي، عبد الكريم، active 18th century,,human,ʻAbd al-Karīm Mallawī,Q131748587,DSNAME7826,Q68436,,,,
"Sunbul, Muḥammad Saʻīd ibn Muḥammad, -1761 or 1762",author,سنبل، محمد سعيد بن محمد، -1761 or 1762,http://id.loc.gov/authorities/names/no2010055528,,,,,,human,Muḥammad Saʻīd ibn Muḥammad Sunbul,Q122946982,Q12455
"Sunbul, Muḥammad ʻAbbās ibn Saʻīd, active 19th century",scribe,سنبل، محمد عباس بن سعيد، active 19th century,,human,Muḥammad ʻAbbās ibn Saʻīd Sunbul,Q131748588,DSNAME7827,Q68437,,,,
"Arwādī, Aḥmad ibn Sulaymān, -approximately 1858",author,اروادي، احمد بن سليمان، -approximately 1858,http://id.loc.gov/authorities/names/nr94040455 http://id.loc.gov/authorities/names/nr94040455 http://viaf.org/viaf/sourceID/LC%7cnr94040455,,,,,,human,Aḥmad ibn Sulaymān Arwādī,Q122946946,Q12456
"Darjarīz, Muḥammad Yūsuf, active 18th century",scribe,درجريز، محمد يوسف، active 18th century,,human,Muḥammad Yūsuf Darjarīz,Q131748590,DSNAME7828,Q68438,,,,
"Baltājī, Muḥammad ibn ʻAlī Qāsim",author,بلتاجي، محمد بن علي قاسم,,,,,,,,,,
"Makkī, Muḥammad, active 18th century",scribe,مكي، محمد، active 18th century,,human,Muḥammad Makkī,Q131748592,DSNAME7829,Q68439,,,,
"Maqrīzī, Aḥmad ibn ʻAlī, 1364-1442",author,مقريزي، احمد بن علي، 1364-144,,,,,,,human,Al-Maqrizi,Q293604,Q12382
"Wazīr, Muḥammad ibn Ibrāhīm, active 15th century",author,وزير، محمد بن ابراهيم، active 15th century,,human,Muḥammad Ibn-Ibrāhīm Ibn-al-Wazīr,Q55875600,DSNAME7555,Q67841,,,,
"Ṭūsī, ʻAlī ibn Muḥammad, -1472 or 1473",author,طوسي، علي بن محمد، -1472 or 1473,http://id.loc.gov/authorities/names/nr93001146,,,,,,human,ʻAlī ibn Muḥammad Ṭūsī,Q122946984,Q12457
"Sanūsī, Muḥammad ibn Yūsuf, approximately 1427-approximately 1490",author,سنوسي، محمد بن يوسف، approximately 1427-approximately 1490,http://id.loc.gov/authorities/names/n84016675 http://id.loc.gov/authorities/names/n84016675 http://viaf.org/viaf/sourceID/LC%7cn84016675,,,,,,human,Muhammad ibn Yusuf al‐Sanusi,Q3478584,Q12458
"Miṣrī, Muḥammad ʻAbd al-Jawād, active 19th century",scribe,مصري، محمد عبد الجواد، active 19th century,,human,Muḥammad ʻAbd al-Jawād Miṣrī,Q131748593,DSNAME7830,Q68440,,,,
"Ibn al-Ḥājj, Muḥammad ibn Muḥammad, -1336",author,ابن الحاج، محمد بن محمد، -1336،,http://id.loc.gov/authorities/names/n89239785 http://id.loc.gov/authorities/names/n89239785 http://viaf.org/viaf/sourceID/LC%7cn89239785,,,,,,human,Mohammed ibn Hajj al-Tilimsani,Q6533378,Q12459
"Ghālibī, Abū al-Ḥasan ibn ʻAbd al-Fattāḥ, active 19th century",scribe,غالبي، ابو الحسن بن عبد الفتاح، active 19th century,,human,Abū al-Ḥasan ibn ʻAbd al-Fattāḥ Ghālibī,Q131748594,DSNAME7831,Q68441,,,,
"Ibn Qayyim al-Jawzīyah, Muḥammad ibn Abī Bakr, 1292-1350",author,ابن قيم الجوزية، محمد بن ابي بكر، 1292-1350,http://id.loc.gov/authorities/names/n80138230,,,,,,human,Ibn Qayyim Al-Jawziy,Q119679,Q12460
"Falyūzī, Muṣṭafá Rushdī ibn Aḥmad, active 19th century",scribe,فليوزي، مصطفى رشدي بن احمد، active 19th century,,human,Muṣṭafá Rushdī ibn Aḥmad Falyūzī,Q131748595,DSNAME7832,Q68442,,,,
"Muttaqī, ʻAlī ibn ʻAbd al-Malik, -1567",author,متقي، علي بن عبد الملك، -1567,http://id.loc.gov/authorities/names/n88099511,,,,,,human,Ali ibn Abd-al-Malik al-Hindi,Q12192249,Q12461
"Ibn ʻArab Qāḍī, Muṭahhar ibn ʻAbd al-Raḥmān, active 16th century",author,ابن عرب قاضي، مطهر بن عبد الرحمن، active 16th century,,human,Muṭahhar ibn ʻAbd al-Raḥmān Ibn ʻArab Qāḍī,Q131398934,DSNAME7833,Q68443,,,,
"Dajānī al-Qushāshī, Aḥmad ibn Muḥammad, 1583-1661",author,دجاني القشاشي، احمد بن محمد، 1583-1661,,,,,,,human,Safi al-Din al-Qushashi,Q61118567,Q12462
"Dhiyāb, Muḥammad, active 17th century",scribe,ذياب، محمد، active 17th century,,human,Muḥammad Dhiyāb,Q131748596,DSNAME7834,Q68444,,,,
"Dihlawī, ʻAbd al-ʻAzīz ibn Aḥmad, 1746 or 1747-1823 or 1824",author,دهلوي، عبد العزيز بن احمد، 1746 or 1747-1823 or 1824,http://id.loc.gov/authorities/names/nr90021765,,,,,,human,Shah Abdul Aziz,Q7461226,Q12463
"Ibn Rajab, ʻAlī ibn Muḥammad, active 19th century",scribe,ابن رجب، علي بن محمد، active 19th century,,human,ʻAlī ibn Muḥammad Ibn Rajab,Q131748597,DSNAME7835,Q68445,,,,
"Muhtadī, Naṣr ibn Yaḥyá",author,مهتدي، نصر بن يحيى,http://id.loc.gov/authorities/names/nr91004073 http://id.loc.gov/authorities/names/nr91004073 http://viaf.org/viaf/sourceID/LC%7cnr91004073,,,,,,human,Naṣr ibn Yaḥyá Muhtadī,Q122946972,Q12464
"Kurdī, Yūsuf ibn Yaʻqūb",author,كردي، يوسف بن يعقوب,,,,,,,,,,
"Ibn al-Durayhim, ʻAlī ibn Muḥammad, 1312-1361",author,ابن الدريهم، علي بن محمد، 1312-1361,http://id.loc.gov/authorities/names/n89126195,,,,,,human,ʻAlī ibn Muḥammad Ibn al-Durayhim,Q122946958,Q12465
"Qarah Kamāl, Ismāʻīl, active 15th century",author,قرة كمال، اسماعيل، active 15th century,,human,Ismāʻīl Qarah Kamāl,Q131748598,DSNAME7836,Q68446,,,,
"Dayrī, Aḥmad ibn Muḥammad, active 17th century",scribe,ديري، احمد بن محمد، active 17th century,,human,Aḥmad ibn Muḥammad Dayrī,Q131748599,DSNAME7837,Q68447,,,,
"Nasafī, ʻUmar ibn Muḥammad, 1068?-1142",author,نسفي، عمر بن محمد، 1068?-1142,,,,,,,human,Abu Hafs Omar al-Nasafi,Q5701959,Q12466
"Ibn Abī Ṭālib, ʻAlī ibn Maḥmūd, active 13th century",scribe,ابن ابي طالب، علي بن محمود، active 13th century,,human,ʻAlī ibn Maḥmūd Ibn Abī Ṭālib,Q131748600,DSNAME7838,Q68448,,,,
"Nasafī, ʻUmar ibn Muḥammad, 1068?-1142",author,نسفي، عمر بن محمد، 1068?-1142,,,,,,,human,Abu Hafs Omar al-Nasafi,Q5701959,Q12466
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355",author,ايجي، عضد الدين عبد الرحمن بن احمد، -1355؟,http://id.loc.gov/authorities/names/n80150344,,,,,,human,ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad Ījī,Q12227337,Q12467
"Shāhī, Aḥmad",scribe,شاهي، احمد،,,,,,,,human,Ahmed al-Shahi,Q113397583,Q12468
"Nasafī, ʻAbd Allāh ibn Aḥmad, -1310",author,نسفي، عبد الله بن احمد، -1310,http://id.loc.gov/authorities/names/n82144374,,,,,,human,ʿAbdallāh Ibn-Aḥmad Nasafī,Q12223449,Q12308
"Naṭanzī, Fatḥ Allāh ibn Yaḥyá, active 16th century",scribe,نطنزي، فتح الله بن يحيى، active 16th century,,human,Fatḥ Allāh ibn Yaḥyá Naṭanzī,Q131748601,DSNAME7839,Q68449,,,,
"Ibn Malak, ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz",author,ابن ملك، عبد اللطيف بن عبد العزيز,,,,,,,human,ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz ibn Malak,Q116418873,Q3794
"Birmāwī, Muḥammad ibn ʻAbd al-Dāʼim, 1362-1428",author,برماوي، محمد بن عبد الدائم، 1362-1428,http://id.loc.gov/authorities/names/nr98020759,,,,,,human,Muḥammad ibn ʻAbd al-Dāʼim Birmāwī,Q25453593,Q12469
"Diyārbakrī, Aḥmad ibn ʻUthmān, active 15th century",scribe,دياربكري، احمد بن عثمان، active 15th century,,human,Aḥmad ibn ʻUthmān Diyārbakrī,Q131748602,DSNAME7840,Q68450,,,,
"Hüsrev, Molla, -1480",author,خسرو، ملا، -1480,http://id.loc.gov/authorities/names/n88218446 http://id.loc.gov/authorities/names/n88218446 http://viaf.org/viaf/sourceID/LC%7cn88218446,,,,,,human,Molla Hüsrev,Q12244864,Q12321
"Ibn Darghūdʹdadah, Ḥusayn, active 17th century",scribe,ابن درغودددة، حسين، active 17th century,,human,Ḥusayn Ibn Darghūdʹdadah,Q131748603,DSNAME7841,Q68451,,,,
"Hüsrev, Molla, -1480",author,خسرو، ملا، -1480,http://id.loc.gov/authorities/names/n88218446 http://id.loc.gov/authorities/names/n88218446 http://viaf.org/viaf/sourceID/LC%7cn88218446,,,,,,human,Molla Hüsrev,Q12244864,Q12321
"Ghālī al-Khayrī, Shams al-Dīn Muḥammad, active 16th century",scribe,غالي الخيري، شمس الدين محمد، active 16th century,,human,Shams al-Dīn Muḥammad Ghālī al-Khayrī,Q131748604,DSNAME7842,Q68452,,,,
"Ibn Jamāʻah, Salāmah ibn Ismāʻīl, -1087 or 1088",author,ابن جماعة، سلامة بن اسماعيل، -1087 or 1088,,human,Salāmah ibn Ismāʻīl Ibn Jamāʻah,Q131398935,DSNAME7843,Q68453,,,,
"ʻAdhrāwī, Muḥammad ibn Rashīd, active 17th century",scribe,عذراوي، محمد بن رشيد، active 17th century,,human,Muḥammad ibn Rashīd ʻAdhrāwī,Q131748605,DSNAME7844,Q68454,,,,
Abū Ṭāhir al-Samarqandī,author,ابو طاهر السمرقندي,,,,,,,,,,
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983",author,ابو الليث السمرقندي، نصر بن محمد، -983؟,http://id.loc.gov/authorities/names/n82268136(uri) http://id.loc.gov/authorities/names/n82268136(uri) http://viaf.org/viaf/sourceID/LC%7cn82268136,,,,,,human,Abu al-Layth al-Samarqandi,Q938348,Q12470
"Ṣadr al-Shahīd, ʻUmar ibn ʻAbd al-ʻAzīz, 1090 or 1091-1141",author,صدر الشهيد، عمر بن عبد العزيز، 1090 or 1091-1141,http://id.loc.gov/authorities/names/n80157539,,,,,,human,Ṣadr al-Shahīd,Q31299422,Q12471
"ʻAbd al-Laṭīf ibn ʻUthmān, active 14th century",scribe,عبد اللطيف بن عثمان، active 14th century,,human,ʻAbd al-Laṭīf ibn ʻUthmān,Q131748606,DSNAME7845,Q68455,,,,
"Muḥammad ibn Ḥasan, active 15th century",scribe,محمد بن حسن، active 15th century,,,,,,,,,,
"Qudūrī, Aḥmad ibn Muḥammad, 972 or 973-1037",author,قدوري، احمد بن محمد، 972 or 973-1037,http://id.loc.gov/authorities/names/n85098183,,,,,,human,Aḥmad Ibn-Muḥammad al-Qudūrī,Q12191204,Q12472
"Ibn al-Sāʻātī, Aḥmad ibn ʻAlī, 1254-1294 or 1295",author,ابن الساعاتي، احمد بن علي، 1254-1294 or 1295,http://id.loc.gov/authorities/names/no99047432,,,,,,human,Aḥmad ibn ʻAlī Ibn al-Sāʻātī,Q122946965,Q12473
"Ladrāwī, ʻAbd al-Karīm ibn Muḥammad, active 14th century",scribe,لدراوي، عبد الكريم بن محمد، active 14th century,,human,ʻAbd al-Karīm ibn Muḥammad Ladrāwī,Q131748607,DSNAME7846,Q68456,,,,
"Burhān al-Sharīʻah, Maḥmūd ibn ʻUbayd Allāh, -1274 or 1275",author,برهان الشريعة، محمود بن عبيد الله، -1274 or 1275,http://id.loc.gov/authorities/names/no2007094991,,,,,,human,Maḥmūd ibn ʻUbayd Allāh Burhān al-Sharīʻah,Q120599074,Q12474
"Ḥaṣīrī, Jamāl al-Dīn, 1151 or 1152-1238 or 1239",author,حصيري، جمال الدين، 1151 or 1152-1238 or 1239,,human,Jamāl al-Dīn Ḥaṣīrī,Q131386065,DSNAME7058,Q63988,,,,
"Sarkhasī, Muḥammad ibn Muḥammad, -1175 or 1176",author,سرخسي، محمد بن محمد، -1175 or 1176,,human,Muḥammad ibn Muḥammad Sarkhasī,Q131398936,DSNAME7847,Q68457,,,,
"Mālikī, ʻAbd al-Raḥmān ibn Aḥmad, active 16th century",scribe,مالكي، عبد الرحمن بن احمد، active 16th century,,human,ʻAbd al-Raḥmān ibn Aḥmad Mālikī,Q131748608,DSNAME7848,Q68458,,,,
"Imāmʹzādah, Muḥammad ibn Abī Bakr, 1097 or 1098-1177 or 1178",author,امام‌زادة، محمد بن ابي بكر، 1097 or 1098-1177 or 1178,http://id.loc.gov/authorities/names/nr92038751,,,,,,human,Muḥammad ibn Abī Bakr Imāmʹzādah,Q122946966,Q12475
"Burūsawī, Yaʻqūb ibn ʻAlī, -1524 or 1525",author,بروسوي، يعقوب بن علي، -1524 or 1525,http://id.loc.gov/authorities/names/nr92038760,,,,,,human,Yaʻqūb ibn ʻAlī Burūsawī,Q122946950,Q12476
"Ḥamawī, Aḥmad ibn Muḥammad, -1686 or 1687",author,حموي، احمد بن محمد، -1686 or 1687,http://id.loc.gov/authorities/names/n86099939 http://id.loc.gov/authorities/names/n86099939 http://viaf.org/viaf/sourceID/LC%7cn86099939,,,,,,human,Aḥmad ibn Muḥammad Ḥamawī,Q122946986,Q12477
"Itqānī, Amīr Kātib ibn Amīr ʻUmar, 1286 or 1287-1356 or 1357",author,اتقاني، امير كاتب بن امير عمر، 1286 or 1287-1356 or 1357,http://id.loc.gov/authorities/names/no2006082739,,,,,,human,Amīr Kātib ibn Amīr ʻUmar Itqānī,Q122946967,Q12478
"Kurādī, Aḥmad ibn Yaʻqūb, active 14th century",scribe,كرادي، احمد بن يعقوب، active 14th century,,human,Aḥmad ibn Yaʻqūb Kurādī,Q131748609,DSNAME7849,Q68459,,,,
"Kirmāstī, Yūsuf ibn Ḥusayn, -1500",author,كرماستي، يوسف بن حسين، -1500,http://id.loc.gov/authorities/names/n88226582 http://id.loc.gov/authorities/names/n88226582 http://viaf.org/viaf/sourceID/LC%7cn88226582,,,,,,human,Yūsuf ibn Ḥusayn Kirmāstī,Q122946969,Q12479
"Ibn al-Shiḥnah, ʻAbd al-Barr ibn Muḥammad, 1447 or 1448-1515 or 1516",author,ابن الشحنة، عبد البر بن محمد، 1447 or 1448-1515 or 1516،,http://id.loc.gov/authorities/names/nr94022455,,,,,,human,Abd al-Barr bin Al-Shinah,Q113678168,Q12480
"Manẓarāwī, ʻAlī ibn Muḥammad, active 16th century",scribe,منظراوي، علي بن محمد، active 16th century,,human,ʻAlī ibn Muḥammad Manẓarāwī,Q131748611,DSNAME7850,Q68460,,,,
"Muʼayyadʹzādah, ʻAbd al-Raḥmān ibn ʻAlī, 1465-1516",author,مؤيدزادة، عبد الرحمن بن علي، 1465-1516,,human,ʻAbd al-Raḥmān ibn ʻAlī Muʼayyadzādah Amāsī,Q130374935,DSNAME6741,Q54722,,,,
"Jazāʼirī, Muḥammad ibn al-Mahdī, active 18th century",scribe,جزائري، محمد بن المهدي، active 18th century,,human,Muḥammad ibn al-Mahdī Jazāʼirī,Q131748612,DSNAME7851,Q68461,,,,
"Ibn al-Ghars, Muḥammad ibn Muḥammad, 1429 or 1430-1488 or 1489",author,ابن الغرس، محمد بن محمد، 1429 or 1430-1488 or 1489,,,,,,,human,Muḥammad ibn Muḥammad Ibn al-Ghars,Q122946959,Q12481
"Minṭāy, ʻAbd al-Qādir, active 16th century",scribe,منطاي، عبد القادر، active 16th century,,human,ʻAbd al-Qādir Minṭāy,Q131748613,DSNAME7852,Q68462,,,,
"Ibn al-Ghars, Muḥammad ibn Muḥammad, 1429 or 1430-1488 or 1489",author,ابن الغرس، محمد بن محمد، 1429 or 1430-1488 or 1489,,,,,,,human,Muḥammad ibn Muḥammad Ibn al-Ghars,Q122946959,Q12481
"Ibn al-Shalabī, Aḥmad ibn Yūnus, -1540 or 1541",author,ابن الشلبي، احمد بن يونس، -1540 or 1541,,human,Aḥmad ibn Yūnus Ibn al-Shalabī,Q131386076,DSNAME7073,Q64003,,,,
"Ibn al-Shalabī, Muḥammad ibn ʻAlī, active 17th century",scribe,ابن الشلبي، محمد بن علي، active 17th century,,human,Muḥammad ibn ʻAlī Ibn al-Shalabī,Q131748614,DSNAME7853,Q68463,,,,
"Āyidīnī, Ḥusayn ibn ʻAbd al-Ṣamad, active 16th century",scribe,آيديني، حسين بن عبد الصمد، active 16th century,,human,Ḥusayn ibn ʻAbd al-Ṣamad Āyidīnī,Q131748615,DSNAME7854,Q68464,,,,
"Akmal al-Dīn al-Bābartī, Muḥammad ibn Maḥmūd, 1310 or 1311-1384 or 1385",author,اكمل الدين البابرتي، محمد بن محمود، 1310 or 1311-1384 or 1385,http://id.loc.gov/authorities/names/nr91037636 http://id.loc.gov/authorities/names/nr91037636 http://viaf.org/viaf/sourceID/LC%7cnr91037636,,,,,,human,Akmal al-Din al-Babarti,Q12180143,Q12482
"Zuwayrī, Mūsá ibn Sālim, active 18th century",scribe,زويري، موسى بن سالم، active 18th century,,human,Mūsá ibn Sālim Zuwayrī,Q131748616,DSNAME7855,Q68465,,,,
"Kemalpaşazade, 1468 or 1469-1534",author,كمال بشا زاده، 1468 or 1469-1534,http://id.loc.gov/authorities/names/n85370452 http://id.loc.gov/authorities/names/n85370452 http://viaf.org/viaf/sourceID/LC%7cn85370452,,,,,,human,Ibn Kemal,Q449254,Q12483
