subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































				Muḥammad)",fast,a,(OCoLC)fst01378040,"Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb (Anṣārī, Zakarīyā ibn Muḥammad)",http://id.worldcat.org/fast/1378040,Q11329
"Fāṭimah, -632 or 633",0,a;d,,"Fāṭimah, -632 or 633",http://id.worldcat.org/fast/1818087,Q11590
"Fāṭimah, -632 or 633",fast,a;d,(OCoLC)fst01818087,"Fāṭimah, -632 or 633",http://id.worldcat.org/fast/1818087,Q11590
"Fāṭimah, -632 or 633.",fast,a;d,(OCoLC)fst01818087,"Fāṭimah, -632 or 633",http://id.worldcat.org/fast/1818087,Q11590
"Fāṭimah, -632 or 633--Early works to 1800",0,a;d--v,(uri) http://id.loc.gov/authorities/names/n82010587--(uri) http://viaf.org/viaf/sourceID/LC%7cn82010587,"Fāṭimah, -632 or 633;Early works",http://id.worldcat.org/fast/1818087;http://id.worldcat.org/fast/1411636,Q11590;Q300
"Fāṭimah, -632 or 633--Early works to 1800.",0,a;d--v,(uri) http://id.loc.gov/authorities/names/n82010587--(uri) http://viaf.org/viaf/sourceID/LC%7cn82010587,"Fāṭimah, -632 or 633;Early works",http://id.worldcat.org/fast/1818087;http://id.worldcat.org/fast/1411636,Q11590;Q300
Fawāʼid al-Ḍiyāʼīyah (Jāmī),fast,a,,Fawāʼid al-Ḍiyāʼīyah (Jāmī),http://id.worldcat.org/fast/1913444,Q11292
"Fawāʼid al-Fanārīyah (Fanārī, Muḥammad ibn Ḥamzah)",fast,a,,"Fawāʼid al-Fanārīyah (Fanārī, Muḥammad ibn Ḥamzah)",http://id.worldcat.org/fast/2058009,Q11521
"Fayḍ al-Kāshī, Muḥammad ibn Murtaḍá, 1598 or 1599-1680 or 1681",0,a;d,,"Fayḍ al-Kāshī, Muḥammad ibn Murtaḍá, 1598 or 1599-1680 or 1681",http://id.worldcat.org/fast/1818130,Q100848
"Ferdinand and Isabella, 1479-1516",fast,a,,1479-1516,http://id.worldcat.org/fast/1355554,Q6849
"Ferdinand and Isabella, 1479-1516.",fast,a,,1479-1516,http://id.worldcat.org/fast/1355554,Q6849
"Ferdinand I, King of Naples, 1423-1494",fast,a;b;c;d,http://id.worldcat.org/fast/418614,"Ferdinand I, King of Naples, 1423-1494",http://id.worldcat.org/fast/418614,Q4164
"Ferdinand I, King of Naples, 1423-1494",0,a;b;c;d,http://id.loc.gov/authorities/names/n98051635,"Ferdinand I, King of Naples, 1423-1494",http://id.worldcat.org/fast/418614,Q4164
"Ferdinand I, King of Naples, 1423-1494.",fast,a;b;c;d,http://id.worldcat.org/fast/418614,"Ferdinand I, King of Naples, 1423-1494",http://id.worldcat.org/fast/418614,Q4164
"Ferdinand I, King of Naples, 1423-1494.",0,a;b;c;d,http://id.loc.gov/authorities/names/n98051635,"Ferdinand I, King of Naples, 1423-1494",http://id.worldcat.org/fast/418614,Q4164
"Ferdinand III, King of Castile and Léon, approximately 1200-1252",0,a;b;c;d,,"Ferdinand III, King of Castile and Léon, approximately 1200-1252",http://id.worldcat.org/fast/487655,Q48206
"Ferdinand IV, King of Castile and León, 1285-1312",0,a;b;c;d,http://id.loc.gov/authorities/names/n96040169,"Ferdinand IV, King of Castile and León, 1285-1312",http://id.worldcat.org/fast/385622,Q48192
"Ferdinand IV, King of Castile and León, 1285-1312",fast,a;b;c;d,,"Ferdinand IV, King of Castile and León, 1285-1312",http://id.worldcat.org/fast/385622,Q48192
"Ferdinando I, Grand-Duke of Tuscany, 1549-1609",0,a;b;c;d,http://id.loc.gov/authorities/names/n88019319,"Ferdinando I, Grand-Duke of Tuscany, 1549-1609",http://id.worldcat.org/fast/244386,Q8126
"Ferdinando I, Grand-Duke of Tuscany, 1549-1609",fast,a;b;c;d,http://id.worldcat.org/fast/244386,"Ferdinando I, Grand-Duke of Tuscany, 1549-1609",http://id.worldcat.org/fast/244386,Q8126
"Ferdinando I, Grand-Duke of Tuscany, 1549-1609.",0,a;b;c;d,http://id.loc.gov/authorities/names/n88019319,"Ferdinando I, Grand-Duke of Tuscany, 1549-1609",http://id.worldcat.org/fast/244386,Q8126
"Ferdinando I, Grand-Duke of Tuscany, 1549-1609.",fast,a;b;c;d,http://id.worldcat.org/fast/244386,"Ferdinando I, Grand-Duke of Tuscany, 1549-1609",http://id.worldcat.org/fast/244386,Q8126
"Ferdinando II, Grand-Duke of Tuscany, 1610-1670",0,a;b;c;d,http://id.loc.gov/authorities/names/n87836910,"Ferdinando II, Grand-Duke of Tuscany, 1610-1670",http://id.worldcat.org/fast/227086,Q8148
"Ferdinando II, Grand-Duke of Tuscany, 1610-1670",fast,a;b;c;d,http://id.worldcat.org/fast/227086,"Ferdinando II, Grand-Duke of Tuscany, 1610-1670",http://id.worldcat.org/fast/227086,Q8148
"Ferdinando II, Grand-Duke of Tuscany, 1610-1670.",0,a;b;c;d,http://id.loc.gov/authorities/names/n87836910,"Ferdinando II, Grand-Duke of Tuscany, 1610-1670",http://id.worldcat.org/fast/227086,Q8148
"Ferdinando II, Grand-Duke of Tuscany, 1610-1670.",fast,a;b;c;d,http://id.worldcat.org/fast/227086,"Ferdinando II, Grand-Duke of Tuscany, 1610-1670",http://id.worldcat.org/fast/227086,Q8148
"Ferdinand V, King of Spain, 1452-1516",0,a;b;c;d,,"Ferdinand V, King of Spain, 1452-1516",http://id.worldcat.org/fast/625,Q4198
"Ferdinand V, King of Spain, 1452-1516",fast,a;b;c;d,(OCoLC)fst00000625,"Ferdinand V, King of Spain, 1452-1516",http://id.worldcat.org/fast/625,Q4198
"Ferdinand V, King of Spain, 1452-1516",fast,a;b;c;d,,"Ferdinand V, King of Spain, 1452-1516",http://id.worldcat.org/fast/625,Q4198
"Ferdinand V, King of Spain, 1452-1516",0,a;b;c;d,http://id.loc.gov/authorities/names/n50002750,"Ferdinand V, King of Spain, 1452-1516",http://id.worldcat.org/fast/625,Q4198
"Ferdinand V, King of Spain, 1452-1516",fast,a;b;c;d,http://id.worldcat.org/fast/625,"Ferdinand V, King of Spain, 1452-1516",http://id.worldcat.org/fast/625,Q4198
"Ferdinand V, King of Spain, 1452-1516.",fast,a;b;c;d,http://id.worldcat.org/fast/625,"Ferdinand V, King of Spain, 1452-1516",http://id.worldcat.org/fast/625,Q4198
"Ferdinand V, King of Spain, 1452-1516.",0,a;b;c;d,http://id.loc.gov/authorities/names/n50002750,"Ferdinand V, King of Spain, 1452-1516",http://id.worldcat.org/fast/625,Q4198
"Fernández de Matanco, Pero, active 1550-1553--Family",0,a;d--x,,Families,http://id.worldcat.org/fast/1728849,Q5939
"Fernández de Oviedo y Valdés, Gonzalo, 1478-1557",0,a;d,http://id.loc.gov/authorities/names/n79107995,"Fernández de Oviedo y Valdés, Gonzalo, 1478-1557",http://id.worldcat.org/fast/42850,Q38655
"Fernando III, King of Castile and Leon, 1199?-1252",fast,a;b;c;d,,"Ferdinand III, King of Castile and Léon, approximately 1200-1252",http://id.worldcat.org/fast/487655,Q48206
"Fernán-Núñez, Carlos José Gutiérrez de los Ríos y Rohan Chabot, conde de, 1742-1795",0,a;c;d,http://id.loc.gov/authorities/names/nr89011296,"Fernán-Núñez, Carlos José Gutiérrez de los Ríos y Rohan Chabot, conde de, 1742-1795",http://id.worldcat.org/fast/256809,Q48186
"Fernán-Núñez, Carlos José Gutiérrez de los Ríos y Rohan Chabot, conde de, 1742-1795",fast,a;c;d,,"Fernán-Núñez, Carlos José Gutiérrez de los Ríos y Rohan Chabot, conde de, 1742-1795",http://id.worldcat.org/fast/256809,Q48186
Ferro family,0,a,,Ferro family,http://id.worldcat.org/fast/219936,Q48173
Ferro family,fast,a,(OCoLC)fst00219936,Ferro family,http://id.worldcat.org/fast/219936,Q48173
"Feyzullah Efendi, 1639-1703",0,a;d,,"Feyzullah Efendi, 1639-1703",http://id.worldcat.org/fast/1944031,Q11141
"Feyzullah Efendi, 1639-1703.",0,a;d,,"Feyzullah Efendi, 1639-1703",http://id.worldcat.org/fast/1944031,Q11141
"Filippo Maria Visconti, Duke of Milan, 1392-1447",0,a;c;d,,"Filippo Maria Visconti, Duke of Milan, 1392-1447",http://id.worldcat.org/fast/95630,Q38656
Finzi family,0,a,http://id.loc.gov/authorities/subjects/sh2018002313,Finzi family,http://id.worldcat.org/fast/2003352,Q3566
Finzi family,fast,a,http://id.worldcat.org/fast/2003352,Finzi family,http://id.worldcat.org/fast/2003352,Q3566
Finzi family.,0,a,http://id.loc.gov/authorities/subjects/sh2018002313,Finzi family,http://id.worldcat.org/fast/2003352,Q3566
Finzi family.,fast,a,http://id.worldcat.org/fast/2003352,Finzi family,http://id.worldcat.org/fast/2003352,Q3566
Fiqh al-akbar (Abū Ḥanīfah),fast,a,,Fiqh al-akbar (Abū Ḥanīfah),http://id.worldcat.org/fast/1374867,Q11177
Fiqh al-akbar (Abū Ḥanīfah),fast,a,(OCoLC)fst01374867,Fiqh al-akbar (Abū Ḥanīfah),http://id.worldcat.org/fast/1374867,Q11177
Firdawsī. Shāhnāmah. Selections,ds-subject,,,Shāhnāmah (Firdawsī);Excerpts,http://id.worldcat.org/fast/1357173;http://id.worldcat.org/fast/1692837,Q48945;Q3547
"First blast of the trumpet against the monstrous regiment of women (Knox, John)",fast,a,(OCoLC)fst01913520,"First blast of the trumpet against the monstrous regiment of women (Knox, John)",http://id.worldcat.org/fast/1913520,Q38708
"Fīrūzābādī, Muḥammad ibn Yaʻqūb, 1329-1414 or 1415. Qāmūs al-muḥīṭ",0,a;d;t,,"Qāmūs al-muḥīṭ (Fīrūzābādī, Muḥammad ibn Yaʻqūb)",http://id.worldcat.org/fast/1368549,Q11438
"Fīrūzābādī, Muḥammad ibn Yaʻqūb, 1329-1414 or 1415. Qāmūs al-muḥīṭ.",0,a;d;t,,"Qāmūs al-muḥīṭ (Fīrūzābādī, Muḥammad ibn Yaʻqūb)",http://id.worldcat.org/fast/1368549,Q11438
"Fīrūzābādī al-Shīrāzī, Abū Isḥāq Ibrāhīm ibn ʻAlī ibn Yūsuf, approximately 1003-1083. Tanbīh",0,a;d;t,,"Tanbīh (Fīrūzābādī al-Shīrāzī, Abū Isḥāq Ibrāhīm ibn ʻAlī ibn Yūsuf)",http://id.worldcat.org/fast/1376081,Q11442
"Fīrūzābādī al-Shīrāzī, Abū Isḥāq Ibrāhīm ibn ʻAlī ibn



































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































