subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
"Maria Anna Josefa, Queen, consort of John V, King of Portugal, 1683-1754",fast,a;c;d,(OCoLC)fst00196354,"Maria Anna Josefa, Queen, consort of John V, King of Portugal, 1683-1754",http://id.worldcat.org/fast/196354,Q48102
"Maria Anna Josefa, Queen, consort of John V, King of Portugal, 1683-1754--Will",0,a;c;d--x,,"Maria Anna Josefa, Queen, consort of John V, King of Portugal, 1683-1754;Wills",http://id.worldcat.org/fast/196354;http://id.worldcat.org/fast/1175513,Q48102;Q8019
"Marie, Sainte Vierge--Apparitions et miracles--Ouvrages avant 1800",6,a;c--x--v,,"Mary, Blessed Virgin, Saint;Apparitions;Miracles;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/811524;http://id.worldcat.org/fast/1023535;http://id.worldcat.org/fast/1411636,Q244;Q48125;Q48126;Q300
"Marie, Sainte Vierge--Légendes",6,a;c--v,,"Mary, Blessed Virgin, Saint;Legends",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423803,Q244;Q5895
"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642",0,a;c;d,http://id.loc.gov/authorities/names/n82006848,"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642",http://id.worldcat.org/fast/85623,Q3537
"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642",fast,a;c;d,http://id.worldcat.org/fast/85623,"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642",http://id.worldcat.org/fast/85623,Q3537
"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642.",fast,a;c;d,http://id.worldcat.org/fast/85623,"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642",http://id.worldcat.org/fast/85623,Q3537
"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642.",0,a;c;d,http://id.loc.gov/authorities/names/n82006848,"Marie de Médicis, Queen, consort of Henry IV, King of France, 1573-1642",http://id.worldcat.org/fast/85623,Q3537
"Marina, Saint--Early works to 1800",0,a;c--v,,"Marina, Saint;Early works",http://id.worldcat.org/fast/189997;http://id.worldcat.org/fast/1411636,Q38726;Q300
"Marino, Giambattista, 1569-1625",0,a;d,,"Marino, Giambattista, 1569-1625",http://id.worldcat.org/fast/36219,Q38727
"Martini, Giovanni",fast,a,http://id.worldcat.org/fast/1662204,"Martini, Giovanni",http://id.worldcat.org/fast/1662204,Q6921
"Martini, Giovanni",0,a,http://id.loc.gov/authorities/names/no2006132329,"Martini, Giovanni",http://id.worldcat.org/fast/1662204,Q6921
"Martini, Giovanni.",0,a,http://id.loc.gov/authorities/names/no2006132329,"Martini, Giovanni",http://id.worldcat.org/fast/1662204,Q6921
"Martini, Giovanni.",fast,a,http://id.worldcat.org/fast/1662204,"Martini, Giovanni",http://id.worldcat.org/fast/1662204,Q6921
"Martyn, Henry, 1781-1812",0,a;d,http://id.loc.gov/authorities/names/n85250713,"Martyn, Henry, 1781-1812",http://id.worldcat.org/fast/179931,Q48923
"Marucelli, Francesco, 1625-1703",0,a;d,http://id.loc.gov/authorities/names/n84100388,"Marucelli, Francesco, 1625-1703",http://id.worldcat.org/fast/132018,Q6936
"Marucelli, Francesco, 1625-1703",fast,a;d,http://id.worldcat.org/fast/132018,"Marucelli, Francesco, 1625-1703",http://id.worldcat.org/fast/132018,Q6936
"Marucelli, Francesco, 1625-1703.",0,a;d,http://id.loc.gov/authorities/names/n84100388,"Marucelli, Francesco, 1625-1703",http://id.worldcat.org/fast/132018,Q6936
"Marucelli, Francesco, 1625-1703.",fast,a;d,http://id.worldcat.org/fast/132018,"Marucelli, Francesco, 1625-1703",http://id.worldcat.org/fast/132018,Q6936
"Mary, Blessed Virgin, Saint",fast,a;c,(OCoLC)fst00068107,"Mary, Blessed Virgin, Saint",http://id.worldcat.org/fast/68107,Q244
"Mary, Blessed Virgin, Saint",0,a;c,http://id.loc.gov/authorities/names/n81018544,"Mary, Blessed Virgin, Saint",http://id.worldcat.org/fast/68107,Q244
"Mary, Blessed Virgin, Saint",fast,a;c,http://id.worldcat.org/fast/68107,"Mary, Blessed Virgin, Saint",http://id.worldcat.org/fast/68107,Q244
"Mary, Blessed Virgin, Saint",0,a;c,,"Mary, Blessed Virgin, Saint",http://id.worldcat.org/fast/68107,Q244
"Mary, Blessed Virgin, Saint, in the liturgy",0,a,,"Mary, Blessed Virgin, Saint, in the liturgy",http://id.worldcat.org/fast/1010978,Q18320
"Mary, Blessed Virgin, Saint, in the liturgy--Orthodox Eastern Church",0,a;c--x,,"Mary, Blessed Virgin, Saint, in the liturgy--Orthodox Eastern Church",http://id.worldcat.org/fast/2027934,Q38728
"Mary, Blessed Virgin, Saint--Annunciation--Art",0,a;c--x--v,,Annunciation to the Blessed Virgin Mary;Art,http://id.worldcat.org/fast/1351679;http://id.worldcat.org/fast/1423702,Q302;Q38573
"Mary, Blessed Virgin, Saint--Annunciation--Art.",0,a;c--x--v,,Annunciation to the Blessed Virgin Mary;Art,http://id.worldcat.org/fast/1351679;http://id.worldcat.org/fast/1423702,Q302;Q38573
"Mary, Blessed Virgin, Saint--Apparitions and miracles--Early works to 1800",0,a;c--x--v,,"Mary, Blessed Virgin, Saint;Apparitions;Miracles;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/811524;http://id.worldcat.org/fast/1023535;http://id.worldcat.org/fast/1411636,Q244;Q48125;Q48126;Q300
"Mary, Blessed Virgin, Saint--Art",0,a;c--v,http://id.loc.gov/authorities/subjects/sh85081698,"Mary, Blessed Virgin, Saint;Art",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423702,Q244;Q38573
"Mary, Blessed Virgin, Saint--Art.",0,a;c--v,http://id.loc.gov/authorities/subjects/sh85081698,"Mary, Blessed Virgin, Saint;Art",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423702,Q244;Q38573
"Mary, Blessed Virgin, Saint--Art--Specimens",0,a;c--v--v,,"Mary, Blessed Virgin, Saint;Art;Specimens",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423702;http://id.worldcat.org/fast/1423861,Q244;Q38573;Q239
"Mary, Blessed Virgin, Saint--Assumption",0,a;c--x,,Assumption of the Blessed Virgin Mary,http://id.worldcat.org/fast/1351964,Q7434
"Mary, Blessed Virgin, Saint--Assumption--Pictorial works",0,a;c--x--v,,Assumption of the Blessed Virgin Mary;Pictorial works,http://id.worldcat.org/fast/1351964;http://id.worldcat.org/fast/1423874,Q7434;Q240
"Mary, Blessed Virgin, Saint--Assumption--Sermons--Early works to 1800",0,a;c--x--x--v,,Assumption of the Blessed Virgin Mary;Sermons;Early works,http://id.worldcat.org/fast/1351964;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1411636,Q7434;Q180;Q300
"Mary, Blessed Virgin, Saint--Assumption--Sermons--Early works to 1800.",0,a;c--x--x--v,,Assumption of the Blessed Virgin Mary;Sermons;Early works,http://id.worldcat.org/fast/1351964;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1411636,Q7434;Q180;Q300
"Mary, Blessed Virgin, Saint--Devotion to--Early works to 1800",0,a;c--x--v,,Devotion to the Blessed Virgin Mary;Early works,http://id.worldcat.org/fast/1352703;http://id.worldcat.org/fast/1411636,Q16293;Q300
"Mary, Blessed Virgin, Saint--Devotion to--Early works to 1800.",0,a;c--x--v,,Devotion to the Blessed Virgin Mary;Early works,http://id.worldcat.org/fast/1352703;http://id.worldcat.org/fast/1411636,Q16293;Q300
"Mary, Blessed Virgin, Saint--Devotion to--Poetry",0,a;c--x--v,,Devotion to the Blessed Virgin Mary;Poetry,http://id.worldcat.org/fast/1352703;http://id.worldcat.org/fast/1423828,Q16293;Q247
"Mary, Blessed Virgin, Saint--Early works to 1800",0,a;c--v,,"Mary, Blessed Virgin, Saint;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1411636,Q244;Q300
"Mary, Blessed Virgin, Saint--Feasts",0,a;c;c--x,,"Mary, Blessed Virgin, Saint;Fasts and feasts",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/921741,Q244;Q38729
"Mary, Blessed Virgin, Saint--In literature",0,a;c--x,,"Mary, Blessed Virgin, Saint",http://id.worldcat.org/fast/68107,Q244
"Mary, Blessed Virgin, Saint--In literature.",0,a;c--x,,"Mary, Blessed Virgin, Saint",http://id.worldcat.org/fast/68107,Q244
"Mary, Blessed Virgin, Saint--Legends",0,a;c--v,,"Mary, Blessed Virgin, Saint;Legends",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423803,Q244;Q5895
"Mary, Blessed Virgin, Saint--Legends",0,a;c--v,http://id.loc.gov/authorities/subjects/sh85081717,"Mary, Blessed Virgin, Saint;Legends",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423803,Q244;Q5895
"Mary, Blessed Virgin, Saint--Legends.",0,a;c--v,http://id.loc.gov/authorities/subjects/sh85081717,"Mary, Blessed Virgin, Saint;Legends",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423803,Q244;Q5895
"Mary, Blessed Virgin, Saint--Legends--Early works to 1800",0,a;c--v--v,,"Mary, Blessed Virgin, Saint;Legends;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423803;http://id.worldcat.org/fast/1411636,Q244;Q5895;Q300
"Mary, Blessed Virgin, Saint--Liturgy--Manuscripts",0,a;c--x--x,,"Mary, Blessed Virgin, Saint;Liturgics;Manuscripts",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060,Q244;Q207;Q331
"Mary, Blessed Virgin, Saint--Liturgy--Manuscripts.",0,a;c--x--x,,"Mary, Blessed Virgin, Saint;Liturgics;Manuscripts",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060,Q244;Q207;Q331
"Mary, Blessed Virgin, Saint--Liturgy--Texts",0,a;c--x--v,,"Mary, Blessed Virgin, Saint;Liturgics;Texts",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705,Q244;Q207;Q3066
"Mary, Blessed Virgin, Saint--Pictorial works",0,a;c--v,,"Mary, Blessed Virgin, Saint;Pictorial works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423874,Q244;Q240
"Mary, Blessed Virgin, Saint--Poetry",0,a;c--v,,"Mary, Blessed Virgin, Saint;Poetry",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423828,Q244;Q247
"Mary, Blessed Virgin, Saint--Poetry",0,a;c--x,,"Mary, Blessed Virgin, Saint;Poetry",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423828,Q244;Q247
"Mary, Blessed Virgin, Saint--Poetry.",0,a;c--v,,"Mary, Blessed Virgin, Saint;Poetry",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423828,Q244;Q247
"Mary, Blessed Virgin, Saint--Prayers and devotions",0,a;c--v,http://id.loc.gov/authorities/subjects/sh85081723,"Mary, Blessed Virgin, Saint;Prayers and devotions",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423909,Q244;Q3052
"Mary, Blessed Virgin, Saint--Prayers and devotions",0,a;c--v,,"Mary, Blessed Virgin, Saint;Prayers and devotions",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423909,Q244;Q3052
"Mary, Blessed Virgin, Saint--Prayers and devotions--Early works to 1800",0,a;c--v--v,,"Mary, Blessed Virgin, Saint;Prayers and devotions;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q244;Q3052;Q300
"Mary, Blessed Virgin, Saint--Prayers and devotions--Early works to 1800.",0,a;c--v--v,,"Mary, Blessed Virgin, Saint;Prayers and devotions;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q244;Q3052;Q300
"Mary, Blessed Virgin, Saint--Sermons",0,a;c--v,,"Mary, Blessed Virgin, Saint;Sermons",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423904,Q244;Q180
"Mary, Blessed Virgin, Saint--Sermons.",0,a;c--v,,"Mary, Blessed Virgin, Saint;Sermons",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423904,Q244;Q180
"Mary, Blessed Virgin, Saint--Sermons--Early works to 1800",0,a;c--x--v,,"Mary, Blessed Virgin, Saint;Sermons;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1113216;http://id.worldcat.org/fast/1411636,Q244;Q38598;Q300
"Mary, Blessed Virgin, Saint--Sermons--Early works to 1800.",0,a;c--x--v,,"Mary, Blessed Virgin, Saint;Sermons;Early works",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1113216;http://id.worldcat.org/fast/1411636,Q244;Q38598;Q300
"Mary, of Bethany, Saint",fast,a;c,(OCoLC)fst00176375,"Mary, of Bethany, Saint",http://id.worldcat.org/fast/176375,Q48135
"Mary, of Bethany, Saint--Poetry",0,a;c--v,,"Mary, of Bethany, Saint;Poetry",http://id.worldcat.org/fast/176375;http://id.worldcat.org/fast/1423828,Q48135;Q247
"Mary, Queen of Scots, 1542-1587",0,a;c;d,,"Mary, Queen of Scots, 1542-1587",http://id.worldcat.org/fast/53298,Q38730
"Mary Magdalene, Saint",fast,a;c,http://id.worldcat.org/fast/32964,"Mary Magdalene, Saint",http://id.worldcat.org/fast/32964,Q6902
"Mary Magdalene, Saint--Art",0,a;c--v,http://id.loc.gov/authorities/subjects/sh2014100134,"Mary Magdalene, Saint;Art",http://id.worldcat.org/fast/32964;http://id.worldcat.org/fast/1423702,Q6902;Q38573
"Mary Magdalene, Saint--Art.",0,a;c--v,http://id.loc.gov/authorities/subjects/sh2014100134,"Mary Magdalene, Saint;Art",http://id.worldcat.org/fast/32964;http://id.worldcat.org/fast/1423702,Q6902;Q38573
"Mary Magdalene, Saint--Pictorial works",0,a;c--v,,"Mary Magdalene, Saint;Pictorial works",http://id.worldcat.org/fast/32964;http://id.worldcat.org/fast/1423874,Q6902;Q240
"Mary Magdalene, Saint--Prayers and devotions",0,a;c--v,,"Mary Magdalene, Saint;Prayers and devotions",http://id.worldcat.org/fast/32964;http://id.worldcat.org/fast/1423909,Q6902;Q3052
"Mary Magdalene, Saint--Prayers and devotions.",0,a;c--v,,"Mary Magdalene, Saint;Prayers and devotions",http://id.worldcat.org/fast/32964;http://id.worldcat.org/fast/1423909,Q6902;Q3052
"Maṣābīḥ al-sunnah (Baghawī, al-Ḥusayn ibn Masʻūd)",fast,a,(OCoLC)fst01360739,"Maṣābīḥ al-sunnah (Baghawī, al-Ḥusayn ibn Masʻūd)",http://id.worldcat.org/fast/1360739,Q11207
"Maṣābīḥ al-sunnah (Baghawī, al-Ḥusayn ibn Masʻūd)",fast,a,(OCoLC)fst01360739,"Maṣābīḥ al-sunnah (Baghawī, al-Ḥusayn ibn Masʻūd)",http://id.worldcat.org/fast/1360739,Q11207
Masjid al-Aqṣá (Jerusalem)--Early works to 1800,0,a--v,,Masjid al-Aqṣá (Jerusalem);Early works,http://id.worldcat.org/fast/578676;http://id.worldcat.org/fast/1411636,Q11142;Q300
Masjid al-Aqṣá (Jerusalem)--Early works to 1800.,0,a--v,,Masjid al-Aqṣá (Jerusalem);Early works,http://id.worldcat.org/fast/578676;http://id.worldcat.org/fast/1411636,Q11142;Q300
"Mas̲navī (Jalāl al-Dīn Rūmī, Maulana)",fast,a,(OCoLC)fst01362351,"Mas̲navī (Jalāl al-Dīn Rūmī, Maulana)",http://id.worldcat.org/fast/1362351,Q48910
"Matthias I, King of Hungary, 1443-1490",0,a;b;c;d,,"Matthias I, King of Hungary, 1443-1490",http://id.worldcat.org/fast/1711,Q38731
"Maurice, Saint, -approximately 287",fast,a;c;d,http://id.worldcat.org/fast/1833644,"Maurice, Saint, -approximately 287",http://id.worldcat.org/fast/1833644,Q7087
"Maurice, Saint, -approximately 287",0,a;c;d,http://id.loc.gov/authorities/names/n82157435,"Maurice, Saint, -approximately 287",http://id.worldcat.org/fast/1833644,Q7087
"Maurice, Saint, -approximately 287.",fast,a;c;d,http://id.worldcat.org/fast/1833644,"Maurice, Saint, -approximately 287",http://id.worldcat.org/fast/1833644,Q7087
"Maurice, Saint, -approximately 287.",0,a;c;d,http://id.loc.gov/authorities/names/n82157435,"Maurice, Saint, -approximately 287",http://id.worldcat.org/fast/1833644,Q7087
"Maximian, Emperor of Rome, approximately 240-310",fast,a;c;d,http://id.worldcat.org/fast/1833681,"Maximian, Emperor of Rome, approximately 240-310",http://id.worldcat.org/fast/1833681,Q7154
"Maximian, Emperor of Rome, approximately 240-310",0,a;c;d,http://id.loc.gov/authorities/names/n78022482,"Maximian, Emperor of Rome, approximately 240-310",http://id.worldcat.org/fast/1833681,Q7154
"Maximian, Emperor of Rome, approximately 240-310.",fast,a;c;d,http://id.worldcat.org/fast/1833681,"Maximian, Emperor of Rome, approximately 240-310",http://id.worldcat.org/fast/1833681,Q7154
"Maximian, Emperor of Rome, approximately 240-310.",0,a;c;d,http://id.loc.gov/authorities/names/n78022482,"Maximian, Emperor of Rome, approximately 240-310",http://id.worldcat.org/fast/1833681,Q7154
"Maximilian I, Holy Roman Emperor, 1459-1519",fast,a;b;c;d,http://id.worldcat.org/fast/2577,"Maximilian I, Holy Roman Emperor, 1459-1519",http://id.worldcat.org/fast/2577,Q4960
"Maximilian I, Holy Roman Emperor, 1459-1519",0,a;b;c;d,http://id.loc.gov/authorities/names/n50009068,"Maximilian I, Holy Roman Emperor, 1459-1519",http://id.worldcat.org/fast/2577,Q4960
"Maximilian I, Holy Roman Emperor, 1459-1519.",fast,a;b;c;d,http://id.worldcat.org/fast/2577,"Maximilian I, Holy Roman Emperor, 1459-1519",http://id.worldcat.org/fast/2577,Q4960
"Maximilian I, Holy Roman Emperor, 1459-1519.",0,a;b;c;d,http://id.loc.gov/authorities/names/n50009068,"Maximilian I, Holy Roman Emperor, 1459-1519",http://id.worldcat.org/fast/2577,Q4960
"Maximus, of Turin, Saint, active 4th century-5th century. Sermons",0,a;c;d;t,,"Maximus, of Turin, Saint, active 4th century-5th century;Sermons",http://id.worldcat.org/fast/1833687;http://id.worldcat.org/fast/1113216,Q5813;Q38598
"Maximus, of Turin, Saint, active 4th century-5th century. Sermons.",0,a;c;d;t,,"Maximus, of Turin, Saint, active 4th century-5th century;Sermons",http://id.worldcat.org/fast/1833687;http://id.worldcat.org/fast/1113216,Q5813;Q38598
"Mayenne, Charles de Lorraine, Duc de, 1554-1611",0,a;c;d,,"Mayenne, Charles de Lorraine, Duc de, 1554-1611",http://id.worldcat.org/fast/322486,Q48117
"Mayenne, Charles de Lorraine, Duc de, 1554-1611",fast,a;c;d,(OCoLC)fst00322486,"Mayenne, Charles de Lorraine, Duc de, 1554-1611",http://id.worldcat.org/fast/322486,Q48117
"Medea, consort of Aegeus, King of Athens (Mythological character)",fast,a;c,http://id.worldcat.org/fast/1013568,"Medea, consort of Aegeus, King of Athens (Mythological character)",http://id.worldcat.org/fast/1013568,Q38732
"Medea, consort of Aegeus, King of Athens (Mythological character)",0,a;c,http://id.loc.gov/authorities/names/no2014012419,"Medea, consort of Aegeus, King of Athens (Mythological character)",http://id.worldcat.org/fast/1013568,Q38732
"Medea, consort of Aegeus, King of Athens (Mythological character)--Drama",0,a;c--v,,"Medea, consort of Aegeus, King of Athens (Mythological character);Drama",http://id.worldcat.org/fast/1013568;http://id.worldcat.org/fast/1423879,Q38732;Q3010
"Medici, Alessandro de', 1510-1537",fast,a;d,(OCoLC)fst00347856,"Medici, Alessandro de', 1510-1537",http://id.worldcat.org/fast/347856,Q6973
"Medici, Alessandro de', 1510-1537",fast,a;d,http://id.worldcat.org/fast/347856,"Medici, Alessandro de', 1510-1537",http://id.worldcat.org/fast/347856,Q6973
"Medici, Alessandro de', 1510-1537",0,a;d,http://id.loc.gov/authorities/names/no94033848,"Medici, Alessandro de', 1510-1537",http://id.worldcat.org/fast/347856,Q6973
"Medici, Alessandro de', 1510-1537.",fast,a;d,http://id.worldcat.org/fast/347856,"Medici, Alessandro de', 1510-1537",http://id.worldcat.org/fast/347856,Q6973
"Medici, Alessandro de', 1510-1537.",0,a;d,http://id.loc.gov/authorities/names/no94033848,"Medici, Alessandro de', 1510-1537",http://id.worldcat.org/fast/347856,Q6973
"Medici, Alessandro de', 1510-1537--Assassination",0,a;d--x,,"Medici, Alessandro de', 1510-1537;Assassination",http://id.worldcat.org/fast/347856;http://id.worldcat.org/fast/818962,Q6973;Q38733
"Medici, Giuliano de', 1453-1478",0,a;d,http://id.loc.gov/authorities/names/n93016524,"Medici, Giuliano de', 1453-1478",http://id.worldcat.org/fast/317310,Q7449
"Medici, Giuliano de', 1453-1478",fast,a;d,http://id.worldcat.org/fast/317310,"Medici, Giuliano de', 1453-1478",http://id.worldcat.org/fast/317310,Q7449
"Medici, Giuliano de', 1453-1478.",0,a;d,http://id.loc.gov/authorities/names/n93016524,"Medici, Giuliano de', 1453-1478",http://id.worldcat.org/fast/317310,Q7449
"Medici, Giuliano de', 1453-1478.",fast,a;d,http://id.worldcat.org/fast/317310,"Medici, Giuliano de', 1453-1478",http://id.worldcat.org/fast/317310,Q7449
"Medici, House of",0,a,,"Medici, House of",http://id.worldcat.org/fast/212417,Q4133
"Medici, House of",fast,a,(OCoLC)fst00212417,"Medici, House of",http://id.worldcat.org/fast/212417,Q4133
"Medici, House of",fast,a,http://id.worldcat.org/fast/212417,"Medici, House of",http://id.worldcat.org/fast/212417,Q4133
"Medici, House of",0,a,http://id.loc.gov/authorities/subjects/sh85083062,"Medici, House of",http://id.worldcat.org/fast/212417,Q4133
"Medici, House of.",0,a,http://id.loc.gov/authorities/subjects/sh85083062,"Medici, House of",http://id.worldcat.org/fast/212417,Q4133
"Medici, House of.",fast,a,http://id.worldcat.org/fast/212417,"Medici, House of",http://id.worldcat.org/fast/212417,Q4133
"Medici, House of--Archives",0,a--v,,"Medici, House of;Archives",http://id.worldcat.org/fast/212417;http://id.worldcat.org/fast/1423700,Q4133;Q4174
"Medici, House of--Archives.",0,a--v,,"Medici, House of;Archives",http://id.worldcat.org/fast/212417;http://id.worldcat.org/fast/1423700,Q4133;Q4174
