row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
41,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091301Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871126Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664441Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588141Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147466Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.865747Z","Acquired prior to 1952, probably from Edward L. Stevenson (1858-1944).",former owner,,,,,
42,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091310Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871132Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664451Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588151Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147474Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.865759Z",Added notes and leaves suggest use by a Franciscan convent; acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal (1991). Previous call number ff2MS M2150 1500z.,former owner,,,,,
43,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091325Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871141Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664458Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588154Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147478Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.865763Z","Aditya Bahadur Dinha, Mahārāja",former owner,,,human,Mahārāja Aditya Bahadur Dinha,Q114242454
44,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091335Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871147Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664464Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588157Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147483Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.865767Z",Aegidius de Fuscarariis,author,,,human,Egidio Foscarari,Q41569530
45,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091345Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871152Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664477Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588162Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147494Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.865774Z",Aegidius of Paris (Aegidius Parisiensis),author,,,human,Gilles de Paris,Q5355
46,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091380Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871161Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664484Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588165Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147499Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.865778Z","Aga Khan, Sadruddin, Prince, 1933-2003",former owner,,,human,Prince Sadruddin Aga Khan,Q123987
47,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091392Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871167Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664490Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588168Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147505Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.865782Z",Agostino Staccoli,author,,,human,Agostino Staccoli,Q45535876
48,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091402Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871172Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664499Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588173Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147513Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866023Z",Aḥmad al-Mudarris,former owner,احمد المدرس،,,human,Aḥmad al-Mudarris,Q114242427
49,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091482Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871188Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664506Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588176Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147518Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866032Z",Aḥmad ibn Mubārak Luṭf Allāh,former owner,احمد بن مبارك لطف الله،,,human,Aḥmad ibn Mubārak Luṭf Allāh,Q114242455
50,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091502Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871194Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664511Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588179Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147523Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866036Z","Akhaṇḍānanda, Muni",author,,,human,Muni Akhaṇḍānanda,Q114242416
51,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091513Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871200Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664521Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588184Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147541Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866045Z","Akhtarī, Muṣṭafá ibn Aḥmad, -1560 or 1561",author,اختري، مصطفى بن احمد,,human,Ahterî,Q21600909
52,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091547Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871220Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664527Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588187Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147546Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866050Z",Alain Chartier,author,,,human,Alain Chartier,Q982038
53,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091591Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871226Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664533Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588191Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147551Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866055Z","Alāʼīyawī, Maḥmūd ibn ʻAbd al-Raḥmān",author,,,human,Maḥmūd ibn ʻAbd al-Raḥmān Alāʼīyawī,Q114242456
54,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091619Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871232Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664542Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588202Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147560Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866077Z","Albertano, da Brescia, active 13th century",author,,http://id.loc.gov/authorities/names/n86825133.html,human,Albertanus of Brescia,Q2831705
55,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091642Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871241Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664548Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588205Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147565Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866082Z",Albertus Magnus,author,,,human,Albertus Magnus,Q60059
56,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091653Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871247Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664554Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588208Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147570Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866086Z","Albertus, Magnus, Saint, 1193?-1280",author,,http://id.loc.gov/authorities/names/n81007973.html,human,Albertus Magnus,Q60059
57,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091668Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871301Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664567Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588214Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147582Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866094Z","Albertus, Magnus, Saint, 1193?-1280",author,,,human,Albertus Magnus,Q60059
58,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091680Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871311Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664574Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588217Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147587Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866098Z",Alcuin,author,,,human,Alcuin,Q154332
59,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091690Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871317Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664580Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588220Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147591Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866103Z",Aldobrandino da Siena,author,,,human,Aldobrandino da Siena,Q2832270
60,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091705Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871322Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664589Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588225Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147599Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866112Z","Alfred Morrison (1821-1897), his by 1882; his sale, Sotheby’s, 10 December 1917, lot 500; C. L. Ricketts, bought from P. M. Barnard, cat. 122 (1921), no. 245; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
61,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091715Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871360Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664595Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588228Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147604Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866116Z","Alighieri, Jacopo. ""Capitoli sulla Divina commedia di Dante Alighieri,"" 197v-198:",author,,,human,Jacopo Alighieri,Q1161153
62,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091725Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871367Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664601Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588231Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147608Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866120Z","Alleyn, James",former owner,,,human,Sir James Alleyn,Q56063918
63,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091754Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871373Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664611Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588235Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147619Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866129Z","Almost certainly acquired in fall, 1930, from Dr. Erich Junkelmann of Munich. Earlier (pre-1956?) call number: Cabinet 28, Folder 3.",former owner,,,,,
64,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091765Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871382Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664617Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588261Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147625Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866133Z","Almost certainly from the Cistercian abbey of Pontigny, and probably from the Volumine uno, Decreta Gratiani no. 153 in the late twelfth century catalogue of Pontigny, no. 100 in the early seventeenth-century catalogue, no. 235 in the catalogue of 1778, no. 7 in the catalogue of 1791, and finally no. 73 in the list prepared after the sequestration of Pontigny at the French Revolution, described there as in-folio atlantico, elegans et completus dismembered probably in Auxerre in the early nineteenth century; John William Bradley (1830-1916), who gave it to C. L. Ricketts in 1913; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
65,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091775Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871388Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664623Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588264Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147630Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866138Z",Alulfus of Tournai,author,,,human,Alulphe of Tournai,Q46592455
66,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091791Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871393Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664632Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588274Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147638Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866155Z",Ambrose,author,,,human,Ambrose,Q43689
67,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091801Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871402Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664637Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588277Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147643Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866160Z",Ambrose of Milan,author,,http://viaf.org/viaf/100227669,human,Ambrose,Q43689
68,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091810Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871432Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664643Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588280Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147647Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866164Z",Andrea Alciati,author,,,human,Andrea Alciato,Q464471
69,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091827Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871438Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664654Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588285Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147658Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866171Z","Andreas Weiss (1590); James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 37, f2MS B765 A4C6.",former owner,,,,,
70,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091840Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871447Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664660Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588288Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147663Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866175Z","Anne Holte (1733-1799), wife of Sir Charles Holte (1721-1782), with her signature on the flyleaf; armorial bookplate with the arms of her daughter Mary Elizabeth (1757-1819) impaling those of Mary’s husband, Abraham Bracebridge (c. 1747-1832), of Atherstone Hall, Warwickshire; note by their son, Charles Holte Bracebridge (1799-1872), formerly enclosed, ""This Missal dated 1640 has been preserved in my family up to this time"", Atherstone, 20 May 1871 (mistaking a number ‘1640’ on the front pastedown for a date); Leighton, cat. II, 3 (May 1921), no. 1726; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
71,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091850Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871453Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664666Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588291Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147668Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866179Z","Anne of Brittany (1477-1514) and her husband Louis XII (1462-1515, king of France 1498-1515); C. L. Ricketts, bought from Joseph Martini, 1914; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
72,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091865Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871459Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664675Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588296Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147675Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866185Z",Anonymous friend of Savonarola?,author,,,,,
73,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091875Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871488Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664681Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588299Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147680Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866189Z",Anselm,author,,,human,Anselm of Canterbury,Q43939
74,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091922Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871494Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664687Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588302Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147684Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866194Z",Anselm of Canterbury,author,,,human,Anselm of Canterbury,Q43939
75,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091945Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871499Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664696Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588306Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147701Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866199Z","Anselm, Saint, Archbishop of Canterbury, 1033-1109",author,,http://id.loc.gov/authorities/names/n50024763.html,human,Anselm of Canterbury,Q43939
76,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091955Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871508Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664702Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588309Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147707Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866204Z","Anselm, Saint, Archbishop of Canterbury, 1033-1109",author,,http://viaf.org/viaf/100187025,human,Anselm of Canterbury,Q43939
77,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.091964Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871514Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664708Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588312Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147712Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866208Z","Antoninus, Saint, Archbishop of Florence, 1389-1459",author,,http://viaf.org/viaf/89209643,human,Antoninus of Florence,Q773822
78,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.092007Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871520Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664717Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588323Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147723Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866227Z",Antonio Pierozzi,author,,,human,Antoninus of Florence,Q773822
79,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.092016Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664723Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588326Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147728Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866232Z",Antonius Vincentius,author,,,human,Antoine Vincent,Q112436611
80,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.092031Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871572Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664729Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588329Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147733Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866235Z","Apparently Otto F. Ege (1888-1951); Ruth E. Adomeit (1910-1996), bequeathed by her to the Lilly Library.",former owner,,,,,
81,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.092043Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.871582Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.664741Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588334Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.147741Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.866242Z",Aquiles Estaço,author,,,human,Achilles Statius,Q4673751
