row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_name,instance_of,structured_value
40,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.963Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z",Acquired in 2000 from H.P. Kraus.,former owner,,,,,
41,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.963Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Acquired prior to 1952, probably from Edward L. Stevenson (1858-1944).",former owner,,,,,
42,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.963Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z",Added notes and leaves suggest use by a Franciscan convent; acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal (1991). Previous call number ff2MS M2150 1500z.,former owner,,,,,
43,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.963Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Aditya Bahadur Dinha, Mahārāja,",former owner.,,,,,
47,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.963Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Aḥmad al-Mudarris,",former owner.,احمد المدرس،,,,,
48,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.963Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Aḥmad ibn Mubārak Luṭf Allāh,",former owner.,احمد بن مبارك لطف الله،,,,,
49,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Akhaṇḍānanda, Muni.",author,,,,,
50,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Akhtarī, Muṣṭafá ibn Aḥmad, -1560 or 1561.",author,اختري، مصطفى بن احمد.,,,,
52,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Alāʼīyawī, Maḥmūd ibn ʻAbd al-Raḥmān.",author,,,,,
60,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Alfred Morrison (1821-1897), his by 1882; his sale, Sotheby’s, 10 December 1917, lot 500; C. L. Ricketts, bought from P. M. Barnard, cat. 122 (1921), no. 245; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
63,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Almost certainly acquired in fall, 1930, from Dr. Erich Junkelmann of Munich. Earlier (pre-1956?) call number: Cabinet 28, Folder 3.",former owner,,,,,
64,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.444Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Almost certainly from the Cistercian abbey of Pontigny, and probably from the Volumine uno, Decreta Gratiani no. 153 in the late twelfth century catalogue of Pontigny, no. 100 in the early seventeenth-century catalogue, no. 235 in the catalogue of 1778, no. 7 in the catalogue of 1791, and finally no. 73 in the list prepared after the sequestration of Pontigny at the French Revolution, described there as in-folio atlantico, elegans et completus dismembered probably in Auxerre in the early nineteenth century; John William Bradley (1830-1916), who gave it to C. L. Ricketts in 1913; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
69,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Andreas Weiss (1590); James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 37, f2MS B765 A4C6.",former owner,,,,,
70,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Anne Holte (1733-1799), wife of Sir Charles Holte (1721-1782), with her signature on the flyleaf; armorial bookplate with the arms of her daughter Mary Elizabeth (1757-1819) impaling those of Mary’s husband, Abraham Bracebridge (c. 1747-1832), of Atherstone Hall, Warwickshire; note by their son, Charles Holte Bracebridge (1799-1872), formerly enclosed, ""This Missal dated 1640 has been preserved in my family up to this time"", Atherstone, 20 May 1871 (mistaking a number ‘1640’ on the front pastedown for a date); Leighton, cat. II, 3 (May 1921), no. 1726; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
71,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Anne of Brittany (1477-1514) and her husband Louis XII (1462-1515, king of France 1498-1515); C. L. Ricketts, bought from Joseph Martini, 1914; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
72,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.861Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z",Anonymous friend of Savonarola?,author,,,,,
79,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z",Antonius Vincentius,author,,,,,
80,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.964Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Apparently Otto F. Ege (1888-1951); Ruth E. Adomeit (1910-1996), bequeathed by her to the Lilly Library.",former owner,,,,,
86,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Armorial bookplate of George Becher Blomfield (1801-1885) on front pastedown. The accompanying description written by the bookseller P.M. Barnard of Tunbridge Wells, England, November 1910; acquired by General Theological Seminary on the Dean Hoffmann Fund.",former owner,,,,,
87,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Arms of first owner: azure a flame gules and or accompanied in chief by an inverted crescent argent. Owned by the Earl of Hopetoun (his sale, London, 1889, n. 110) to Matthews for Daniel B. Fearing, who gave it to the Grolier Club in 1908.",former owner,,,,,
88,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Arms of first owners: 1, azure a six-pointed star or between three crescents or; 2, gules a bend sable charged with three small cups (?) or. George Bruce collection; given to the Grolier Club in July 1894 by David Wolfe Bruce.",former owner,,,,,
89,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Arms of the first owner: or three gateways with two turrets gules, with the initials A.P.; Samuel Putnam Avery collection; exhibited at the Grolier Club in 1892, n. 97; given to the Grolier Club in 1918 by Samuel Putnam Avery, Jr.",former owner,,,,,
90,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.371Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Arms: 1, azure a fesse argent between three wheels argent; 2, argent a crescent azure and in chief a label of three points gules. Henry W. Poor sale (New York, 17 November 1908, I, n. 800) to G. D. Smith. Bequest to the Grolier Club by Beverly Chew.",former owner,,,,,
93,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Ashworth, Benjamin",former owner,,,,,
96,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.523Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Augustine, Isidore, Cassiodorus, Damasus, and others",author,,,,,
103,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Augustinus de Cagnolis, Conte Donato Silva, Conte Ercole Silva, Marchese Girolamo d'Adda",former owner,,,,,
104,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Auslin, Johan,",former owner.,,,,,
105,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.179Z","Austin, Jehan,",former owner.,,,,,
106,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z",Author,author,,,,,
109,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z","Āmulī, Rukn ibn Sharaf al-Dīn, active 1456.",author,"آملى، رکن بن شرف الدىن, active 1456.",,,,
111,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z",Balsamo family (15th century); acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal in 1978. Previous call number f2MS CT1138 B35.,former owner,,,,,
112,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.445Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z","Bannānī, Muḥammad ibn Aḥmad ibn Ṣāliḥ,",scribe.,بناني، محمد احمد بن صالح.,,,,
114,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.446Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z","Barber, Thomas",former owner,,,,,
115,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.446Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z","Barker-Benfield, B. C.,",former owner.,,,,,
116,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.446Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z","Bartholomaeus de Betta (1494); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 4, 2MS PA6393 C2 1494.",former owner,,,,,
117,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.446Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z",Bartholomaeus de S. Concordio (Bartholomaeus Pisanus),author,,,,,
125,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.372Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.862Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.524Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.179Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.446Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.965Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.180Z",Belonged ca. 1870 to John Milne Buckie.,former owner,,,,,
